LOC128966666	XR_008485321.1	20	-1	10925	71751	LOC128966666	transcript
CTCFL	NM_001386994.1	20	-1	59274979	59302955	CTCFL	mRNA
CTCFL	NM_001386993.1	20	-1	59274979	59302955	CTCFL	mRNA
CTCFL	NM_001386995.1	20	-1	59274979	59302512	CTCFL	mRNA
CTCFL	NM_001269041.2	20	-1	59274979	59302512	CTCFL	mRNA
CTCFL	NR_170377.1	20	-1	59277372	59302512	CTCFL	transcript
CTCFL	NR_072975.3	20	-1	59277372	59302512	CTCFL	transcript
CTCFL	NM_001269054.2	20	-1	59277372	59302955	CTCFL	mRNA
CTCFL	NM_001269049.2	20	-1	59277372	59302955	CTCFL	mRNA
CTCFL	NM_001269044.3	20	-1	59277372	59302512	CTCFL	mRNA
CTCFL	NM_001269045.2	20	-1	59284819	59303467	CTCFL	mRNA
CTCFL	NM_001269047.2	20	-1	59284819	59303467	CTCFL	mRNA
CTCFL	NM_001269055.3	20	-1	59284819	59302955	CTCFL	mRNA
CTCFL	NM_001269050.3	20	-1	59284819	59302955	CTCFL	mRNA
CTCFL	NM_001269048.3	20	-1	59284819	59302512	CTCFL	mRNA
CTCFL	NM_001269051.2	20	-1	59296314	59303467	CTCFL	mRNA
CTCFL	NM_001386996.1	20	-1	59296314	59302955	CTCFL	mRNA
CTCFL	NM_001269052.3	20	-1	59296314	59302512	CTCFL	mRNA
PCK1	NM_002591.4	20	1	59338907	59345912	PCK1	mRNA
PCK1	XM_054323468.1	20	1	59338907	59345912	PCK1	mRNA
ZBP1	NR_136660.2	20	-1	59381747	59398327	ZBP1	transcript
ZBP1	XM_054324085.1	20	-1	59381747	59398456	ZBP1	mRNA
ZBP1	XM_054324081.1	20	-1	59381747	59398456	ZBP1	mRNA
ZBP1	XM_054324083.1	20	-1	59381747	59398327	ZBP1	mRNA
ZBP1	XM_054324084.1	20	-1	59381747	59398327	ZBP1	mRNA
ZBP1	NM_001160418.2	20	-1	59381747	59398327	ZBP1	mRNA
ZBP1	NM_001160417.2	20	-1	59381747	59398327	ZBP1	mRNA
ZBP1	NM_030776.3	20	-1	59381747	59398327	ZBP1	mRNA
ZBP1	XR_008485314.1	20	-1	59383308	59398460	ZBP1	transcript
ZBP1	XR_008485310.1	20	-1	59383308	59398459	ZBP1	transcript
ZBP1	XR_008485312.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XR_008485313.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XR_008485308.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XR_008485311.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XR_008485307.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XR_008485309.1	20	-1	59383308	59398327	ZBP1	transcript
ZBP1	XM_054324082.1	20	-1	59388135	59398327	ZBP1	mRNA
ZBP1	XM_054324086.1	20	-1	59389740	59398327	ZBP1	mRNA
ZBP1	NM_001323966.2	20	-1	59390794	59398327	ZBP1	mRNA
ZBP1	NM_001160419.3	20	-1	59390794	59398327	ZBP1	mRNA
PMEPA1	NM_199171.3	20	-1	59426291	59489466	PMEPA1	mRNA
PMEPA1	NM_199170.3	20	-1	59426291	59488571	PMEPA1	mRNA
PMEPA1	NM_199169.3	20	-1	59426291	59488571	PMEPA1	mRNA
PMEPA1	NM_020182.5	20	-1	59426291	59488009	PMEPA1	mRNA
PMEPA1	NM_001255976.2	20	-1	59426291	59468680	PMEPA1	mRNA
NKILA	NR_131157.1	20	1	59488177	59490774	NKILA	lnc_RNA
LOC105372692	XR_007089534.1	20	1	59496669	59506392	LOC105372692	lnc_RNA
LOC105372692	XR_007089536.1	20	1	59496748	59507219	LOC105372692	lnc_RNA
LOC105372692	XR_007089539.1	20	1	59498476	59506392	LOC105372692	lnc_RNA
LOC105372692	XR_007089535.1	20	1	59498476	59502342	LOC105372692	lnc_RNA
LOC105372692	XR_007089538.1	20	1	59498476	59502342	LOC105372692	lnc_RNA
LOC105372692	XR_007089537.1	20	1	59498476	59502342	LOC105372692	lnc_RNA
LOC105372693	XR_007089542.1	20	-1	59765098	59778758	LOC105372693	lnc_RNA
LOC105372693	XR_007089540.1	20	-1	59765098	59778758	LOC105372693	lnc_RNA
LOC105372693	XR_007089541.1	20	-1	59765098	59778758	LOC105372693	lnc_RNA
LINC01742	NR_147083.1	20	1	59783100	59783844	LINC01742	lnc_RNA
LOC107987284	XR_007089545.1	20	1	59908629	59913226	LOC107987284	lnc_RNA
LOC107985434	XR_007089546.1	20	-1	59908998	59938831	LOC107985434	lnc_RNA
CIMIP1	NM_178456.3	20	1	59930302	59940549	CIMIP1	mRNA
LOC105372694	XR_007089543.1	20	-1	59943437	59959106	LOC105372694	lnc_RNA
LOC105372694	XR_007089544.1	20	-1	59953629	59954661	LOC105372694	lnc_RNA
ANKRD60	NM_001304369.2	20	-1	59997151	60009656	ANKRD60	mRNA
ANKRD60	XM_054323014.1	20	-1	60000076	60009656	ANKRD60	mRNA
ANKRD60	XM_054323013.1	20	-1	60000895	60009656	ANKRD60	mRNA
PPP4R1L	NR_003505.3	20	-1	60013778	60090423	PPP4R1L	transcript
RAB22A	NM_020673.3	20	1	60090659	60148468	RAB22A	mRNA
VAPB	NR_036633.2	20	1	60170197	60232150	VAPB	transcript
VAPB	XR_008485316.1	20	1	60170197	60222048	VAPB	transcript
VAPB	NM_004738.5	20	1	60170197	60232150	VAPB	mRNA
VAPB	NM_001195677.2	20	1	60170197	60232150	VAPB	mRNA
APCDD1L	NM_153360.3	20	-1	60240152	60296452	APCDD1L	mRNA
APCDD1L	NM_001304787.2	20	-1	60240152	60296452	APCDD1L	mRNA
APCDD1L	NR_130908.2	20	-1	60251284	60296452	APCDD1L	transcript
APCDD1L-DT	NR_034147.1	20	1	60296432	60401926	APCDD1L-DT	lnc_RNA
LINC01711	NR_125359.1	20	1	60416806	60417772	LINC01711	lnc_RNA
LOC107985410	XR_007089547.1	20	-1	60419406	60431699	LOC107985410	lnc_RNA
STX16-NPEPL1	NR_037945.1	20	1	60433317	60498449	STX16-NPEPL1	lnc_RNA
STX16	NR_037941.2	20	1	60433347	60461590	STX16	transcript
STX16	NR_037943.2	20	1	60433347	60461590	STX16	transcript
STX16	NR_037942.2	20	1	60433347	60461590	STX16	transcript
STX16	NM_001001433.3	20	1	60433347	60461590	STX16	mRNA
STX16	NM_001134772.3	20	1	60433347	60461590	STX16	mRNA
STX16	NM_001134773.3	20	1	60433347	60461590	STX16	mRNA
STX16	NM_003763.6	20	1	60433347	60461590	STX16	mRNA
STX16	NM_001204868.2	20	1	60433347	60461590	STX16	mRNA
NPEPL1	NM_001204872.2	20	1	60471191	60498449	NPEPL1	mRNA
NPEPL1	NM_001204873.2	20	1	60471191	60498449	NPEPL1	mRNA
NPEPL1	NM_024663.4	20	1	60474859	60498449	NPEPL1	mRNA
LOC124904942	XM_047446960.1	20	1	60500200	60501836	LOC124904942	mRNA
LOC105372695	NR_134566.1	20	1	60556033	60557419	LOC105372695	lnc_RNA
MIR296	NR_029844.1	20	-1	60600214	60600293	MIR296	primary_transcript
MIR296	unassigned_transcript_3526	20	-1	60600225	60600246	MIR296	miRNA
MIR296	unassigned_transcript_3527	20	-1	60600260	60600280	MIR296	miRNA
MIR298	NR_030580.1	20	-1	60600825	60600912	MIR298	primary_transcript
MIR298	unassigned_transcript_3528	20	-1	60600879	60600902	MIR298	miRNA
GNAS-AS1	NR_185849.1	20	-1	60601516	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_190184.1	20	-1	60601516	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_185847.1	20	-1	60601516	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_190183.1	20	-1	60601516	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_002785.3	20	-1	60601516	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_185848.1	20	-1	60603219	60634021	GNAS-AS1	antisense_RNA
GNAS-AS1	NR_190185.1	20	-1	60614808	60634021	GNAS-AS1	antisense_RNA
GNAS	NM_016592.5	20	1	60622888	60694319	GNAS	mRNA
GNAS	XM_054323370.1	20	1	60622888	60694319	GNAS	mRNA
GNAS	NM_001410912.1	20	1	60622888	60694319	GNAS	mRNA
GNAS	XM_054323371.1	20	1	60622888	60694319	GNAS	mRNA
GNAS	XM_054323372.1	20	1	60624760	60694319	GNAS	mRNA
GNAS	XM_054323378.1	20	1	60624760	60694319	GNAS	mRNA
GNAS	NM_001309861.2	20	1	60624760	60694316	GNAS	mRNA
GNAS	XM_054323365.1	20	1	60635835	60694319	GNAS	mRNA
GNAS	NM_001077490.3	20	1	60635835	60694319	GNAS	mRNA
GNAS	NM_080425.4	20	1	60635835	60694319	GNAS	mRNA
GNAS	XM_054323366.1	20	1	60635835	60694319	GNAS	mRNA
GNAS	NM_001410913.1	20	1	60635835	60694319	GNAS	mRNA
GNAS	NM_001309883.1	20	1	60636100	60683631	GNAS	mRNA
LOC101927932	NR_126334.1	20	-1	60646875	60671929	LOC101927932	lnc_RNA
GNAS	NR_132273.1	20	1	60671532	60683631	GNAS	transcript
GNAS	XM_054323367.1	20	1	60672299	60694319	GNAS	mRNA
GNAS	XM_054323368.1	20	1	60672299	60694319	GNAS	mRNA
GNAS	NM_001438273.1	20	1	60672299	60694319	GNAS	mRNA
GNAS	NM_001439291.1	20	1	60672299	60694319	GNAS	mRNA
GNAS	NM_001438274.1	20	1	60672299	60694319	GNAS	mRNA
GNAS	NM_001309840.2	20	1	60672299	60694316	GNAS	mRNA
GNAS	NM_001077488.5	20	1	60674551	60694319	GNAS	mRNA
GNAS	NM_000516.7	20	1	60674551	60694319	GNAS	mRNA
GNAS	NM_080426.4	20	1	60674551	60694316	GNAS	mRNA
GNAS	NM_001077489.4	20	1	60674551	60694316	GNAS	mRNA
GNAS	NM_001309842.2	20	1	60674551	60683631	GNAS	mRNA
GNAS	NR_132272.2	20	1	60675293	60683631	GNAS	transcript
GNAS	XM_054323373.1	20	1	60675293	60694319	GNAS	mRNA
GNAS	NM_001438276.1	20	1	60675293	60694319	GNAS	mRNA
GNAS	XM_054323375.1	20	1	60675293	60694319	GNAS	mRNA
GNAS	NM_001438275.1	20	1	60675293	60694319	GNAS	mRNA
GNAS	XM_054323377.1	20	1	60678743	60694319	GNAS	mRNA
LOC107985382	XR_007089549.1	20	-1	60728073	60750981	LOC107985382	lnc_RNA
LOC107985382	XR_007089548.1	20	-1	60728073	60739793	LOC107985382	lnc_RNA
NELFCD	NM_198976.4	20	1	60764380	60778214	NELFCD	mRNA
NELFCD	XM_054323481.1	20	1	60764380	60777337	NELFCD	mRNA
CTSZ	NM_001336.4	20	-1	60778286	60790364	CTSZ	mRNA
TUBB1	XM_054324080.1	20	1	60799451	60809767	TUBB1	mRNA
TUBB1	NM_030773.4	20	1	60802540	60809767	TUBB1	mRNA
ATP5F1E	NM_006886.4	20	-1	60808588	60815448	ATP5F1E	mRNA
SLMO2-ATP5E	NR_037930.1	20	-1	60811791	60825949	SLMO2-ATP5E	lnc_RNA
SLMO2-ATP5E	NR_037929.1	20	-1	60811791	60825949	SLMO2-ATP5E	lnc_RNA
PRELID3B	NM_001256403.2	20	-1	60816258	60825889	PRELID3B	mRNA
PRELID3B	NM_016045.3	20	-1	60816258	60825889	PRELID3B	mRNA
ZNF831	XM_054322952.1	20	1	60906490	61042393	ZNF831	mRNA
ZNF831	NM_001384354.1	20	1	60906490	61042393	ZNF831	mRNA
ZNF831	XM_054322953.1	20	1	60929373	61042393	ZNF831	mRNA
ZNF831	XM_054322955.1	20	1	60929373	61042393	ZNF831	mRNA
ZNF831	XM_054322960.1	20	1	60929373	60979164	ZNF831	mRNA
ZNF831	XM_054322954.1	20	1	60946587	61042393	ZNF831	mRNA
ZNF831	XM_054322959.1	20	1	60947103	61042393	ZNF831	mRNA
ZNF831	XM_054322956.1	20	1	60947103	61042393	ZNF831	mRNA
ZNF831	NM_178457.3	20	1	60947103	61042393	ZNF831	mRNA
ZNF831	XM_054322958.1	20	1	60953145	61042393	ZNF831	mRNA
ZNF831	XM_054322957.1	20	1	60965197	61042393	ZNF831	mRNA
EDN3	XR_008485241.1	20	1	61083933	61109315	EDN3	transcript
EDN3	XM_054323135.1	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_001424361.1	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_001424363.1	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_001424362.1	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_207032.3	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_001302455.2	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_207034.3	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_207033.3	20	1	61083933	61109315	EDN3	mRNA
EDN3	NM_001302456.2	20	1	61083933	61109315	EDN3	mRNA
PHACTR3	NM_001199505.1	20	1	61361726	61631999	PHACTR3	mRNA
PHACTR3	XM_054322927.1	20	1	61361726	61631999	PHACTR3	mRNA
PHACTR3	XM_054322924.1	20	1	61363328	61631999	PHACTR3	mRNA
PHACTR3	XM_054322928.1	20	1	61367732	61631999	PHACTR3	mRNA
PHACTR3	XM_054322923.1	20	1	61367733	61631999	PHACTR3	mRNA
PHACTR3	NM_080672.5	20	1	61388752	61631999	PHACTR3	mRNA
PHACTR3	XM_054322926.1	20	1	61388752	61631999	PHACTR3	mRNA
PHACTR3	XM_054322929.1	20	1	61389444	61631999	PHACTR3	mRNA
PHACTR3-AS1	NR_040513.1	20	-1	61410696	61412521	PHACTR3-AS1	lnc_RNA
PHACTR3	NM_001281507.2	20	1	61412882	61631999	PHACTR3	mRNA
PHACTR3	XM_054322925.1	20	1	61447420	61631999	PHACTR3	mRNA
PHACTR3	NM_001199506.2	20	1	61460948	61631999	PHACTR3	mRNA
PHACTR3	NM_183244.2	20	1	61505491	61631999	PHACTR3	mRNA
PHACTR3	NM_183246.2	20	1	61505491	61631999	PHACTR3	mRNA
SYCP2	XM_054322836.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	NM_014258.4	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322833.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322839.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322838.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322837.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322830.1	20	-1	61647855	61717909	SYCP2	mRNA
SYCP2	XM_054322834.1	20	-1	61647855	61717628	SYCP2	mRNA
SYCP2	XM_054322835.1	20	-1	61647855	61717611	SYCP2	mRNA
SYCP2	XM_054322831.1	20	-1	61647855	61717611	SYCP2	mRNA
SYCP2	XM_054322832.1	20	-1	61647855	61717562	SYCP2	mRNA
SYCP2	XM_054322840.1	20	-1	61647855	61703841	SYCP2	mRNA
FAM217B	NM_001190826.2	20	1	61718051	61732952	FAM217B	mRNA
PPP1R3D	NM_006242.4	20	-1	61720935	61724577	PPP1R3D	mRNA
FAM217B	NM_022106.3	20	1	61724661	61732952	FAM217B	mRNA
FAM217B	NM_001190827.2	20	1	61724661	61732952	FAM217B	mRNA
CDH26	NR_145482.2	20	1	61742679	61798785	CDH26	transcript
CDH26	NM_177980.4	20	1	61742679	61798785	CDH26	mRNA
CDH26	XM_054323793.1	20	1	61770241	61822261	CDH26	mRNA
CDH26	NM_021810.6	20	1	61780623	61798785	CDH26	mRNA
CDH26	NM_001348204.2	20	1	61780623	61798785	CDH26	mRNA
LINC02910	NR_161291.1	20	1	61840217	61857242	LINC02910	lnc_RNA
LINC02910	NR_161293.1	20	1	61840217	61857242	LINC02910	lnc_RNA
LINC02910	NR_161292.1	20	1	61840217	61857242	LINC02910	lnc_RNA
LINC02910	NR_126504.1	20	1	61840217	61842223	LINC02910	lnc_RNA
LOC729296	NR_109917.1	20	1	61871973	61885673	LOC729296	lnc_RNA
LOC729296	NR_109916.1	20	1	61871973	61885673	LOC729296	lnc_RNA
LOC729296	NR_109918.1	20	1	61871973	61885673	LOC729296	lnc_RNA
MIR646HG	NR_046099.1	20	1	61922778	62107446	MIR646HG	lnc_RNA
LOC105372698	NR_171673.1	20	1	62040085	62071556	LOC105372698	lnc_RNA
LOC105372697	XR_007089552.1	20	-1	62117880	62129300	LOC105372697	lnc_RNA
LOC105372697	XR_007089550.1	20	-1	62117880	62129300	LOC105372697	lnc_RNA
LOC105372697	XR_007089551.1	20	-1	62118790	62129300	LOC105372697	lnc_RNA
LOC101928048	NR_109903.1	20	-1	62254960	62258331	LOC101928048	lnc_RNA
MIR4533	NR_039758.1	20	1	62263466	62263536	MIR4533	primary_transcript
MIR4533	unassigned_transcript_3529	20	1	62263474	62263495	MIR4533	miRNA
LOC124904945	XR_007089553.1	20	1	62334637	62343075	LOC124904945	lnc_RNA
MIR548AG2	NR_039653.1	20	1	62349917	62349980	MIR548AG2	primary_transcript
MIR548AG2	unassigned_transcript_3530	20	1	62349920	62349940	MIR548AG2	miRNA
LOC105372699	XR_007089557.1	20	1	62536041	62548602	LOC105372699	lnc_RNA
LOC105372699	XR_007089556.1	20	1	62536044	62548602	LOC105372699	lnc_RNA
LOC105372699	XR_007089555.1	20	1	62536044	62548602	LOC105372699	lnc_RNA
LOC105372699	XR_007089559.1	20	1	62536070	62561401	LOC105372699	lnc_RNA
LOC105372699	XR_007089561.1	20	1	62536070	62561401	LOC105372699	lnc_RNA
LOC105372699	XR_007089560.1	20	1	62536070	62550704	LOC105372699	lnc_RNA
LOC105372699	XR_007089554.1	20	1	62536070	62548602	LOC105372699	lnc_RNA
LOC105372699	XR_007089558.1	20	1	62536070	62548602	LOC105372699	lnc_RNA
LOC105372700	XR_007089562.1	20	1	62590293	62595168	LOC105372700	lnc_RNA
LINC01718	NR_109919.1	20	1	62863273	62864388	LINC01718	lnc_RNA
LOC105372701	XR_007089563.1	20	1	62963561	62969605	LOC105372701	lnc_RNA
CDH4	NM_001794.5	20	1	63037438	63731679	CDH4	mRNA
CDH4	XM_054322812.1	20	1	63038775	63731679	CDH4	mRNA
CDH4	XM_054322813.1	20	1	63039257	63731679	CDH4	mRNA
LOC105372703	NR_187684.1	20	-1	63221366	63225718	LOC105372703	lnc_RNA
LOC105372703	NR_187683.1	20	-1	63221366	63225718	LOC105372703	lnc_RNA
LOC105372703	NR_187680.1	20	-1	63221366	63225718	LOC105372703	lnc_RNA
LOC105372703	NR_187682.1	20	-1	63221366	63225718	LOC105372703	lnc_RNA
CDH4	NM_001252338.2	20	1	63288475	63731679	CDH4	mRNA
CDH4	NM_001252339.3	20	1	63388878	63731679	CDH4	mRNA
CDH4-AS2	NR_147702.1	20	-1	63506560	63508803	CDH4-AS2	lnc_RNA
CDH4-AS1	NR_199021.1	20	-1	63527198	63543994	CDH4-AS1	lnc_RNA
CDH4-AS1	NR_199023.1	20	-1	63538257	63543994	CDH4-AS1	lnc_RNA
CDH4-AS1	NR_199022.1	20	-1	63538257	63543994	CDH4-AS1	lnc_RNA
MIR1257	NR_031658.1	20	-1	63741993	63742109	MIR1257	primary_transcript
MIR1257	unassigned_transcript_3531	20	-1	63742068	63742088	MIR1257	miRNA
TAF4	NM_003185.4	20	-1	63763185	63856685	TAF4	mRNA
TAF4	XM_054323940.1	20	-1	63763185	63856667	TAF4	mRNA
LOC105372704	XM_047446936.1	20	-1	63790065	63791965	LOC105372704	mRNA
MIR3195	NR_130463.1	20	1	63855612	63855695	MIR3195	primary_transcript
MIR3195	unassigned_transcript_3532	20	1	63855622	63855638	MIR3195	miRNA
LOC105372705	XR_007089475.1	20	1	63857260	63859243	LOC105372705	lnc_RNA
LOC105372706	XR_007089477.1	20	-1	63891942	63914653	LOC105372706	lnc_RNA
LOC105372706	XR_007089479.1	20	-1	63891942	63914653	LOC105372706	lnc_RNA
LOC105372706	XR_007089476.1	20	-1	63891942	63910899	LOC105372706	lnc_RNA
LOC105372706	XR_007089478.1	20	-1	63895871	63910899	LOC105372706	lnc_RNA
LSM14B	XR_008485239.1	20	1	63913343	63924249	LSM14B	transcript
LSM14B	XR_008485240.1	20	1	63913343	63924249	LSM14B	transcript
LSM14B	XM_054323086.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323088.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323089.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323091.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323092.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323087.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323090.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	NM_144703.3	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323093.1	20	1	63913343	63926242	LSM14B	mRNA
LSM14B	XM_054323095.1	20	1	63913951	63926242	LSM14B	mRNA
LSM14B	XM_054323097.1	20	1	63913958	63926242	LSM14B	mRNA
LSM14B	XM_054323094.1	20	1	63914010	63926242	LSM14B	mRNA
LSM14B	XM_054323096.1	20	1	63914030	63926242	LSM14B	mRNA
LSM14B	XM_054323098.1	20	1	63915560	63926242	LSM14B	mRNA
PSMA7	NM_002792.4	20	-1	63927604	63934261	PSMA7	mRNA
SS18L1	XR_008485249.1	20	1	63934636	63973361	SS18L1	transcript
SS18L1	NR_125980.3	20	1	63934636	63973361	SS18L1	transcript
SS18L1	NR_125981.3	20	1	63934636	63973361	SS18L1	transcript
SS18L1	XM_054323321.1	20	1	63934636	63973390	SS18L1	mRNA
SS18L1	NM_001301778.2	20	1	63934636	63973390	SS18L1	mRNA
SS18L1	NM_198935.3	20	1	63934636	63973390	SS18L1	mRNA
SS18L1	XM_054323320.1	20	1	63934636	63967194	SS18L1	mRNA
SS18L1	XM_054323322.1	20	1	63935016	63973390	SS18L1	mRNA
SS18L1	XM_054323323.1	20	1	63935016	63973390	SS18L1	mRNA
SS18L1	XM_054323325.1	20	1	63949631	63973390	SS18L1	mRNA
SS18L1	XM_054323324.1	20	1	63950776	63973390	SS18L1	mRNA
MTG2	NR_169200.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169210.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169201.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169205.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169206.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169197.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169198.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169209.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169203.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169207.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169208.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169199.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169204.1	20	1	63973904	63994443	MTG2	transcript
MTG2	NR_169202.1	20	1	63973904	63994443	MTG2	transcript
MTG2	XM_054323351.1	20	1	63973904	63994443	MTG2	mRNA
MTG2	NM_001384347.1	20	1	63973904	63994443	MTG2	mRNA
MTG2	NM_015666.4	20	1	63973904	63994443	MTG2	mRNA
MTG2	NM_001384348.1	20	1	63973904	63994443	MTG2	mRNA
MTG2	XM_054323350.1	20	1	63979408	63994443	MTG2	mRNA
HRH3	NM_007232.3	20	-1	64006090	64011408	HRH3	mRNA
HRH3	XM_054322917.1	20	-1	64006100	64011408	HRH3	mRNA
HRH3	XM_054322916.1	20	-1	64006100	64011408	HRH3	mRNA
LOC105369209	NR_160555.1	20	1	64019372	64027394	LOC105369209	lnc_RNA
OSBPL2	NM_001363878.2	20	1	64029614	64087136	OSBPL2	mRNA
OSBPL2	NM_144498.4	20	1	64029614	64087136	OSBPL2	mRNA
OSBPL2	NM_014835.5	20	1	64029614	64087136	OSBPL2	mRNA
OSBPL2	NM_001278649.3	20	1	64029614	64087136	OSBPL2	mRNA
ADRM1	XM_054322873.1	20	1	64093845	64099811	ADRM1	mRNA
ADRM1	NM_001281438.1	20	1	64093845	64099811	ADRM1	mRNA
ADRM1	XM_054322874.1	20	1	64093845	64099811	ADRM1	mRNA
ADRM1	NM_175573.2	20	1	64093845	64099811	ADRM1	mRNA
ADRM1	NM_001281437.1	20	1	64093845	64099811	ADRM1	mRNA
ADRM1	NM_007002.4	20	1	64093946	64099811	ADRM1	mRNA
LAMA5	XM_054323446.1	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	XM_054323445.1	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	XM_054323444.1	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	XM_054323443.1	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	NM_005560.6	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	XM_054323442.1	20	-1	64100010	64163029	LAMA5	mRNA
LAMA5	XM_054323448.1	20	-1	64100010	64132652	LAMA5	mRNA
LAMA5	XM_054323447.1	20	-1	64101171	64163029	LAMA5	mRNA
LAMA5	XM_054323449.1	20	-1	64114379	64163029	LAMA5	mRNA
MIR4758	NR_039915.2	20	-1	64127437	64127507	MIR4758	primary_transcript
MIR4758	unassigned_transcript_3533	20	-1	64127440	64127462	MIR4758	miRNA
MIR4758	unassigned_transcript_3534	20	-1	64127484	64127506	MIR4758	miRNA
LOC124904946	XR_007089480.1	20	1	64134843	64143289	LOC124904946	lnc_RNA
LAMA5-AS1	NR_109922.1	20	1	64148671	64152137	LAMA5-AS1	lnc_RNA
LAMA5-AS1	NR_109924.1	20	1	64148671	64152137	LAMA5-AS1	lnc_RNA
LAMA5-AS1	NR_109923.1	20	1	64148671	64152137	LAMA5-AS1	lnc_RNA
LOC105372708	XR_007089481.1	20	-1	64169382	64174530	LOC105372708	lnc_RNA
RPS21-DT	NR_186459.1	20	-1	64182804	64183490	RPS21-DT	lnc_RNA
RPS21	NM_001024.4	20	1	64183604	64185021	RPS21	mRNA
CABLES2	NM_031215.3	20	-1	64185135	64203829	CABLES2	mRNA
CABLES2	XM_054324096.1	20	-1	64185135	64193093	CABLES2	mRNA
LOC105372709	XR_007089482.1	20	-1	64198776	64203438	LOC105372709	lnc_RNA
RBBP8NL	NM_080833.3	20	-1	64206781	64224245	RBBP8NL	mRNA
LOC105372710	NR_187662.1	20	1	64224536	64228211	LOC105372710	lnc_RNA
GATA5	NM_080473.5	20	-1	64260442	64272970	GATA5	mRNA
GATA5	XM_054322987.1	20	-1	64260442	64272970	GATA5	mRNA
GATA5	XM_054322988.1	20	-1	64260442	64272795	GATA5	mRNA
LOC105372711	XR_007089491.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089497.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089494.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089492.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089496.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089495.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105372711	XR_007089493.1	20	1	64277449	64288197	LOC105372711	lnc_RNA
LOC105376995	XR_007089498.1	20	1	64332510	64335245	LOC105376995	lnc_RNA
LOC105376995	XR_007089499.1	20	1	64332510	64333901	LOC105376995	lnc_RNA
CRMA	NR_033263.1	20	-1	64341587	64350086	CRMA	lnc_RNA
MIR1-1HG	NR_171007.1	20	1	64348970	64369291	MIR1-1HG	lnc_RNA
MIR1-1	NR_029780.1	20	1	64352831	64352901	MIR1-1	primary_transcript
