LOC100996442	XR_007065318.1	11	-1	5962	21167	LOC100996442
LOC105369513	XR_948056.2	11	-1	116046189	116094201	LOC105369513
LOC105369513	XR_001748401.1	11	-1	116076614	116086286	LOC105369513
LOC107984393	XR_007062897.1	11	-1	116136599	116139678	LOC107984393
LOC107984393	XR_001748402.2	11	-1	116136599	116142767	LOC107984393
LOC107987166	XR_001748403.2	11	-1	116328294	116488361	LOC107987166
LOC124902834	XR_007063019.1	11	1	116334427	116334528	LOC124902834
LINC02151	NR_174967.1	11	-1	116511039	116514823	LINC02151
LOC107984372	XR_001748078.1	11	-1	116640120	116653386	LOC107984372
LINC02702	NR_135069.1	11	1	116653494	116672338	LINC02702
BUD13	NM_001159736.2	11	-1	116762809	116787613	BUD13
BUD13	NM_032725.4	11	-1	116762809	116787613	BUD13
BUD13	XM_011543035.3	11	-1	116762809	116787613	BUD13
ZPR1	NM_001317086.2	11	-1	116788425	116802647	ZPR1
ZPR1	NM_003904.5	11	-1	116788425	116802647	ZPR1
ZPR1	XM_047427804.1	11	-1	116799005	116802647	ZPR1
APOA5	NM_001371904.1	11	-1	116803991	116806503	APOA5
APOA5	NM_001166598.2	11	-1	116803991	116807044	APOA5
APOA5	NM_052968.5	11	-1	116803991	116807044	APOA5
LOC124902762	XR_007062898.1	11	-1	116827845	116829118	LOC124902762
APOA4	NM_000482.4	11	-1	116835812	116838412	APOA4
APOC3	NM_000040.3	11	1	116845008	116848178	APOC3
APOA1	NM_000039.3	11	-1	116850858	116852729	APOA1
APOA1	NM_001318017.2	11	-1	116850858	116852729	APOA1
APOA1	NM_001318018.2	11	-1	116850858	116852729	APOA1
APOA1	XM_047426866.1	11	-1	116850858	116852729	APOA1
APOA1	NM_001318021.1	11	-1	116850858	116853057	APOA1
APOA1-AS	NR_126362.1	11	1	116851224	116870832	APOA1-AS
SIK3	XM_005271485.4	11	-1	116858511	116885428	SIK3
SIK3	XM_047426673.1	11	-1	116858511	116885463	SIK3
SIK3	XM_017017426.2	11	-1	116858511	116965365	SIK3
SIK3	XM_017017425.2	11	-1	116858511	116969269	SIK3
SIK3	XM_011542723.3	11	-1	116858511	116969326	SIK3
SIK3	XM_011542724.3	11	-1	116858511	116969326	SIK3
SIK3	XM_011542725.3	11	-1	116858511	116972260	SIK3
SIK3	NM_001366686.3	11	-1	116858511	117113691	SIK3
SIK3	XM_005271482.5	11	-1	116858511	117113691	SIK3
SIK3	XM_005271484.4	11	-1	116858511	117113691	SIK3
SIK3	XM_011542722.2	11	-1	116858511	117113691	SIK3
SIK3	XM_017017424.2	11	-1	116858511	117113691	SIK3
SIK3	XM_047426672.1	11	-1	116858511	117113691	SIK3
SIK3	NM_001281748.3	11	-1	116858519	117113691	SIK3
SIK3	NM_001281749.3	11	-1	116858519	117113691	SIK3
SIK3	NM_025164.6	11	-1	116858519	117113691	SIK3
SIK3	XM_047426671.1	11	-1	116861485	117113691	SIK3
SIK3	XM_011542726.2	11	-1	116881911	117113691	SIK3
SIK3	XM_047426674.1	11	-1	116907872	117113691	SIK3
SIK3	NM_001366687.1	11	-1	116919628	117113691	SIK3
SIK3	XM_047426676.1	11	-1	116933157	117113691	SIK3
SIK3	XM_047426675.1	11	-1	116936344	117113691	SIK3
LOC124902763	XR_007062899.1	11	-1	117091656	117104041	LOC124902763
PAFAH1B2	NM_001309431.2	11	1	117159595	117186381	PAFAH1B2
PAFAH1B2	NM_002572.4	11	1	117159595	117186381	PAFAH1B2
PAFAH1B2	NR_110282.2	11	1	117159595	117186381	PAFAH1B2
PAFAH1B2	NM_001184746.2	11	1	117159595	117192189	PAFAH1B2
PAFAH1B2	NM_001184747.2	11	1	117159595	117192189	PAFAH1B2
PAFAH1B2	NM_001184748.2	11	1	117159595	117192189	PAFAH1B2
PAFAH1B2	NR_110268.2	11	1	117159595	117193468	PAFAH1B2
PAFAH1B2	NR_110269.2	11	1	117159595	117193468	PAFAH1B2
PAFAH1B2	XM_047427042.1	11	1	117159595	117193468	PAFAH1B2
PAFAH1B2	XM_047427043.1	11	1	117159595	117193468	PAFAH1B2
PAFAH1B2	XM_047427045.1	11	1	117159595	117193468	PAFAH1B2
PAFAH1B2	XM_047427044.1	11	1	117159888	117192189	PAFAH1B2
PAFAH1B2	XM_017017840.2	11	1	117159888	117193468	PAFAH1B2
SIDT2	NM_001040455.2	11	1	117194038	117212742	SIDT2
LOC100652768	NR_045215.1	11	-1	117210913	117217211	LOC100652768
TAGLN	NM_001001522.2	11	1	117214594	117222762	TAGLN
TAGLN	NM_003186.5	11	1	117214670	117222761	TAGLN
PCSK7	XM_006718940.5	11	-1	117219634	117239043	PCSK7
PCSK7	NM_004716.4	11	-1	117219634	117247371	PCSK7
PCSK7	XM_047427861.1	11	-1	117220369	117247371	PCSK7
PCSK7	XM_047427864.1	11	-1	117220369	117247371	PCSK7
PCSK7	XM_047427866.1	11	-1	117220369	117247371	PCSK7
PCSK7	XM_047427865.1	11	-1	117221993	117247371	PCSK7
PCSK7	XM_047427863.1	11	-1	117222371	117247371	PCSK7
PCSK7	XM_047427862.1	11	-1	117222950	117247371	PCSK7
PCSK7	XR_947871.4	11	-1	117224277	117247371	PCSK7
RNF214	NM_207343.4	11	1	117247969	117303259	RNF214
RNF214	NM_001077239.2	11	1	117248034	117303259	RNF214
RNF214	NM_001278249.2	11	1	117248034	117303259	RNF214
LOC124900313	XR_007063007.1	11	1	117280603	117280756	LOC124900313
BACE1	NM_001207048.3	11	-1	117302503	117312376	BACE1
BACE1	NM_001207049.3	11	-1	117302503	117312376	BACE1
BACE1	XM_047426686.1	11	-1	117302503	117316526	BACE1
BACE1	NM_012104.6	11	-1	117302503	117333060	BACE1
BACE1	NM_138971.4	11	-1	117302503	117333060	BACE1
BACE1	NM_138972.4	11	-1	117302503	117333060	BACE1
BACE1	NM_138973.4	11	-1	117302503	117333060	BACE1
BACE1-AS	NR_037803.2	11	1	117308151	117308975	BACE1-AS
CEP164	NM_001271933.2	11	1	117338426	117429915	CEP164
CEP164	XM_047426577.1	11	1	117344501	117428566	CEP164
CEP164	NM_014956.5	11	1	117344501	117429915	CEP164
CEP164	XM_005271453.2	11	1	117344501	117429915	CEP164
CEP164	XM_005271456.2	11	1	117344501	117429915	CEP164
CEP164	XM_005271457.2	11	1	117344501	117429915	CEP164
CEP164	XM_006718788.2	11	1	117344501	117429915	CEP164
CEP164	XM_006718794.2	11	1	117344501	117429915	CEP164
CEP164	XM_011542674.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017367.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017368.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017369.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017370.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017371.2	11	1	117344501	117429915	CEP164
CEP164	XM_017017372.2	11	1	117344501	117429915	CEP164
CEP164	XM_047426569.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426570.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426571.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426572.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426573.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426574.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426575.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426576.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426578.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426579.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426580.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426581.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426582.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426583.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426584.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426585.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426586.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426587.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426588.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426589.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426590.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426591.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426592.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426593.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426594.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426595.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426596.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426597.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426598.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426599.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426600.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426601.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426602.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426603.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426604.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426605.1	11	1	117344501	117429915	CEP164
CEP164	XM_047426606.1	11	1	117344501	117429915	CEP164
DSCAML1	XM_011542921.2	11	-1	117444420	117500659	DSCAML1
DSCAML1	XM_011542925.2	11	-1	117444420	117500659	DSCAML1
DSCAML1	XM_011542924.3	11	-1	117444420	117503441	DSCAML1
DSCAML1	XM_011542919.2	11	-1	117444420	117535711	DSCAML1
DSCAML1	NM_020693.4	11	-1	117444420	117813628	DSCAML1
DSCAML1	XM_011542917.3	11	-1	117444420	117813628	DSCAML1
DSCAML1	XM_011542918.2	11	-1	117444420	117813628	DSCAML1
DSCAML1	NM_001367904.1	11	-1	117495991	117813628	DSCAML1
DSCAML1	NM_001367905.1	11	-1	117534941	117833926	DSCAML1
LOC105369515	XR_948060.3	11	1	117675640	117685436	LOC105369515
FXYD2	NM_001680.5	11	-1	117836469	117841156	FXYD2
FXYD2	NM_021603.4	11	-1	117836469	117844497	FXYD2
FXYD6-FXYD2	NM_001204268.3	11	-1	117836469	117893055	FXYD6-FXYD2
FXYD6-FXYD2	NM_001243598.4	11	-1	117836469	117893055	FXYD6-FXYD2
FXYD6-AS1	XR_007062900.1	11	1	117850295	117853439	FXYD6-AS1
FXYD6	NM_001164832.3	11	-1	117853389	117893055	FXYD6
FXYD6	NM_001164836.3	11	-1	117853389	117893055	FXYD6
FXYD6	NM_001164837.3	11	-1	117853389	117893055	FXYD6
FXYD6	NM_022003.4	11	-1	117853389	117893055	FXYD6
FXYD6	NM_001164831.3	11	-1	117853389	117893827	FXYD6
TMPRSS13	NM_001077263.3	11	-1	117917034	117945793	TMPRSS13
TMPRSS13	NM_001206789.2	11	-1	117917034	117945793	TMPRSS13
TMPRSS13	NM_001244995.2	11	-1	117919435	117945793	TMPRSS13
TMPRSS13	NM_001206790.2	11	-1	117924166	117945793	TMPRSS13
IL10RA	NM_001558.4	11	1	118002774	118017862	IL10RA
IL10RA	NR_026691.2	11	1	118002774	118019416	IL10RA
IL10RA	XM_047426882.1	11	1	118002774	118019416	IL10RA
IL10RA	XM_047426884.1	11	1	118004798	118019416	IL10RA
IL10RA	XM_047426883.1	11	1	118006325	118019416	IL10RA
SMIM35	NM_001394164.1	11	-1	118020013	118103349	SMIM35
SMIM35	NM_001394165.1	11	-1	118020013	118103349	SMIM35
SMIM35	NM_001394166.1	11	-1	118020013	118103349	SMIM35
SMIM35	XM_024448283.2	11	-1	118020013	118103349	SMIM35
SMIM35	NM_001354434.2	11	-1	118030127	118103349	SMIM35
TMPRSS4	XM_011542904.3	11	1	118093464	118126803	TMPRSS4
TMPRSS4	XM_011542903.4	11	1	118093464	118130470	TMPRSS4
TMPRSS4	NM_001083947.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NM_001173551.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NM_001173552.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NM_001290094.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NM_001290096.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NM_019894.4	11	1	118093464	118138291	TMPRSS4
TMPRSS4	NR_110734.2	11	1	118093464	118138291	TMPRSS4
TMPRSS4	XM_047427260.1	11	1	118093464	118138291	TMPRSS4
TMPRSS4	XM_005271613.5	11	1	118093464	118141906	TMPRSS4
TMPRSS4	XM_005271614.4	11	1	118093464	118141906	TMPRSS4
TMPRSS4	XM_005271615.4	11	1	118093464	118141906	TMPRSS4
TMPRSS4	XM_011542901.3	11	1	118093464	118141906	TMPRSS4
TMPRSS4	XM_011542902.3	11	1	118093464	118141906	TMPRSS4
TMPRSS4	XM_047427259.1	11	1	118093464	118141906	TMPRSS4
LOC105369517	XR_007062901.1	11	-1	118108674	118115363	LOC105369517
LOC105369517	XR_007062902.1	11	-1	118108674	118115363	LOC105369517
LOC105369517	XR_007062903.1	11	-1	118108674	118115363	LOC105369517
LOC105369517	XR_007062904.1	11	-1	118108674	118115363	LOC105369517
LOC105369517	XR_007062905.1	11	-1	118112503	118115363	LOC105369517
SCN4B	NM_001142349.2	11	-1	118149764	118161843	SCN4B
SCN4B	NR_024527.2	11	-1	118149764	118161843	SCN4B
SCN4B	NM_001142348.2	11	-1	118149764	118169227	SCN4B
SCN4B	NM_174934.4	11	-1	118149764	118169227	SCN4B
SCN2B	NM_004588.5	11	-1	118179198	118193026	SCN2B
JAML	NM_001286571.2	11	-1	118210112	118229334	JAML
JAML	NM_153206.3	11	-1	118210112	118229334	JAML
JAML	NR_104479.2	11	-1	118210112	118229334	JAML
JAML	NM_001098526.2	11	-1	118210112	118241400	JAML
JAML	NM_001286570.2	11	-1	118210112	118241400	JAML
MPZL3	XM_006718775.3	11	-1	118243079	118258018	MPZL3
MPZL3	NM_001286152.2	11	-1	118243079	118268721	MPZL3
MPZL3	NM_198275.3	11	-1	118243079	118268721	MPZL3
MPZL3	NR_104404.2	11	-1	118243079	118268721	MPZL3
MPZL3	NR_104405.2	11	-1	118243079	118268721	MPZL3
MPZL2	NM_005797.4	11	-1	118269772	118280653	MPZL2
MPZL2	NM_144765.3	11	-1	118273264	118280653	MPZL2
MPZL2	XM_047426229.1	11	-1	118276410	118280653	MPZL2
CD3E	NM_000733.4	11	1	118321077	118332497	CD3E
CD3D	NM_001040651.2	11	-1	118355312	118359063	CD3D
CD3D	NM_000732.6	11	-1	118355433	118359063	CD3D
CD3G	XM_005271724.5	11	1	118360702	118367973	CD3G
CD3G	XM_006718941.4	11	1	118360702	118371379	CD3G
CD3G	NM_000073.3	11	1	118360702	118371513	CD3G
UBE4A	NM_001204077.2	11	1	118375859	118415462	UBE4A
UBE4A	NM_004788.4	11	1	118375859	118415462	UBE4A
LOC100131626	NR_046369.1	11	-1	118397476	118435067	LOC100131626
LOC100131626	NR_046370.1	11	-1	118397476	118435067	LOC100131626
ATP5MG	NM_006476.5	11	1	118417857	118426099	ATP5MG
ATP5MG	NR_033759.2	11	1	118417857	118426099	ATP5MG
KMT2A	NM_001197104.2	11	1	118455794	118546121	KMT2A
KMT2A	NM_005933.4	11	1	118455794	118546121	KMT2A
KMT2A	XM_006718839.4	11	1	118455794	118546121	KMT2A
KMT2A	XM_011542829.3	11	1	118455794	118546121	KMT2A
KMT2A	XM_011542830.3	11	1	118455794	118546121	KMT2A
KMT2A	XM_011542831.3	11	1	118455794	118546121	KMT2A
KMT2A	XM_011542833.3	11	1	118455794	118546121	KMT2A
KMT2A	XM_047426963.1	11	1	118455794	118546121	KMT2A
KMT2A	XM_047426964.1	11	1	118455794	118546121	KMT2A
TTC36-AS1	NR_120574.1	11	-1	118531201	118550064	TTC36-AS1
TTC36-AS1	NR_120572.1	11	-1	118538674	118550064	TTC36-AS1
TTC36-AS1	NR_120573.1	11	-1	118538674	118550064	TTC36-AS1
TTC36-AS1	NR_120575.1	11	-1	118538674	118550064	TTC36-AS1
TTC36-AS1	NR_120576.1	11	-1	118538674	118550383	TTC36-AS1
TTC36	NM_001080441.4	11	1	118546763	118550282	TTC36
TTC36	NM_001346096.2	11	1	118546763	118550282	TTC36
TTC36	NM_001346097.2	11	1	118546763	118550282	TTC36
TTC36	NM_001346098.2	11	1	118549706	118550282	TTC36
TMEM25	NM_001144034.2	11	1	118550481	118555118	TMEM25
TMEM25	NM_001144035.2	11	1	118550481	118555118	TMEM25
TMEM25	NM_001144036.2	11	1	118550481	118555118	TMEM25
TMEM25	NM_001318755.2	11	1	118550481	118555118	TMEM25
TMEM25	NM_001318757.2	11	1	118550481	118555118	TMEM25
TMEM25	NM_032780.4	11	1	118550481	118555118	TMEM25
TMEM25	NR_134852.2	11	1	118550481	118555118	TMEM25
TMEM25	XM_005271703.2	11	1	118550481	118555118	TMEM25
TMEM25	XM_006718926.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_011543038.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_017018422.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_017018430.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_017018432.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_017018433.3	11	1	118550481	118555118	TMEM25
TMEM25	XM_024448724.2	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427720.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427721.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427722.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427723.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427724.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427728.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427729.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427730.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427731.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427732.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427733.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427734.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427735.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427736.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427737.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427738.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427744.1	11	1	118550481	118555118	TMEM25
TMEM25	XM_047427745.1	11	1	118550481	118555118	TMEM25
TMEM25	NM_001144037.2	11	1	118550481	118566581	TMEM25
TMEM25	NM_001144038.2	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427725.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427726.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427727.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427739.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427740.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427741.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427742.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427743.1	11	1	118550481	118566581	TMEM25
TMEM25	XM_047427746.1	11	1	118550481	118566581	TMEM25
IFT46	NM_001168618.2	11	-1	118563838	118585221	IFT46
IFT46	NM_020153.4	11	-1	118563838	118585221	IFT46
IFT46	XM_017018017.2	11	-1	118563838	118585221	IFT46
IFT46	XM_017018018.3	11	-1	118563838	118585221	IFT46
IFT46	XM_011542905.4	11	-1	118563838	118596187	IFT46
IFT46	XM_011542906.4	11	-1	118563838	118596187	IFT46
LOC124902764	XR_007062907.1	11	1	118584356	118587889	LOC124902764
LOC124902764	XR_007062906.1	11	1	118584796	118587889	LOC124902764
ARCN1	NM_001142281.2	11	1	118591694	118622309	ARCN1
ARCN1	NM_001655.5	11	1	118591694	118622309	ARCN1
ARCN1	XM_005271542.5	11	1	118591694	118622309	ARCN1
ARCN1	XM_047426899.1	11	1	118591694	118622309	ARCN1
LOC124902765	XR_007062908.1	11	-1	118622175	118627758	LOC124902765
PHLDB1	NM_015157.4	11	1	118625712	118677249	PHLDB1
PHLDB1	XM_011542709.3	11	1	118625712	118677249	PHLDB1
PHLDB1	NM_001144758.3	11	1	118626861	118677249	PHLDB1
PHLDB1	NM_001144759.3	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_011542708.4	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_047426637.1	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_047426638.1	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_047426639.1	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_047426640.1	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_047426641.1	11	1	118626861	118677249	PHLDB1
PHLDB1	XM_005271474.6	11	1	118628060	118677249	PHLDB1
PHLDB1	XM_011542714.3	11	1	118628932	118652025	PHLDB1
PHLDB1	XM_017017411.2	11	1	118628932	118653398	PHLDB1
PHLDB1	XM_005271475.4	11	1	118628932	118654706	PHLDB1
PHLDB1	XM_047426648.1	11	1	118628932	118654773	PHLDB1
PHLDB1	XR_007062463.1	11	1	118628932	118675101	PHLDB1
PHLDB1	XM_005271468.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005271469.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005271470.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005271471.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005271472.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005271473.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_005277680.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718797.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718798.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718799.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718800.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718801.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718802.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_006718803.4	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542703.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542704.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542705.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542706.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542707.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_011542710.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_017017407.2	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_017017408.2	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_017017409.2	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_017017410.2	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426632.1	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426633.1	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426634.1	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426635.1	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426636.1	11	1	118628932	118677249	PHLDB1
PHLDB1	XR_947813.3	11	1	118628932	118677249	PHLDB1
PHLDB1	XM_047426645.1	11	1	118640606	118677249	PHLDB1
PHLDB1	XM_047426642.1	11	1	118644023	118677249	PHLDB1
PHLDB1	XM_047426647.1	11	1	118644023	118677249	PHLDB1
PHLDB1	XM_047426643.1	11	1	118644026	118677249	PHLDB1
PHLDB1	XM_047426644.1	11	1	118644026	118677249	PHLDB1
PHLDB1	XM_047426646.1	11	1	118644026	118677249	PHLDB1
PHLDB1	XM_011542715.4	11	1	118649273	118677249	PHLDB1
MIR6716	NR_106773.1	11	1	118663225	118663304	MIR6716
MIR6716	unassigned_transcript_1959	11	1	118663240	118663259	MIR6716
MIR6716	unassigned_transcript_1960	11	1	118663273	118663294	MIR6716
TREH	NM_001301065.2	11	-1	118676537	118698868	TREH
TREH	NM_007180.3	11	-1	118676537	118698868	TREH
LOC105369519	XR_007062909.1	11	1	118708758	118727916	LOC105369519
LOC105369519	XR_007062910.1	11	1	118709559	118727916	LOC105369519
LOC105369519	XR_948069.3	11	1	118711342	118727916	LOC105369519
LOC105369519	XR_948068.3	11	1	118711346	118727916	LOC105369519
LOC105369519	XR_948067.3	11	1	118719498	118727916	LOC105369519
LOC105369519	XR_948070.3	11	1	118719498	118728377	LOC105369519
LOC105369519	XR_001748408.2	11	1	118719733	118727916	LOC105369519
LOC124902766	XM_047428000.1	11	-1	118728409	118742603	LOC124902766
LOC124902766	XM_047428001.1	11	-1	118728410	118742603	LOC124902766
LOC124902766	XR_007062912.1	11	-1	118728410	118748424	LOC124902766
LOC124902766	XR_007062911.1	11	-1	118737059	118748484	LOC124902766
DDX6	NM_001257191.3	11	-1	118766827	118810013	DDX6
DDX6	XM_017017251.2	11	-1	118766827	118810013	DDX6
DDX6	XM_047426488.1	11	-1	118766827	118810013	DDX6
DDX6	XM_047426489.1	11	-1	118766827	118810013	DDX6
DDX6	NM_004397.6	11	-1	118766827	118810235	DDX6
DDX6	XM_005271417.5	11	-1	118766827	118810235	DDX6
DDX6	XM_011542644.2	11	-1	118766827	118810235	DDX6
DDX6	XM_011542645.2	11	-1	118766827	118810235	DDX6
DDX6	XM_047426490.1	11	-1	118766827	118810235	DDX6
DDX6	XM_024448377.2	11	-1	118766827	118810815	DDX6
CXCR5	NM_001716.5	11	1	118904125	118918023	CXCR5
LOC124902767	XR_007062913.1	11	-1	118906360	118908337	LOC124902767
CXCR5	NM_032966.2	11	1	118913626	118916506	CXCR5
BCL9L	XM_011542756.3	11	-1	118916371	118930125	BCL9L
BCL9L	NM_182557.4	11	-1	118916371	118930778	BCL9L
BCL9L	XM_047426800.1	11	-1	118916371	118938634	BCL9L
BCL9L	NM_001378213.1	11	-1	118916371	118946170	BCL9L
BCL9L	NM_001378214.1	11	-1	118916371	118946170	BCL9L
BCL9L	NR_165445.1	11	-1	118916371	118946170	BCL9L
BCL9L	XM_005271513.4	11	-1	118916371	118946170	BCL9L
BCL9L	XM_006718815.4	11	-1	118916371	118946170	BCL9L
MIR4492	NR_039713.1	11	1	118930944	118931023	MIR4492
MIR4492	unassigned_transcript_1961	11	1	118931001	118931017	MIR4492
UPK2	NM_006760.4	11	1	118976691	118978952	UPK2
FOXR1	XM_047426801.1	11	1	118992171	119000987	FOXR1
FOXR1	XM_017017575.2	11	1	118992171	119001254	FOXR1
FOXR1	XM_017017576.2	11	1	118992171	119001254	FOXR1
FOXR1	NM_181721.3	11	1	118992171	119001685	FOXR1
LOC124902768	XR_007062914.1	11	-1	119011616	119014287	LOC124902768
CENATAC	NM_198489.3	11	1	119018492	119036154	CENATAC
CENATAC	NR_104049.2	11	1	119018492	119036154	CENATAC
CENATAC	NR_104050.2	11	1	119018492	119036154	CENATAC
CENATAC	NR_104051.2	11	1	119018492	119036154	CENATAC
RPL23AP64	NR_003040.2	11	-1	119023306	119023953	RPL23AP64
RPS25	NM_001028.3	11	-1	119036078	119038704	RPS25
TRAPPC4	NM_001318486.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_001318488.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_001318489.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_001318490.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_001318492.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_001318494.2	11	1	119039128	119044496	TRAPPC4
TRAPPC4	NM_016146.6	11	1	119039128	119044496	TRAPPC4
TRAPPC4	XM_047427114.1	11	1	119039503	119044496	TRAPPC4
SLC37A4	NM_001164280.2	11	-1	119044474	119049841	SLC37A4
SLC37A4	NM_001164277.2	11	-1	119044474	119051238	SLC37A4
