LOC124908003	NR_185494.1	18	1	2951	8129	LOC124908003	lnc_RNA
TCF4	NM_001348220.1	18	-1	55425420	55789199	TCF4	mRNA
TCF4	NM_001306207.1	18	-1	55425420	55789199	TCF4	mRNA
TCF4	NM_001348217.1	18	-1	55425420	55789199	TCF4	mRNA
TCF4	NM_001306208.1	18	-1	55425420	55607075	TCF4	mRNA
TCF4	NM_001243232.1	18	-1	55425420	55607075	TCF4	mRNA
TCF4-AS1	NR_132985.1	18	1	55655633	55686044	TCF4-AS1	lnc_RNA
MIR4529	NR_039754.1	18	1	55682325	55682402	MIR4529	primary_transcript
MIR4529	unassigned_transcript_3228	18	1	55682330	55682351	MIR4529	miRNA
MIR4529	unassigned_transcript_3229	18	1	55682374	55682394	MIR4529	miRNA
LOC105372126	XR_007088184.1	18	1	55792950	55809905	LOC105372126	lnc_RNA
LOC105372126	XR_007088185.1	18	1	55792950	55809905	LOC105372126	lnc_RNA
LOC105372130	XR_007088188.1	18	1	55868373	56045176	LOC105372130	lnc_RNA
LINC01415	NR_145452.1	18	-1	55977719	55984844	LINC01415	lnc_RNA
LINC01415	NR_145454.1	18	-1	55977719	55983869	LINC01415	lnc_RNA
LINC01415	NR_145453.1	18	-1	55977719	55983540	LINC01415	lnc_RNA
LOC105372130	XR_007088187.1	18	1	55986924	56045176	LOC105372130	lnc_RNA
LOC105372130	XR_007088189.1	18	1	55986924	56045176	LOC105372130	lnc_RNA
LOC105372130	XR_007088190.1	18	1	55986924	56045176	LOC105372130	lnc_RNA
LOC105372130	XR_007088186.1	18	1	55986924	56035031	LOC105372130	lnc_RNA
LOC105372130	XR_007088191.1	18	1	55986924	55992386	LOC105372130	lnc_RNA
LOC107985183	XR_007088194.1	18	-1	56055649	56063665	LOC107985183	lnc_RNA
LOC105372131	XR_007088193.1	18	1	56065754	56069394	LOC105372131	lnc_RNA
LOC105372131	XR_007088192.1	18	1	56066120	56069394	LOC105372131	lnc_RNA
LINC01416	NR_110755.1	18	-1	56084458	56122970	LINC01416	lnc_RNA
LINC03092	XR_007088196.1	18	1	56198983	56228874	LINC03092	lnc_RNA
LINC03092	XR_007088195.1	18	1	56201414	56228874	LINC03092	lnc_RNA
LINC03069	NR_148972.1	18	-1	56206385	56393955	LINC03069	lnc_RNA
LINC01905	NR_146510.1	18	1	56245051	56299077	LINC01905	lnc_RNA
LINC01905	NR_146511.1	18	1	56245051	56299077	LINC01905	lnc_RNA
LOC124904363	XR_007088629.1	18	-1	56282152	56282352	LOC124904363	snoRNA
LINC01539	NR_040026.1	18	-1	56286115	56340236	LINC01539	lnc_RNA
LINC01539	NR_040025.1	18	-1	56286115	56340236	LINC01539	lnc_RNA
LOC105372132	XR_007088197.1	18	1	56340278	56352813	LOC105372132	lnc_RNA
LOC105372132	XR_007088198.1	18	1	56340294	56345929	LOC105372132	lnc_RNA
LOC105372132	XR_007088199.1	18	1	56340294	56342734	LOC105372132	lnc_RNA
LOC105372132	XR_007088200.1	18	1	56340440	56352640	LOC105372132	lnc_RNA
LOC105372135	XR_007088201.1	18	1	56776186	56777880	LOC105372135	lnc_RNA
TXNL1	NR_024546.2	18	-1	56799245	56840564	TXNL1	transcript
TXNL1	NM_004786.3	18	-1	56799245	56840564	TXNL1	mRNA
WDR7	XR_008484989.1	18	1	56853334	57234168	WDR7	transcript
WDR7	XR_008484990.1	18	1	56853334	57234168	WDR7	transcript
WDR7	XR_008484991.1	18	1	56853334	57234168	WDR7	transcript
WDR7	NM_015285.3	18	1	56853334	57232364	WDR7	mRNA
WDR7	NM_052834.3	18	1	56853334	57232364	WDR7	mRNA
WDR7	XM_054318420.1	18	1	56853334	57212216	WDR7	mRNA
WDR7	XM_054318421.1	18	1	56853334	57212216	WDR7	mRNA
WDR7	XM_054318422.1	18	1	56853334	56981503	WDR7	mRNA
WDR7	XM_054318423.1	18	1	56853334	56981503	WDR7	mRNA
WDR7	NM_001382487.1	18	1	56853672	57232364	WDR7	mRNA
WDR7	NM_001382485.1	18	1	56853672	57232364	WDR7	mRNA
WDR7	XM_054318424.1	18	1	56898362	57232364	WDR7	mRNA
WDR7-OT1	XR_007088203.1	18	1	57241584	57252159	WDR7-OT1	lnc_RNA
WDR7-OT1	XR_007088207.1	18	1	57241828	57254345	WDR7-OT1	lnc_RNA
WDR7-OT1	XR_007088202.1	18	1	57241828	57252665	WDR7-OT1	lnc_RNA
WDR7-OT1	XR_007088204.1	18	1	57241828	57252159	WDR7-OT1	lnc_RNA
WDR7-OT1	XR_007088205.1	18	1	57241828	57252159	WDR7-OT1	lnc_RNA
WDR7-OT1	XR_007088206.1	18	1	57241828	57252159	WDR7-OT1	lnc_RNA
LINC-ROR	NR_152602.1	18	-1	57257422	57274981	LINC-ROR	lnc_RNA
LINC-ROR	NR_048536.2	18	-1	57257422	57274981	LINC-ROR	lnc_RNA
BOD1L2	NM_001257964.2	18	1	57349948	57353271	BOD1L2	mRNA
LINC02565	NR_149129.1	18	-1	57372476	57374055	LINC02565	lnc_RNA
ST8SIA3	NM_015879.3	18	1	57553442	57569818	ST8SIA3	mRNA
ONECUT2	XM_054319376.1	18	1	57636246	57692260	ONECUT2	mRNA
ONECUT2	NM_004852.3	18	1	57636246	57692260	ONECUT2	mRNA
ONECUT2	XM_054319375.1	18	1	57636246	57677370	ONECUT2	mRNA
ONECUT2	XM_054319374.1	18	1	57636246	57659216	ONECUT2	mRNA
ONECUT2	XM_054319377.1	18	1	57636246	57642233	ONECUT2	mRNA
FECH	NM_001371094.1	18	-1	57744729	57787055	FECH	mRNA
FECH	NM_001374778.1	18	-1	57744729	57787055	FECH	mRNA
FECH	NM_000140.5	18	-1	57744729	57787055	FECH	mRNA
FECH	XM_054318289.1	18	-1	57744729	57787055	FECH	mRNA
FECH	NM_001012515.4	18	-1	57744729	57787055	FECH	mRNA
FECH	NM_001371095.1	18	-1	57744729	57787055	FECH	mRNA
NARS1	XM_054318660.1	18	-1	57801009	57822190	NARS1	mRNA
NARS1	NM_004539.4	18	-1	57801009	57822190	NARS1	mRNA
ATP8B1-AS1	NR_164148.1	18	1	57830699	57869907	ATP8B1-AS1	lnc_RNA
ATP8B1	XM_054318685.1	18	-1	57847030	58003571	ATP8B1	mRNA
ATP8B1	NM_005603.6	18	-1	57847030	58003571	ATP8B1	mRNA
ATP8B1	NM_001374386.1	18	-1	57847030	58003571	ATP8B1	mRNA
ATP8B1	XM_054318684.1	18	-1	57847030	58003571	ATP8B1	mRNA
ATP8B1	NM_001374385.1	18	-1	57847030	58003571	ATP8B1	mRNA
ATP8B1	XM_054318680.1	18	-1	57847030	58002615	ATP8B1	mRNA
ATP8B1	XM_054318679.1	18	-1	57847030	58002309	ATP8B1	mRNA
ATP8B1	XM_054318682.1	18	-1	57847030	58002153	ATP8B1	mRNA
ATP8B1	XM_054318686.1	18	-1	57847030	57962210	ATP8B1	mRNA
ATP8B1	XM_054318678.1	18	-1	57847030	57962210	ATP8B1	mRNA
ATP8B1	XM_054318681.1	18	-1	57847030	57962210	ATP8B1	mRNA
ATP8B1	XM_054318683.1	18	-1	57847030	57952203	ATP8B1	mRNA
LOC105372141	XR_007088209.1	18	1	57932109	57938966	LOC105372141	lnc_RNA
LOC105372141	XR_007088208.1	18	1	57932113	57938966	LOC105372141	lnc_RNA
LOC124904310	XR_007088210.1	18	1	57971360	57993543	LOC124904310	lnc_RNA
LOC105372140	XR_007088211.1	18	-1	58096432	58102126	LOC105372140	lnc_RNA
LINC01897	XR_007088212.1	18	-1	58161427	58161823	LINC01897	lnc_RNA
NEDD4L	XM_054318394.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318398.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318399.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318401.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318400.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318403.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	XM_054318418.1	18	1	58244126	58602300	NEDD4L	mRNA
NEDD4L	NM_001144967.3	18	1	58244126	58602299	NEDD4L	mRNA
NEDD4L	NM_015277.6	18	1	58244126	58602299	NEDD4L	mRNA
NEDD4L	NM_001243960.2	18	1	58244126	58602299	NEDD4L	mRNA
NEDD4L	XM_054318412.1	18	1	58245575	58602300	NEDD4L	mRNA
NEDD4L	XM_054318416.1	18	1	58245575	58602300	NEDD4L	mRNA
NEDD4L	XM_054318417.1	18	1	58245581	58602300	NEDD4L	mRNA
NEDD4L	XM_054318415.1	18	1	58245589	58602300	NEDD4L	mRNA
NEDD4L	XM_054318413.1	18	1	58245597	58602300	NEDD4L	mRNA
NEDD4L	XM_054318414.1	18	1	58245606	58602300	NEDD4L	mRNA
NEDD4L	XM_054318390.1	18	1	58245747	58602300	NEDD4L	mRNA
NEDD4L	XM_054318393.1	18	1	58245747	58602300	NEDD4L	mRNA
NEDD4L	XM_054318397.1	18	1	58245748	58602300	NEDD4L	mRNA
NEDD4L	XM_054318391.1	18	1	58245870	58602300	NEDD4L	mRNA
NEDD4L	NM_001144964.1	18	1	58247117	58602300	NEDD4L	mRNA
NEDD4L	XM_054318402.1	18	1	58287705	58602300	NEDD4L	mRNA
NEDD4L	XM_054318404.1	18	1	58287705	58602300	NEDD4L	mRNA
NEDD4L	XM_054318392.1	18	1	58328718	58602300	NEDD4L	mRNA
NEDD4L	XM_054318396.1	18	1	58328718	58602300	NEDD4L	mRNA
NEDD4L	XM_054318410.1	18	1	58348856	58602300	NEDD4L	mRNA
NEDD4L	XM_054318409.1	18	1	58348856	58602300	NEDD4L	mRNA
NEDD4L	XM_054318395.1	18	1	58348856	58602300	NEDD4L	mRNA
NEDD4L	NM_001144971.2	18	1	58348856	58602299	NEDD4L	mRNA
NEDD4L	NM_001144965.2	18	1	58348856	58602299	NEDD4L	mRNA
NEDD4L	NM_001144968.2	18	1	58348856	58602299	NEDD4L	mRNA
NEDD4L	NM_001144969.2	18	1	58348856	58602299	NEDD4L	mRNA
NEDD4L	XM_054318405.1	18	1	58365326	58602300	NEDD4L	mRNA
NEDD4L	XM_054318407.1	18	1	58365326	58602300	NEDD4L	mRNA
NEDD4L	XM_054318406.1	18	1	58365326	58602300	NEDD4L	mRNA
LOC105372143	NR_188085.1	18	-1	58389742	58395618	LOC105372143	lnc_RNA
LOC105372143	NR_188086.1	18	-1	58389742	58395618	LOC105372143	lnc_RNA
NEDD4L	XM_054318408.1	18	1	58395313	58602300	NEDD4L	mRNA
NEDD4L	XM_054318411.1	18	1	58395313	58602300	NEDD4L	mRNA
NEDD4L	XM_054318419.1	18	1	58395313	58602300	NEDD4L	mRNA
NEDD4L	NM_001144970.3	18	1	58395313	58602299	NEDD4L	mRNA
NEDD4L	NM_001144966.3	18	1	58422304	58602299	NEDD4L	mRNA
NEDD4L	XM_054318382.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318384.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318385.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318386.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318387.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318388.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	XM_054318389.1	18	1	58452807	58602300	NEDD4L	mRNA
NEDD4L	NM_001437337.1	18	1	58456263	58602299	NEDD4L	mRNA
MIR122HG	NR_170245.1	18	1	58646988	58652001	MIR122HG	lnc_RNA
MIR122HG	NR_170244.1	18	1	58646988	58652001	MIR122HG	lnc_RNA
MIR122HG	NR_170243.1	18	1	58646988	58651324	MIR122HG	lnc_RNA
MIR122	NR_029667.1	18	1	58651794	58651878	MIR122	primary_transcript
MIR3591	NR_039899.1	18	-1	58651800	58651872	MIR3591	primary_transcript
MIR3591	unassigned_transcript_3232	18	-1	58651807	58651828	MIR3591	miRNA
MIR122	unassigned_transcript_3230	18	1	58651808	58651829	MIR122	miRNA
MIR3591	unassigned_transcript_3233	18	-1	58651841	58651863	MIR3591	miRNA
MIR122	unassigned_transcript_3231	18	1	58651844	58651865	MIR122	miRNA
ALPK2	NM_052947.4	18	-1	58681900	58830246	ALPK2	mRNA
ALPK2-AS1	NR_188108.1	18	1	58758171	58767798	ALPK2-AS1	lnc_RNA
SNORA108	NR_132963.1	18	1	58801776	58801908	SNORA108	snoRNA
LINC03110	NR_187442.1	18	1	58859681	58870487	LINC03110	lnc_RNA
LINC03110	NR_187441.1	18	1	58859681	58869380	LINC03110	lnc_RNA
MALT1-AS1	NR_164150.1	18	-1	58871148	58873012	MALT1-AS1	lnc_RNA
MALT1	XR_008484983.1	18	1	58872604	58935515	MALT1	transcript
MALT1	NM_006785.4	18	1	58872604	58955588	MALT1	mRNA
MALT1	NM_173844.3	18	1	58872604	58955588	MALT1	mRNA
MALT1	XM_054318158.1	18	1	58872604	58934695	MALT1	mRNA
LOC105372146	XR_007088220.1	18	-1	58873752	58981344	LOC105372146	lnc_RNA
LOC105372146	XR_007088221.1	18	-1	58878748	58981344	LOC105372146	lnc_RNA
LOC105372146	XR_007088222.1	18	-1	58895811	58981344	LOC105372146	lnc_RNA
LINC01926	NR_146904.1	18	1	59014994	59035445	LINC01926	lnc_RNA
LOC124900406	XR_007088631.1	18	-1	59019997	59020130	LOC124900406	snoRNA
ZNF532	NR_148459.2	18	1	59064004	59187774	ZNF532	transcript
ZNF532	XM_054318749.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318757.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318774.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318775.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318763.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318745.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	NM_018181.6	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318753.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318758.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318762.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	NM_001318726.2	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	NM_001353533.2	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318767.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318769.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	XM_054318776.1	18	1	59064004	59187774	ZNF532	mRNA
ZNF532	NR_148460.2	18	1	59064565	59187774	ZNF532	transcript
ZNF532	NM_001353526.2	18	1	59064565	59187774	ZNF532	mRNA
ZNF532	NM_001353530.2	18	1	59064565	59187774	ZNF532	mRNA
ZNF532	NM_001353525.2	18	1	59064565	59187774	ZNF532	mRNA
ZNF532	NM_001318727.2	18	1	59064565	59187774	ZNF532	mRNA
ZNF532	XM_054318756.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318773.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318744.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318751.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318764.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318747.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	XM_054318754.1	18	1	59064770	59187774	ZNF532	mRNA
ZNF532	NM_001318728.2	18	1	59065330	59187774	ZNF532	mRNA
ZNF532	XM_054318750.1	18	1	59065598	59187774	ZNF532	mRNA
ZNF532	NM_001353531.2	18	1	59065598	59187774	ZNF532	mRNA
ZNF532	XM_054318752.1	18	1	59065598	59187774	ZNF532	mRNA
ZNF532	XM_054318759.1	18	1	59065598	59187774	ZNF532	mRNA
ZNF532	NM_001353535.2	18	1	59065598	59187774	ZNF532	mRNA
ZNF532	XR_008485002.1	18	1	59066116	59133762	ZNF532	transcript
ZNF532	XR_008485003.1	18	1	59066116	59133762	ZNF532	transcript
ZNF532	XM_054318746.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	XM_054318755.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	XM_054318760.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001375912.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	XM_054318748.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353527.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	XM_054318761.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353529.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353532.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001375913.1	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353534.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353536.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353537.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353538.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	NM_001353528.2	18	1	59066116	59187774	ZNF532	mRNA
ZNF532	XM_054318778.1	18	1	59118040	59140909	ZNF532	mRNA
ZNF532	XM_054318772.1	18	1	59118042	59187774	ZNF532	mRNA
ZNF532	XM_054318766.1	18	1	59118043	59187774	ZNF532	mRNA
ZNF532	XM_054318765.1	18	1	59118044	59187774	ZNF532	mRNA
ZNF532	XM_054318771.1	18	1	59118044	59187774	ZNF532	mRNA
ZNF532	XM_054318743.1	18	1	59119533	59187774	ZNF532	mRNA
ZNF532	XM_054318768.1	18	1	59119533	59180440	ZNF532	mRNA
ZNF532	XM_054318770.1	18	1	59119533	59155633	ZNF532	mRNA
ZNF532	XM_054318777.1	18	1	59119533	59154947	ZNF532	mRNA
OACYLP	NR_024021.3	18	1	59197897	59270582	OACYLP	transcript
SEC11C	XM_054319326.1	18	1	59341164	59360112	SEC11C	mRNA
SEC11C	NM_033280.4	18	1	59341164	59360112	SEC11C	mRNA
SEC11C	NM_001307941.2	18	1	59341164	59360112	SEC11C	mRNA
GRP	XM_054318547.1	18	1	59420451	59432025	GRP	mRNA
GRP	NM_002091.5	18	1	59421420	59432025	GRP	mRNA
GRP	XM_054318545.1	18	1	59421420	59432025	GRP	mRNA
GRP	NM_001012512.3	18	1	59421420	59432025	GRP	mRNA
GRP	NM_001012513.3	18	1	59421420	59432025	GRP	mRNA
GRP	XM_054318546.1	18	1	59421420	59432025	GRP	mRNA
GRP	XM_054318548.1	18	1	59423878	59432025	GRP	mRNA
RAX	NM_013435.3	18	-1	59468558	59474973	RAX	mRNA
CPLX4	NM_181654.4	18	-1	59496922	59520136	CPLX4	mRNA
LMAN1	NM_005570.4	18	-1	59529314	59560731	LMAN1	mRNA
LOC107985156	XR_007088223.1	18	-1	59581711	59604789	LOC107985156	lnc_RNA
CCBE1	XM_054318206.1	18	-1	59632718	59900788	CCBE1	mRNA
CCBE1	XM_054318207.1	18	-1	59632718	59900785	CCBE1	mRNA
CCBE1	XM_054318208.1	18	-1	59632718	59900785	CCBE1	mRNA
CCBE1	NM_133459.4	18	-1	59632718	59900065	CCBE1	mRNA
CCBE1	XM_054318209.1	18	-1	59632718	59900065	CCBE1	mRNA
PMAIP1	NM_001382617.1	18	1	60102671	60106980	PMAIP1	mRNA
PMAIP1	NM_001382623.1	18	1	60102671	60106980	PMAIP1	mRNA
PMAIP1	NM_001382616.1	18	1	60102671	60106980	PMAIP1	mRNA
PMAIP1	NM_001382618.1	18	1	60102671	60106980	PMAIP1	mRNA
PMAIP1	NM_001382615.1	18	1	60102671	60106980	PMAIP1	mRNA
PMAIP1	NM_021127.3	18	1	60102671	60106980	PMAIP1	mRNA
LOC124908043	XR_007088608.1	18	1	60148676	60154934	LOC124908043	lnc_RNA
LOC105372152	XR_007088626.1	18	1	60230021	60247423	LOC105372152	lnc_RNA
LINC03111	NR_186639.1	18	1	60327988	60364159	LINC03111	lnc_RNA
LOC105372155	NR_188056.1	18	1	60497101	60504282	LOC105372155	lnc_RNA
LOC105372155	NR_188057.1	18	1	60497101	60504282	LOC105372155	lnc_RNA
MC4R	NM_005912.3	18	-1	60574034	60575747	MC4R	mRNA
LOC105372156	XR_007088451.1	18	1	60840833	60849399	LOC105372156	lnc_RNA
LOC105372156	XR_007088450.1	18	1	60843045	60849399	LOC105372156	lnc_RNA
CDH20	XR_008484998.1	18	1	61536681	61748329	CDH20	transcript
CDH20	XR_008484997.1	18	1	61536681	61748324	CDH20	transcript
CDH20	NM_031891.4	18	1	61536681	61759001	CDH20	mRNA
CDH20	XM_054318533.1	18	1	61674867	61759001	CDH20	mRNA
LOC124904314	XR_007088452.1	18	-1	61778399	61810274	LOC124904314	lnc_RNA
LOC105372157	XR_007088455.1	18	1	61855764	61866274	LOC105372157	lnc_RNA
LOC105372157	XR_007088453.1	18	1	61855800	61866274	LOC105372157	lnc_RNA
LOC105372157	XR_007088454.1	18	1	61855809	61866274	LOC105372157	lnc_RNA
LINC01544	NR_103449.1	18	1	61951878	61958397	LINC01544	lnc_RNA
RNF152	XM_054318284.1	18	-1	62011910	62098286	RNF152	mRNA
RNF152	XM_054318285.1	18	-1	62011910	62098258	RNF152	mRNA
RNF152	XM_054318286.1	18	-1	62011910	62098258	RNF152	mRNA
RNF152	XM_054318287.1	18	-1	62011910	62098258	RNF152	mRNA
RNF152	XM_054318288.1	18	-1	62011910	62098256	RNF152	mRNA
RNF152	NM_173557.3	18	-1	62011910	62096846	RNF152	mRNA
LOC105372159	XR_007088456.1	18	1	62098392	62109449	LOC105372159	lnc_RNA
LOC112268209	XR_007088457.1	18	-1	62101498	62114258	LOC112268209	lnc_RNA
PIGN	XM_054318466.1	18	-1	62220799	62389867	PIGN	mRNA
PIGN	XM_054318438.1	18	-1	62220799	62389867	PIGN	mRNA
PIGN	XM_054318446.1	18	-1	62244099	62389993	PIGN	mRNA
PIGN	XM_054318437.1	18	-1	62244099	62389987	PIGN	mRNA
PIGN	XM_054318435.1	18	-1	62244099	62389930	PIGN	mRNA
PIGN	XM_054318445.1	18	-1	62244099	62389907	PIGN	mRNA
PIGN	XM_054318444.1	18	-1	62244099	62389900	PIGN	mRNA
PIGN	NM_001438910.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318457.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318441.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318433.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318463.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318442.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318436.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318461.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318460.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	NM_012327.6	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318432.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318458.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318459.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	NM_176787.5	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318431.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	NM_001438896.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318462.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318443.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318434.1	18	-1	62244099	62389867	PIGN	mRNA
PIGN	XM_054318469.1	18	-1	62248931	62389936	PIGN	mRNA
PIGN	XM_054318454.1	18	-1	62248931	62389922	PIGN	mRNA
PIGN	XM_054318456.1	18	-1	62248931	62389899	PIGN	mRNA
PIGN	XM_054318471.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318455.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318470.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318452.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318465.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318447.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	XM_054318453.1	18	-1	62248931	62389867	PIGN	mRNA
PIGN	NM_001438905.1	18	-1	62254504	62389867	PIGN	mRNA
PIGN	NM_001438904.1	18	-1	62254504	62389867	PIGN	mRNA
PIGN	XM_054318439.1	18	-1	62255876	62389867	PIGN	mRNA
PIGN	XM_054318468.1	18	-1	62273261	62389867	PIGN	mRNA
PIGN	XM_054318448.1	18	-1	62273261	62389867	PIGN	mRNA
PIGN	XM_054318467.1	18	-1	62273261	62389867	PIGN	mRNA
PIGN	XM_054318449.1	18	-1	62273261	62389867	PIGN	mRNA
PIGN	XM_054318450.1	18	-1	62273261	62389867	PIGN	mRNA
RELCH	NR_144408.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144403.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144409.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144406.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144407.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144405.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144412.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144410.2	18	1	62390065	62513114	RELCH	transcript
RELCH	NR_144404.2	18	1	62390065	62513114	RELCH	transcript
RELCH	XR_008485019.1	18	1	62390065	62490271	RELCH	transcript
RELCH	NM_001346235.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_001346230.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	XM_054318889.1	18	1	62390065	62513114	RELCH	mRNA
RELCH	XM_054318887.1	18	1	62390065	62513114	RELCH	mRNA
RELCH	XM_054318888.1	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_001346229.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_001346231.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_001346234.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_020854.4	18	1	62390065	62513114	RELCH	mRNA
RELCH	XM_054318890.1	18	1	62390065	62513114	RELCH	mRNA
RELCH	NM_001346233.2	18	1	62390065	62513114	RELCH	mRNA
RELCH	XM_054318892.1	18	1	62390065	62490271	RELCH	mRNA
RELCH	XM_054318893.1	18	1	62390065	62487220	RELCH	mRNA
RELCH	XM_054318891.1	18	1	62390065	62487220	RELCH	mRNA
RELCH	XM_054318894.1	18	1	62390065	62483301	RELCH	mRNA
RELCH	XM_054318895.1	18	1	62390065	62483301	RELCH	mRNA
RELCH	XM_054318896.1	18	1	62390065	62482626	RELCH	mRNA
RELCH	XM_054318897.1	18	1	62390065	62482626	RELCH	mRNA
RELCH	XM_054318899.1	18	1	62437947	62513114	RELCH	mRNA
RELCH	XM_054318898.1	18	1	62438319	62513114	RELCH	mRNA
TNFRSF11A	XM_054319318.1	18	1	62528176	62594158	TNFRSF11A	mRNA
TNFRSF11A	XM_054319316.1	18	1	62528176	62594158	TNFRSF11A	mRNA
TNFRSF11A	NM_003839.4	18	1	62528176	62594158	TNFRSF11A	mRNA
TNFRSF11A	NM_001270949.2	18	1	62528176	62594158	TNFRSF11A	mRNA
TNFRSF11A	NM_001270950.2	18	1	62528176	62594158	TNFRSF11A	mRNA
TNFRSF11A	NM_001270951.2	18	1	62528176	62594158	TNFRSF11A	mRNA
