LOC124908428	XM_047447054.1	22	1	50815	76929	LOC124908428	mRNA
MEI1	XM_054325181.1	22	1	42178481	42246320	MEI1	mRNA
MEI1	XM_054325182.1	22	1	42178481	42246314	MEI1	mRNA
MEI1	XM_054325166.1	22	1	42180402	42278060	MEI1	mRNA
MEI1	XM_054325174.1	22	1	42181860	42278060	MEI1	mRNA
MEI1	XM_054325169.1	22	1	42181860	42278060	MEI1	mRNA
MEI1	XM_054325175.1	22	1	42192960	42278060	MEI1	mRNA
MEI1	XM_054325173.1	22	1	42195039	42278060	MEI1	mRNA
MEI1	XM_054325179.1	22	1	42209556	42278060	MEI1	mRNA
MEI1	XM_054325180.1	22	1	42211452	42278060	MEI1	mRNA
MEI1	XM_054325183.1	22	1	42229852	42278060	MEI1	mRNA
CCDC134	NM_001382346.1	22	1	42279285	42310775	CCDC134	mRNA
CCDC134	NM_024821.5	22	1	42279285	42310775	CCDC134	mRNA
CCDC134	NM_001304797.2	22	1	42279285	42310775	CCDC134	mRNA
SREBF2-AS1	NR_157279.2	22	-1	42306092	42313276	SREBF2-AS1	lnc_RNA
SREBF2	NR_103834.2	22	1	42311716	42386086	SREBF2	transcript
SREBF2	XR_008485411.1	22	1	42311716	42378901	SREBF2	transcript
SREBF2	XR_008485412.1	22	1	42311716	42371891	SREBF2	transcript
SREBF2	NM_004599.4	22	1	42311716	42386086	SREBF2	mRNA
SREBF2	XM_054325872.1	22	1	42311716	42386086	SREBF2	mRNA
SREBF2	XM_054325873.1	22	1	42311716	42378907	SREBF2	mRNA
SREBF2	XM_054325874.1	22	1	42311716	42371891	SREBF2	mRNA
MIR33A	NR_029507.1	22	1	42379729	42379797	MIR33A	primary_transcript
MIR33A	unassigned_transcript_3733	22	1	42379734	42379754	MIR33A	miRNA
MIR33A	unassigned_transcript_3734	22	1	42379774	42379795	MIR33A	miRNA
SHISA8	NM_001207020.3	22	-1	42388416	42393946	SHISA8	mRNA
SHISA8	NM_001353439.2	22	-1	42388416	42393946	SHISA8	mRNA
SHISA8	NM_001353438.2	22	-1	42388416	42393946	SHISA8	mRNA
TNFRSF13C	NM_052945.4	22	-1	42400895	42405666	TNFRSF13C	mRNA
MIR378I	NR_039760.1	22	-1	42402085	42402160	MIR378I	primary_transcript
MIR378I	unassigned_transcript_3735	22	-1	42402134	42402154	MIR378I	miRNA
CENPM	XM_054325905.1	22	-1	42406055	42426765	CENPM	mRNA
CENPM	NM_001002876.3	22	-1	42417598	42426765	CENPM	mRNA
CENPM	NM_024053.5	22	-1	42417598	42426765	CENPM	mRNA
CENPM	NM_001304373.2	22	-1	42417598	42426351	CENPM	mRNA
CENPM	NM_001304370.2	22	-1	42417598	42426351	CENPM	mRNA
CENPM	NM_001304372.2	22	-1	42417598	42426351	CENPM	mRNA
CENPM	NM_001110215.3	22	-1	42417598	42419827	CENPM	mRNA
CENPM	NM_001304371.2	22	-1	42424535	42426765	CENPM	mRNA
SMIM45	NR_172941.1	22	1	42426562	42431316	SMIM45	transcript
SMIM45	NM_001395947.1	22	1	42426562	42438557	SMIM45	mRNA
SMIM45	NM_001395948.1	22	1	42426562	42438557	SMIM45	mRNA
SMIM45	NM_001395949.1	22	1	42426562	42438557	SMIM45	mRNA
SMIM45	NM_001395946.1	22	1	42426562	42438557	SMIM45	mRNA
SMIM45	NM_001395952.1	22	1	42427302	42438557	SMIM45	mRNA
SMIM45	NM_001395950.1	22	1	42427302	42438557	SMIM45	mRNA
SMIM45	NM_001395951.1	22	1	42427302	42438557	SMIM45	mRNA
SMIM45	NM_001395943.1	22	1	42431762	42438557	SMIM45	mRNA
SMIM45	NM_001395945.1	22	1	42431762	42438557	SMIM45	mRNA
SMIM45	NM_001395944.1	22	1	42431762	42438557	SMIM45	mRNA
SMIM45	NM_001395941.1	22	1	42431762	42438557	SMIM45	mRNA
SMIM45	NM_001395942.1	22	1	42431762	42438557	SMIM45	mRNA
SMIM45	NM_001395940.1	22	1	42431762	42438557	SMIM45	mRNA
SEPTIN3	NM_001389668.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001363845.2	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389669.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389671.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389670.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389673.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389672.1	22	1	42449051	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389675.1	22	1	42456118	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389674.1	22	1	42456118	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389678.1	22	1	42456118	42477828	SEPTIN3	mRNA
SEPTIN3	NM_019106.6	22	1	42456387	42477828	SEPTIN3	mRNA
SEPTIN3	NM_145733.3	22	1	42456387	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389677.1	22	1	42456387	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389676.1	22	1	42456387	42477828	SEPTIN3	mRNA
SEPTIN3	NM_001389679.1	22	1	42456387	42477828	SEPTIN3	mRNA
WBP2NL	XM_054325207.1	22	1	42478395	42537955	WBP2NL	mRNA
WBP2NL	XM_054325206.1	22	1	42478395	42512524	WBP2NL	mRNA
WBP2NL	XM_054325210.1	22	1	42478395	42512524	WBP2NL	mRNA
WBP2NL	XM_054325209.1	22	1	42478395	42512524	WBP2NL	mRNA
WBP2NL	NM_152613.3	22	1	42478395	42508069	WBP2NL	mRNA
WBP2NL	XM_054325205.1	22	1	42478750	42537955	WBP2NL	mRNA
WBP2NL	XM_054325204.1	22	1	42478750	42512524	WBP2NL	mRNA
WBP2NL	XM_054325208.1	22	1	42498918	42512524	WBP2NL	mRNA
NAGA	NM_001362850.1	22	-1	42537918	42550425	NAGA	mRNA
NAGA	NM_001362848.1	22	-1	42537918	42550425	NAGA	mRNA
NAGA	NM_000262.3	22	-1	42537918	42550395	NAGA	mRNA
PHETA2	NM_001002034.3	22	1	42553831	42559027	PHETA2	mRNA
SMDT1	NR_146715.2	22	1	42559289	42563873	SMDT1	transcript
SMDT1	NM_033318.5	22	1	42559289	42563873	SMDT1	mRNA
SMDT1	XM_054326132.1	22	1	42559289	42563873	SMDT1	mRNA
SMDT1	NR_146717.1	22	1	42559538	42563873	SMDT1	transcript
NDUFA6	NM_002490.6	22	-1	42565116	42570369	NDUFA6	mRNA
NDUFA6-DT	NR_034118.2	22	1	42570530	42604843	NDUFA6-DT	lnc_RNA
CYP2D6	NM_001025161.3	22	-1	42605990	42610301	CYP2D6	mRNA
CYP2D6	NM_000106.6	22	-1	42605990	42610301	CYP2D6	mRNA
LOC124908419	XM_047447046.1	22	1	42612570	42616679	LOC124908419	mRNA
CYP2D7	NR_002570.6	22	-1	42619075	42623972	CYP2D7	transcript
CYP2D7	NR_145674.3	22	-1	42619075	42623972	CYP2D7	transcript
LOC105377203	XR_007090683.1	22	-1	42624938	42628980	LOC105377203	lnc_RNA
LOC105377203	XR_007090682.1	22	-1	42624938	42628980	LOC105377203	lnc_RNA
TCF20	XM_054325885.1	22	-1	42639511	42824582	TCF20	mRNA
TCF20	XM_054325882.1	22	-1	42639511	42824582	TCF20	mRNA
TCF20	NM_005650.4	22	-1	42639511	42763423	TCF20	mRNA
TCF20	NM_181492.3	22	-1	42639511	42750149	TCF20	mRNA
TCF20	NM_001378418.1	22	-1	42639511	42750149	TCF20	mRNA
TCF20	XM_054325887.1	22	-1	42639511	42750149	TCF20	mRNA
TCF20	XM_054325883.1	22	-1	42639511	42750149	TCF20	mRNA
TCF20	XM_054325881.1	22	-1	42639511	42749863	TCF20	mRNA
TCF20	XM_054325886.1	22	-1	42639511	42749129	TCF20	mRNA
TCF20	XM_054325884.1	22	-1	42648107	42750149	TCF20	mRNA
OGFRP1	NR_036498.1	22	1	42749249	42754358	OGFRP1	transcript
LINC01315	NR_120597.1	22	-1	42845402	42850211	LINC01315	lnc_RNA
LINC01315	NR_120596.1	22	-1	42845402	42850211	LINC01315	lnc_RNA
LINC01315	NR_120595.1	22	-1	42845402	42850211	LINC01315	lnc_RNA
NFAM1	NM_001371362.1	22	-1	42861411	42918941	NFAM1	mRNA
NFAM1	NM_001318323.3	22	-1	42861411	42913358	NFAM1	mRNA
NFAM1	NM_145912.8	22	-1	42861411	42913358	NFAM1	mRNA
LOC101927344	NR_188414.1	22	1	42919122	42931812	LOC101927344	lnc_RNA
SERHL	NR_027786.1	22	1	42981559	42993542	SERHL	transcript
LOC101927372	XR_007090688.1	22	-1	42982889	42986839	LOC101927372	lnc_RNA
RRP7A	NM_015703.5	22	-1	42989327	43000778	RRP7A	mRNA
LOC124900479	XR_007090689.1	22	1	42999398	43030374	LOC124900479	lnc_RNA
SERHL2	NR_104300.2	22	1	43034822	43055247	SERHL2	transcript
SERHL2	NR_104301.2	22	1	43034822	43055247	SERHL2	transcript
SERHL2	XR_008485380.1	22	1	43034822	43053389	SERHL2	transcript
SERHL2	XR_008485381.1	22	1	43034822	43053386	SERHL2	transcript
SERHL2	XR_008485378.1	22	1	43034822	43053386	SERHL2	transcript
SERHL2	XR_008485379.1	22	1	43034822	43053386	SERHL2	transcript
SERHL2	XR_008485382.1	22	1	43034822	43053386	SERHL2	transcript
SERHL2	XM_054325447.1	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	XM_054325448.1	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	NM_014509.5	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	XM_054325451.1	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	XM_054325452.1	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	NM_001284334.2	22	1	43034822	43055247	SERHL2	mRNA
SERHL2	XM_054325449.1	22	1	43034822	43053561	SERHL2	mRNA
SERHL2	XM_054325446.1	22	1	43034822	43053561	SERHL2	mRNA
SERHL2	XM_054325450.1	22	1	43034822	43053561	SERHL2	mRNA
SERHL2	XM_054325455.1	22	1	43034822	43053389	SERHL2	mRNA
SERHL2	XM_054325454.1	22	1	43034822	43046058	SERHL2	mRNA
SERHL2	XM_054325453.1	22	1	43035240	43055247	SERHL2	mRNA
RRP7BP	NR_002184.2	22	-1	43054109	43062876	RRP7BP	transcript
POLDIP3	NR_103820.2	22	-1	43064586	43095749	POLDIP3	transcript
POLDIP3	NM_178136.3	22	-1	43064586	43095749	POLDIP3	mRNA
POLDIP3	NM_001363052.2	22	-1	43064586	43095749	POLDIP3	mRNA
POLDIP3	NM_032311.5	22	-1	43064586	43095749	POLDIP3	mRNA
POLDIP3	NM_001278657.2	22	-1	43064586	43095749	POLDIP3	mRNA
RNU12	NR_029422.2	22	1	43096110	43096259	RNU12	snRNA
CYB5R3	NM_000398.7	22	-1	43098710	43130267	CYB5R3	mRNA
CYB5R3	NM_007326.4	22	-1	43098710	43127864	CYB5R3	mRNA
CYB5R3	NM_001171661.1	22	-1	43098710	43127864	CYB5R3	mRNA
CYB5R3	XM_054325224.1	22	-1	43098710	43127864	CYB5R3	mRNA
CYB5R3	NM_001129819.2	22	-1	43098710	43127864	CYB5R3	mRNA
CYB5R3	NM_001171660.2	22	-1	43098710	43125501	CYB5R3	mRNA
ATP5MGL	NM_001165877.1	22	-1	43120674	43121476	ATP5MGL	mRNA
A4GALT	XM_054325716.1	22	-1	43172985	43202215	A4GALT	mRNA
A4GALT	NM_001318038.3	22	-1	43172985	43202215	A4GALT	mRNA
A4GALT	XM_054325710.1	22	-1	43172985	43202215	A4GALT	mRNA
A4GALT	XM_054325717.1	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	NM_017436.7	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	XM_054325714.1	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	XM_054325712.1	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	XM_054325711.1	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	XM_054325713.1	22	-1	43172985	43201783	A4GALT	mRNA
A4GALT	XM_054325709.1	22	-1	43172985	43201710	A4GALT	mRNA
A4GALT	XM_054325715.1	22	-1	43172985	43194468	A4GALT	mRNA
A4GALT	XM_054325708.1	22	-1	43172985	43194466	A4GALT	mRNA
A4GALT	NR_146459.3	22	-1	43199122	43201783	A4GALT	transcript
ARFGAP3	NM_001142293.2	22	-1	43277420	43338189	ARFGAP3	mRNA
ARFGAP3	XM_054325525.1	22	-1	43277420	43338189	ARFGAP3	mRNA
ARFGAP3	NM_014570.5	22	-1	43277420	43338189	ARFGAP3	mRNA
PACSIN2	NM_001349968.1	22	-1	43350692	43440903	PACSIN2	mRNA
PACSIN2	NM_001184971.1	22	-1	43350692	43440885	PACSIN2	mRNA
PACSIN2	NM_001349972.1	22	-1	43350692	43440885	PACSIN2	mRNA
PACSIN2	NM_001349973.1	22	-1	43350692	43440860	PACSIN2	mRNA
PACSIN2	NM_007229.3	22	-1	43350692	43427986	PACSIN2	mRNA
PACSIN2	NM_001349974.2	22	-1	43350699	43496154	PACSIN2	mRNA
PACSIN2	NM_001184970.3	22	-1	43350699	43496154	PACSIN2	mRNA
PACSIN2	NM_001349971.2	22	-1	43350699	43496154	PACSIN2	mRNA
PACSIN2	NM_001349969.2	22	-1	43350699	43496154	PACSIN2	mRNA
PACSIN2	NM_001349970.2	22	-1	43350699	43441273	PACSIN2	mRNA
LOC101927393	XR_007090691.1	22	1	43352340	43356456	LOC101927393	lnc_RNA
LOC101927393	XR_007090690.1	22	1	43352340	43353385	LOC101927393	lnc_RNA
TTLL1-AS1	NR_125362.1	22	1	43519592	43533373	TTLL1-AS1	lnc_RNA
TTLL1	NR_027779.2	22	-1	43520523	43570587	TTLL1	transcript
TTLL1	NM_012263.5	22	-1	43520523	43570587	TTLL1	mRNA
BIK	NM_001197.5	22	1	43591916	43610878	BIK	mRNA
MCAT	NR_046423.1	22	-1	43613358	43624551	MCAT	transcript
MCAT	NM_014507.3	22	-1	43613358	43624551	MCAT	mRNA
MCAT	NM_173467.5	22	-1	43613361	43624552	MCAT	mRNA
TSPO	NR_046308.2	22	1	43632715	43644077	TSPO	transcript
TSPO	NM_000714.6	22	1	43632715	43644077	TSPO	mRNA
TSPO	XM_054325888.1	22	1	43632719	43644077	TSPO	mRNA
TSPO	NM_001256531.1	22	1	43633089	43644077	TSPO	mRNA
TSPO	NM_001256530.1	22	1	43633091	43644077	TSPO	mRNA
TTLL12	NM_015140.4	22	-1	43647474	43667938	TTLL12	mRNA
SCUBE1	NM_173050.5	22	-1	43678148	43824408	SCUBE1	mRNA
SCUBE1-AS2	NR_134632.1	22	1	43693575	43694562	SCUBE1-AS2	lnc_RNA
LOC124905129	XR_007090692.1	22	1	43738209	43744617	LOC124905129	lnc_RNA
SCUBE1-AS1	NR_134582.1	22	1	43756844	43764847	SCUBE1-AS1	lnc_RNA
LOC105373053	XR_007090695.1	22	-1	43855046	43872511	LOC105373053	lnc_RNA
LOC105373053	XR_007090693.1	22	-1	43861094	43872511	LOC105373053	lnc_RNA
LOC105373053	XR_007090694.1	22	-1	43864402	43872521	LOC105373053	lnc_RNA
LINC01639	NR_146918.1	22	1	43881415	43890765	LINC01639	lnc_RNA
MPPED1	NM_001044370.2	22	1	43893098	43990288	MPPED1	mRNA
MPPED1	NM_001362786.2	22	1	43897645	43990288	MPPED1	mRNA
EFCAB6-AS1	NR_046563.1	22	1	43998702	44019054	EFCAB6-AS1	lnc_RNA
EFCAB6	XM_054325843.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325838.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325834.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	NM_198856.3	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325840.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325841.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	NM_022785.4	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325835.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325836.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325837.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325832.1	22	-1	44011227	44295198	EFCAB6	mRNA
EFCAB6	XM_054325833.1	22	-1	44011227	44295031	EFCAB6	mRNA
EFCAB6	XM_054325844.1	22	-1	44011227	44238693	EFCAB6	mRNA
EFCAB6	XM_054325842.1	22	-1	44011227	44238691	EFCAB6	mRNA
EFCAB6	XM_054325846.1	22	-1	44011227	44188839	EFCAB6	mRNA
EFCAB6	XM_054325849.1	22	-1	44011227	44149552	EFCAB6	mRNA
EFCAB6	XM_054325839.1	22	-1	44013183	44295198	EFCAB6	mRNA
EFCAB6	XR_008485410.1	22	-1	44013326	44295198	EFCAB6	transcript
EFCAB6	XM_054325845.1	22	-1	44022815	44295198	EFCAB6	mRNA
LOC101927474	XR_007090701.1	22	1	44052765	44053968	LOC101927474	lnc_RNA
EFCAB6	XM_054325847.1	22	-1	44081889	44295198	EFCAB6	mRNA
EFCAB6	XM_054325850.1	22	-1	44090832	44295198	EFCAB6	mRNA
EFCAB6	XM_054325848.1	22	-1	44092234	44295198	EFCAB6	mRNA
EFCAB6	XM_054325851.1	22	-1	44138307	44295198	EFCAB6	mRNA
LOC124905130	XR_007090702.1	22	1	44181423	44182311	LOC124905130	lnc_RNA
EFCAB6-DT	NR_186822.1	22	1	44295315	44300797	EFCAB6-DT	lnc_RNA
EFCAB6-DT	NR_186820.1	22	1	44295315	44300797	EFCAB6-DT	lnc_RNA
EFCAB6-DT	NR_186821.1	22	1	44295315	44298676	EFCAB6-DT	lnc_RNA
SULT4A1	XM_054325506.1	22	-1	44307367	44345097	SULT4A1	mRNA
SULT4A1	NM_014351.4	22	-1	44307367	44345097	SULT4A1	mRNA
SULT4A1	XM_054325508.1	22	-1	44310381	44345097	SULT4A1	mRNA
SULT4A1	XM_054325505.1	22	-1	44310381	44345097	SULT4A1	mRNA
SULT4A1	XM_054325507.1	22	-1	44317751	44345097	SULT4A1	mRNA
SULT4A1	XR_008485384.1	22	-1	44317752	44345097	SULT4A1	transcript
PNPLA5	NM_001177675.2	22	-1	44362256	44374585	PNPLA5	mRNA
PNPLA5	NM_138814.4	22	-1	44362256	44374585	PNPLA5	mRNA
PNPLA5	NM_001371410.1	22	-1	44362256	44374585	PNPLA5	mRNA
PNPLA5	XM_054325184.1	22	-1	44362256	44373866	PNPLA5	mRNA
PNPLA3	NM_025225.3	22	1	44406936	44430721	PNPLA3	mRNA
SAMM50	NM_015380.5	22	1	44438587	44480322	SAMM50	mRNA
PARVB	NM_001003828.3	22	1	44483004	44656061	PARVB	mRNA
PARVB	XM_054325581.1	22	1	44483004	44656061	PARVB	mRNA
PARVB	NM_013327.5	22	1	44508076	44656061	PARVB	mRNA
PARVB	XM_054325582.1	22	1	44508076	44656061	PARVB	mRNA
PARVB	NM_001243386.2	22	1	44510082	44656061	PARVB	mRNA
PARVB	XM_054325587.1	22	1	44514716	44656061	PARVB	mRNA
PARVB	NM_001243385.2	22	1	44552872	44656061	PARVB	mRNA
PARVB	XM_054325580.1	22	1	44565174	44656061	PARVB	mRNA
PARVB	XM_054325583.1	22	1	44565254	44656061	PARVB	mRNA
PARVB	XM_054325584.1	22	1	44570430	44656061	PARVB	mRNA
PARVB	XM_054325585.1	22	1	44570568	44656061	PARVB	mRNA
PARVB	XM_054325586.1	22	1	44570721	44656061	PARVB	mRNA
TRU-TCA2-1	unassigned_transcript_3736	22	1	44633882	44633965	TRU-TCA2-1	tRNA
PARVG	XM_054325818.1	22	1	44656072	44681687	PARVG	mRNA
PARVG	NM_001137605.3	22	1	44656073	44691701	PARVG	mRNA
PARVG	NM_022141.7	22	1	44664042	44691701	PARVG	mRNA
SHISAL1	XM_054326058.1	22	-1	44727485	44815559	SHISAL1	mRNA
SHISAL1	NM_001099294.2	22	-1	44727485	44796802	SHISAL1	mRNA
LOC101927499	XR_007090703.1	22	1	44796862	44798850	LOC101927499	lnc_RNA
LINC01656	NR_109966.1	22	1	44927164	44928626	LINC01656	lnc_RNA
RTL6	NM_032287.3	22	-1	44976418	44982051	RTL6	mRNA
LOC105373059	XR_007090704.1	22	-1	45018499	45033392	LOC105373059	lnc_RNA
LINC00207	NR_028409.1	22	1	45053126	45056235	LINC00207	lnc_RNA
LINC00207	NR_028410.1	22	1	45053126	45056235	LINC00207	lnc_RNA
LINC00207	NR_028411.1	22	1	45053126	45056235	LINC00207	lnc_RNA
LINC00229	NR_044991.1	22	-1	45090111	45109170	LINC00229	lnc_RNA
LOC105373060	XR_007090705.1	22	1	45107829	45108543	LOC105373060	lnc_RNA
LOC124905132	XR_007090706.1	22	-1	45145669	45152308	LOC124905132	lnc_RNA
PRR5	NM_001017528.3	22	1	45152476	45221409	PRR5	mRNA
PRR5	NM_001017529.3	22	1	45152476	45221409	PRR5	mRNA
PRR5	NM_001198721.2	22	1	45160815	45221409	PRR5	mRNA
PRR5	NM_015366.4	22	1	45160815	45221409	PRR5	mRNA
PRR5	NM_001017530.2	22	1	45160815	45221409	PRR5	mRNA
PRR5	NM_181333.4	22	1	45185955	45221409	PRR5	mRNA
PRR5-ARHGAP8	NM_181334.6	22	1	45185955	45346305	PRR5-ARHGAP8	mRNA
ARHGAP8	NM_001017526.2	22	1	45236322	45346305	ARHGAP8	mRNA
ARHGAP8	NM_181335.3	22	1	45236322	45346305	ARHGAP8	mRNA
ARHGAP8	NM_001198726.2	22	1	45236322	45346305	ARHGAP8	mRNA
LOC105373062	XR_007090708.1	22	-1	45342982	45347758	LOC105373062	lnc_RNA
LOC105373062	XR_007090707.1	22	-1	45346106	45347758	LOC105373062	lnc_RNA
LOC124905133	XR_007090710.1	22	-1	45347798	45351761	LOC124905133	lnc_RNA
LOC124905133	XR_007090709.1	22	-1	45348290	45351761	LOC124905133	lnc_RNA
PHF21B	NR_134535.1	22	-1	45364687	45493498	PHF21B	transcript
PHF21B	NM_001135862.3	22	-1	45364687	45493893	PHF21B	mRNA
PHF21B	NM_001413063.1	22	-1	45364687	45493893	PHF21B	mRNA
PHF21B	NM_138415.5	22	-1	45364687	45493893	PHF21B	mRNA
PHF21B	XM_054325053.1	22	-1	45364687	45493498	PHF21B	mRNA
PHF21B	NM_001242450.2	22	-1	45364687	45492791	PHF21B	mRNA
PHF21B	NM_001284296.2	22	-1	45364687	45492791	PHF21B	mRNA
PHF21B	XM_054325055.1	22	-1	45364687	45467418	PHF21B	mRNA
PHF21B	XM_054325054.1	22	-1	45373338	45493498	PHF21B	mRNA
LOC101927551	NR_147506.1	22	-1	45484481	45487535	LOC101927551	lnc_RNA
NUP50-DT	NR_038956.1	22	-1	45618247	45648274	NUP50-DT	lnc_RNA
NUP50-DT	NR_038957.1	22	-1	45618247	45637072	NUP50-DT	lnc_RNA
NUP50	NM_007172.4	22	1	45648418	45672453	NUP50	mRNA
NUP50	XM_054324987.1	22	1	45649164	45672453	NUP50	mRNA
NUP50	NM_153645.2	22	1	45649164	45672448	NUP50	mRNA
NUP50	XM_054324988.1	22	1	45649172	45672453	NUP50	mRNA
NUP50	XM_054324986.1	22	1	45650762	45672453	NUP50	mRNA
NUP50	XM_054324989.1	22	1	45652647	45672453	NUP50	mRNA
NUP50	XM_054324990.1	22	1	45652647	45672453	NUP50	mRNA
NUP50	XM_054324991.1	22	1	45656079	45672453	NUP50	mRNA
LOC105373064	NR_146602.1	22	-1	45660720	45676049	LOC105373064	lnc_RNA
KIAA0930	NM_001009880.2	22	-1	45676669	45725998	KIAA0930	mRNA
KIAA0930	NM_015264.2	22	-1	45676669	45696829	KIAA0930	mRNA
MIR1249	NR_031651.1	22	-1	45685366	45685431	MIR1249	primary_transcript
MIR1249	unassigned_transcript_3737	22	-1	45685370	45685391	MIR1249	miRNA
MIR1249	unassigned_transcript_3738	22	-1	45685405	45685428	MIR1249	miRNA
UPK3A	NM_006953.4	22	1	45770156	45781101	UPK3A	mRNA
UPK3A	NM_001167574.2	22	1	45770156	45781101	UPK3A	mRNA
FAM118A	NR_146323.1	22	1	45794190	45826857	FAM118A	transcript
FAM118A	NM_001104595.2	22	1	45794190	45826857	FAM118A	mRNA
FAM118A	NM_001349916.2	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	XM_054325758.1	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	NM_001349914.2	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	NM_017911.4	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	NM_001349915.2	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	XM_054325768.1	22	1	45795164	45826857	FAM118A	mRNA
FAM118A	XM_054325759.1	22	1	45803679	45826857	FAM118A	mRNA
FAM118A	XM_054325763.1	22	1	45803679	45826857	FAM118A	mRNA
FAM118A	NM_001349913.2	22	1	45803679	45826857	FAM118A	mRNA
FAM118A	XM_054325760.1	22	1	45803899	45826857	FAM118A	mRNA
FAM118A	XM_054325762.1	22	1	45803900	45826857	FAM118A	mRNA
FAM118A	XR_008485401.1	22	1	45806832	45825318	FAM118A	transcript
FAM118A	XR_008485402.1	22	1	45806832	45825318	FAM118A	transcript
FAM118A	XM_054325757.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325751.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325753.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325755.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325764.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325752.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325754.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325756.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325765.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325761.1	22	1	45806832	45826857	FAM118A	mRNA
FAM118A	XM_054325766.1	22	1	45806832	45817494	FAM118A	mRNA
FAM118A	XM_054325769.1	22	1	45806832	45811714	FAM118A	mRNA
FAM118A	XM_054325767.1	22	1	45807672	45826857	FAM118A	mRNA
SMC1B	NM_001291501.2	22	-1	45828963	45898486	SMC1B	mRNA
SMC1B	NM_148674.5	22	-1	45828963	45898486	SMC1B	mRNA
SMC1B	XM_054325546.1	22	-1	45828963	45894354	SMC1B	mRNA
SMC1B	XM_054325548.1	22	-1	45830380	45898486	SMC1B	mRNA
SMC1B	XM_054325547.1	22	-1	45830384	45898486	SMC1B	mRNA
RIBC2	NM_015653.5	22	1	45898580	45917342	RIBC2	mRNA
RIBC2	XM_054325524.1	22	1	45898580	45907807	RIBC2	mRNA
RIBC2	XM_054325522.1	22	1	45898965	45917342	RIBC2	mRNA
RIBC2	XM_054325523.1	22	1	45902840	45917342	RIBC2	mRNA
LOC107985537	XR_007090711.1	22	-1	45941928	45943197	LOC107985537	lnc_RNA
LOC105373066	XR_007090712.1	22	-1	45983119	45985833	LOC105373066	lnc_RNA
LOC105373066	XR_007090713.1	22	-1	45983119	45985833	LOC105373066	lnc_RNA
FBLN1	NM_006486.3	22	1	45987730	46085865	FBLN1	mRNA
FBLN1	NM_006485.4	22	1	45987730	46050571	FBLN1	mRNA
FBLN1	NM_001996.4	22	1	45987730	46048227	FBLN1	mRNA
FBLN1	NM_006487.3	22	1	45987730	46043577	FBLN1	mRNA
LINC01589	NR_131244.1	22	-1	46089164	46090379	LINC01589	lnc_RNA
LOC105373069	XR_007090715.1	22	1	46120718	46141385	LOC105373069	lnc_RNA
