LINC01986	NR_110824.1	3	1	3392	16126	LINC01986	lnc_RNA
SLC9A9	XM_054346249.1	3	-1	146012562	146439826	SLC9A9	mRNA
SLC9A9	XM_054346247.1	3	-1	146027396	146595091	SLC9A9	mRNA
SLC9A9-AS1	NR_048544.1	3	1	146089586	146094411	SLC9A9-AS1	lnc_RNA
SLC9A9	XM_054346250.1	3	-1	146303872	146595091	SLC9A9	mRNA
LOC124906294	XR_007073894.1	3	1	146312313	146341838	LOC124906294	lnc_RNA
LOC102724120	XR_007073893.1	3	1	146380437	146404325	LOC102724120	lnc_RNA
DIPK2A	NM_001363944.1	3	1	146718429	146738995	DIPK2A	mRNA
DIPK2A	NM_173552.5	3	1	146718454	146738995	DIPK2A	mRNA
DIPK2A	XM_054345657.1	3	1	146718454	146738995	DIPK2A	mRNA
DIPK2A	NM_001134470.2	3	1	146719712	146738995	DIPK2A	mRNA
LOC105374140	XR_007073898.1	3	1	146964626	147231469	LOC105374140	lnc_RNA
LOC105374140	XR_007073896.1	3	1	146964626	147224619	LOC105374140	lnc_RNA
LOC105374140	XR_007073897.1	3	1	147095113	147230112	LOC105374140	lnc_RNA
LOC105374140	XR_007073899.1	3	1	147095115	147224619	LOC105374140	lnc_RNA
LOC105374141	XR_007073900.1	3	1	147630494	147642443	LOC105374141	lnc_RNA
LOC124906334	XR_007074149.1	3	-1	147777586	147785015	LOC124906334	lnc_RNA
LOC105374142	XR_007073225.1	3	-1	148311447	148324180	LOC105374142	lnc_RNA
LOC105374142	XR_007073224.1	3	-1	148311514	148324180	LOC105374142	lnc_RNA
LOC105374143	XR_007073226.1	3	-1	148324226	148328563	LOC105374143	lnc_RNA
LOC105374144	XR_007073228.1	3	-1	148378040	148405529	LOC105374144	lnc_RNA
LOC105374144	XR_007073227.1	3	-1	148380403	148405529	LOC105374144	lnc_RNA
LOC107986138	XR_007073230.1	3	1	148695170	148719456	LOC107986138	lnc_RNA
LOC107986138	XR_007073231.1	3	1	148695170	148719456	LOC107986138	lnc_RNA
LOC107986138	XR_007073229.1	3	1	148695170	148717090	LOC107986138	lnc_RNA
LNCSRLR	NR_146297.1	3	-1	148821896	148824737	LNCSRLR	lnc_RNA
PLOD2	NM_000935.3	3	-1	148824992	148916735	PLOD2	mRNA
PLOD2	NM_182943.3	3	-1	148824992	148916735	PLOD2	mRNA
PLOD2	XM_054346869.1	3	-1	148824992	148879784	PLOD2	mRNA
PLOD2	XM_054346868.1	3	-1	148824992	148879784	PLOD2	mRNA
PLOD2	XM_054346870.1	3	-1	148828839	148916735	PLOD2	mRNA
LOC105374145	XR_007073232.1	3	-1	148930833	148946084	LOC105374145	lnc_RNA
PLSCR4	NM_001177304.2	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	NM_001128306.2	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	NM_020353.3	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	XM_054347346.1	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	XM_054347349.1	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	XM_054347345.1	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	NM_001128304.2	3	-1	148947862	149006253	PLSCR4	mRNA
PLSCR4	NM_001128305.2	3	-1	148947862	149005763	PLSCR4	mRNA
PLSCR4	XM_054347351.1	3	-1	148947862	148978901	PLSCR4	mRNA
PLSCR4	XM_054347350.1	3	-1	148947862	148978901	PLSCR4	mRNA
PLSCR4	XM_054347348.1	3	-1	148947862	148978899	PLSCR4	mRNA
PLSCR4	XM_054347347.1	3	-1	148947862	148978899	PLSCR4	mRNA
PLSCR2	XR_008486764.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486765.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486762.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486761.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486763.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486758.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486759.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	XR_008486760.1	3	-1	149146536	149251158	PLSCR2	transcript
PLSCR2	NR_172559.1	3	-1	149146593	149224726	PLSCR2	transcript
PLSCR2	NR_172561.1	3	-1	149146593	149224726	PLSCR2	transcript
PLSCR2	XM_054347318.1	3	-1	149177263	149251158	PLSCR2	mRNA
PLSCR2	NR_172560.1	3	-1	149188453	149224726	PLSCR2	transcript
PLSCR2	NM_001199979.1	3	-1	149188453	149251158	PLSCR2	mRNA
PLSCR2	NM_020359.4	3	-1	149188453	149251158	PLSCR2	mRNA
PLSCR2	XM_054347325.1	3	-1	149188453	149251158	PLSCR2	mRNA
PLSCR2	XM_054347323.1	3	-1	149188453	149251158	PLSCR2	mRNA
PLSCR2	NM_001395437.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	NM_001395438.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	NM_001395440.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	XM_054347330.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	XM_054347324.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	NM_001395439.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	XM_054347329.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	XM_054347322.1	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	NM_001199978.3	3	-1	149188453	149224726	PLSCR2	mRNA
PLSCR2	XM_054347321.1	3	-1	149188453	149224576	PLSCR2	mRNA
PLSCR2	XM_054347327.1	3	-1	149188453	149224574	PLSCR2	mRNA
PLSCR2	XM_054347328.1	3	-1	149188453	149224574	PLSCR2	mRNA
PLSCR2	XM_054347326.1	3	-1	149188453	149217654	PLSCR2	mRNA
PLSCR2	XM_054347331.1	3	-1	149188453	149215105	PLSCR2	mRNA
PLSCR2	XM_054347319.1	3	-1	149188730	149251158	PLSCR2	mRNA
PLSCR2	XM_054347320.1	3	-1	149189399	149251158	PLSCR2	mRNA
PLSCR1	NR_175998.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_175999.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_176000.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_175994.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_175995.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_175997.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_176002.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_176001.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NR_175996.1	3	-1	149270345	149299772	PLSCR1	transcript
PLSCR1	NM_001406037.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406042.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406041.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406036.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_021105.3	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406038.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406034.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406039.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406033.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406040.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001406035.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	XM_054346884.1	3	-1	149270345	149299772	PLSCR1	mRNA
PLSCR1	NM_001363874.1	3	-1	149270345	149299760	PLSCR1	mRNA
PLSCR1	NM_001363872.1	3	-1	149270345	149299720	PLSCR1	mRNA
PLSCR5	NM_001321245.2	3	-1	149331731	149360509	PLSCR5	mRNA
PLSCR5	NM_001085420.2	3	-1	149341002	149360509	PLSCR5	mRNA
PLSCR5	XM_054346476.1	3	-1	149344541	149360509	PLSCR5	mRNA
PLSCR5-AS1	NR_046698.1	3	1	149344770	149345493	PLSCR5-AS1	lnc_RNA
LINC02010	NR_135560.1	3	1	149677223	149680518	LINC02010	lnc_RNA
LINC02010	NR_135561.1	3	1	149677223	149680518	LINC02010	lnc_RNA
ZIC4	NR_040762.2	3	-1	150141298	150147634	ZIC4	transcript
ZIC4	NR_033119.3	3	-1	150141298	150147634	ZIC4	transcript
ZIC4	NR_033118.3	3	-1	150141298	150147634	ZIC4	transcript
ZIC4	NM_001243256.2	3	-1	150141298	150161796	ZIC4	mRNA
ZIC4	NM_032153.6	3	-1	150141298	150161796	ZIC4	mRNA
ZIC4	NM_001168379.2	3	-1	150141298	150160773	ZIC4	mRNA
ZIC4	NM_001168378.1	3	-1	150141300	150159537	ZIC4	mRNA
ZIC4-AS1	NR_046703.1	3	1	150142114	150144158	ZIC4-AS1	lnc_RNA
ZIC4	XM_054348084.1	3	-1	150149121	150159537	ZIC4	mRNA
ZIC1	NM_003412.4	3	1	150164618	150171972	ZIC1	mRNA
LOC440982	NR_121655.1	3	1	150176580	150265158	LOC440982	lnc_RNA
LOC102724145	XR_007073233.1	3	-1	150491600	150514004	LOC102724145	lnc_RNA
LOC124906206	XR_007073234.1	3	1	150750198	150762341	LOC124906206	lnc_RNA
LINC02032	NR_134937.1	3	1	150833368	150843235	LINC02032	lnc_RNA
LINC02045	XR_007073902.1	3	-1	150948373	150975846	LINC02045	lnc_RNA
LINC02045	XR_007073901.1	3	-1	150948373	150967759	LINC02045	lnc_RNA
LINC02046	NR_146712.1	3	1	151036097	151155217	LINC02046	lnc_RNA
LOC105374148	XR_007073904.1	3	-1	151067289	151095173	LOC105374148	lnc_RNA
LOC105374148	XR_007073903.1	3	-1	151067502	151095173	LOC105374148	lnc_RNA
LOC105374147	XR_007073906.1	3	-1	151139101	151165008	LOC105374147	lnc_RNA
LOC105374147	XR_007073905.1	3	-1	151159271	151165041	LOC105374147	lnc_RNA
LOC105374150	XR_007073908.1	3	-1	151187505	151343460	LOC105374150	lnc_RNA
LOC105374150	XR_007073910.1	3	-1	151195264	151343460	LOC105374150	lnc_RNA
LOC105374150	XR_007073907.1	3	-1	151195264	151343460	LOC105374150	lnc_RNA
LOC105374150	XR_007073909.1	3	-1	151195264	151221060	LOC105374150	lnc_RNA
LOC105374150	XR_007073911.1	3	-1	151195264	151207840	LOC105374150	lnc_RNA
AGTR1	NM_001382737.1	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_001382736.1	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_031850.4	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_000685.5	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_032049.4	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_004835.5	3	1	151448936	151494033	AGTR1	mRNA
AGTR1	NM_009585.4	3	1	151448936	151494033	AGTR1	mRNA
CPB1	NM_001871.3	3	1	151578867	151610937	CPB1	mRNA
CPA3	NM_001870.4	3	1	151616046	151647965	CPA3	mRNA
LOC107986045	XR_007073912.1	3	1	151687310	151706994	LOC107986045	lnc_RNA
GYG1	NM_004130.4	3	1	151742259	151782489	GYG1	mRNA
GYG1	NM_001184720.2	3	1	151742259	151782489	GYG1	mRNA
GYG1	NM_001184721.2	3	1	151742259	151782489	GYG1	mRNA
GYG1	XM_054346390.1	3	1	151742259	151782489	GYG1	mRNA
GYG1	XM_054346391.1	3	1	151751366	151782489	GYG1	mRNA
HLTF	NM_001318935.2	3	-1	151780777	151837250	HLTF	mRNA
HLTF	XM_054347629.1	3	-1	151780841	151837250	HLTF	mRNA
HLTF	NM_001318934.2	3	-1	151780841	151837250	HLTF	mRNA
HLTF	XM_054347628.1	3	-1	151780841	151837250	HLTF	mRNA
HLTF	XM_054347627.1	3	-1	151780841	151837250	HLTF	mRNA
HLTF	NM_139048.3	3	-1	151780841	151837250	HLTF	mRNA
HLTF	NM_003071.4	3	-1	151780841	151837250	HLTF	mRNA
HLTF	XM_054347626.1	3	-1	151780841	151837250	HLTF	mRNA
HLTF	XM_054347625.1	3	-1	151780841	151837250	HLTF	mRNA
HLTF-AS1	NR_046648.1	3	1	151837049	151853558	HLTF-AS1	lnc_RNA
HPS3	XR_008486843.1	3	1	151880375	151918721	HPS3	transcript
HPS3	NM_032383.5	3	1	151880375	151924479	HPS3	mRNA
HPS3	NM_001308258.2	3	1	151880375	151924479	HPS3	mRNA
HPS3	XM_054348091.1	3	1	151880375	151918721	HPS3	mRNA
HPS3	XM_054348092.1	3	1	151880375	151913505	HPS3	mRNA
CP	XR_008486661.1	3	-1	151913150	151972585	CP	transcript
CP	XM_054345297.1	3	-1	151913150	151972585	CP	mRNA
CP	XM_054345296.1	3	-1	151913150	151972585	CP	mRNA
CP	NR_046371.2	3	-1	151913154	151972585	CP	transcript
CP	XM_054345301.1	3	-1	151923244	151972585	CP	mRNA
CP	NM_000096.4	3	-1	151923244	151972585	CP	mRNA
CP	XM_054345298.1	3	-1	151923244	151972585	CP	mRNA
CP	XM_054345300.1	3	-1	151924438	151972585	CP	mRNA
CP	XM_054345299.1	3	-1	151924438	151972585	CP	mRNA
LOC101927942	XR_007073913.1	3	1	151974626	151977109	LOC101927942	lnc_RNA
TM4SF18-AS1	NR_186251.1	3	1	152035541	152084510	TM4SF18-AS1	lnc_RNA
TM4SF18	NM_138786.4	3	-1	152069260	152084394	TM4SF18	mRNA
TM4SF18	NM_001184723.2	3	-1	152069260	152084196	TM4SF18	mRNA
TM4SF1	NM_014220.3	3	-1	152119778	152128405	TM4SF1	mRNA
TM4SF1	XM_054346514.1	3	-1	152119778	152128405	TM4SF1	mRNA
TM4SF1	NM_001410837.1	3	-1	152122358	152128405	TM4SF1	mRNA
TM4SF1-AS1	NR_109809.1	3	1	152128534	152137741	TM4SF1-AS1	lnc_RNA
TM4SF1-AS1	NR_046650.1	3	1	152128534	152137741	TM4SF1-AS1	lnc_RNA
TM4SF1-AS1	NR_109810.1	3	1	152128534	152137741	TM4SF1-AS1	lnc_RNA
LOC105374151	XR_007073915.1	3	-1	152143096	152155956	LOC105374151	lnc_RNA
LOC105374151	XR_007073916.1	3	-1	152144632	152155956	LOC105374151	lnc_RNA
TM4SF4	NM_004617.4	3	1	152225896	152254617	TM4SF4	mRNA
WWTR1	NM_001348362.2	3	-1	152268462	152476040	WWTR1	mRNA
WWTR1	XM_054346105.1	3	-1	152268462	152476040	WWTR1	mRNA
WWTR1	XM_054346110.1	3	-1	152268462	152476040	WWTR1	mRNA
WWTR1	XM_054346108.1	3	-1	152268462	152476040	WWTR1	mRNA
WWTR1	XM_054346109.1	3	-1	152268462	152476040	WWTR1	mRNA
WWTR1	NM_001168278.3	3	-1	152268462	152454521	WWTR1	mRNA
WWTR1	XM_054346106.1	3	-1	152268462	152422257	WWTR1	mRNA
WWTR1	XM_054346107.1	3	-1	152268462	152421797	WWTR1	mRNA
WWTR1	NM_001168280.3	3	-1	152268462	152409265	WWTR1	mRNA
WWTR1	XM_054346104.1	3	-1	152268462	152409265	WWTR1	mRNA
WWTR1	NM_015472.6	3	-1	152268462	152409265	WWTR1	mRNA
WWTR1	XM_054346103.1	3	-1	152268462	152409265	WWTR1	mRNA
WWTR1-IT1	NR_174973.1	3	-1	152400183	152403231	WWTR1-IT1	lnc_RNA
WWTR1-AS1	NR_040250.1	3	1	152409450	152412604	WWTR1-AS1	lnc_RNA
COMMD2	NR_135149.2	3	-1	152489726	152503742	COMMD2	transcript
COMMD2	NM_016094.4	3	-1	152489726	152503742	COMMD2	mRNA
COMMD2	XM_054346720.1	3	-1	152501510	152503742	COMMD2	mRNA
ANKUB1	NM_001315505.2	3	-1	152512353	152543796	ANKUB1	mRNA
ANKUB1	XM_054346477.1	3	-1	152512353	152543796	ANKUB1	mRNA
ANKUB1	XM_054346478.1	3	-1	152512353	152543796	ANKUB1	mRNA
ANKUB1	NM_001144960.3	3	-1	152512353	152543796	ANKUB1	mRNA
ANKUB1	XM_054346479.1	3	-1	152512353	152542098	ANKUB1	mRNA
ANKUB1	NM_001315506.2	3	-1	152517881	152543796	ANKUB1	mRNA
RNF13	XM_054345114.1	3	1	152563773	152713514	RNF13	mRNA
RNF13	XM_054345110.1	3	1	152563955	152713514	RNF13	mRNA
RNF13	XM_054345112.1	3	1	152563955	152713514	RNF13	mRNA
RNF13	NM_007282.4	3	1	152563955	152713514	RNF13	mRNA
RNF13	NM_183383.2	3	1	152563955	152713514	RNF13	mRNA
RNF13	NR_165474.1	3	1	152564482	152713514	RNF13	transcript
RNF13	NM_001378288.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	XM_054345116.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	XM_054345111.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378289.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378286.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378287.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378285.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378290.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_183381.3	3	1	152564482	152713514	RNF13	mRNA
RNF13	NM_001378291.1	3	1	152564482	152713514	RNF13	mRNA
RNF13	XM_054345115.1	3	1	152565628	152713514	RNF13	mRNA
RNF13	XM_054345113.1	3	1	152579969	152713514	RNF13	mRNA
RNF13	XM_054345117.1	3	1	152665432	152713514	RNF13	mRNA
PFN2	NM_002628.5	3	-1	152716278	152722269	PFN2	mRNA
PFN2	NM_053024.4	3	-1	152716278	152722269	PFN2	mRNA
LOC646903	NR_036538.1	3	1	152722653	152724619	LOC646903	lnc_RNA
LOC105374153	XR_007073917.1	3	1	152790504	152792329	LOC105374153	lnc_RNA
LINC01998	NR_183736.1	3	-1	152828874	152833182	LINC01998	lnc_RNA
LINC01998	NR_183737.1	3	-1	152828874	152833182	LINC01998	lnc_RNA
LINC01998	NR_183735.1	3	-1	152828874	152831496	LINC01998	lnc_RNA
LINC01998	NR_183734.1	3	-1	152828874	152831496	LINC01998	lnc_RNA
LOC105374313	NR_136187.1	3	1	152847810	152902447	LOC105374313	lnc_RNA
LINC01213	NR_110168.1	3	1	152989722	152991410	LINC01213	lnc_RNA
LINC01213	NR_110167.1	3	1	152989903	152991410	LINC01213	lnc_RNA
LINC01214	NR_110186.1	3	-1	153016682	153075016	LINC01214	lnc_RNA
LOC105374154	XR_007073920.1	3	1	153026466	153032591	LOC105374154	lnc_RNA
LOC107986141	XR_007073918.1	3	1	153057688	153104549	LOC107986141	lnc_RNA
LINC01214	NR_110187.1	3	-1	153059509	153075016	LINC01214	lnc_RNA
LOC107986142	XR_007073919.1	3	-1	153090653	153094941	LOC107986142	lnc_RNA
TSC22D2	NR_130136.2	3	1	153159594	153217686	TSC22D2	transcript
TSC22D2	XR_008486869.1	3	1	153159594	153208405	TSC22D2	transcript
TSC22D2	XR_008486870.1	3	1	153159594	153208405	TSC22D2	transcript
TSC22D2	NM_014779.4	3	1	153159594	153217686	TSC22D2	mRNA
TSC22D2	NM_001303264.2	3	1	153159594	153217686	TSC22D2	mRNA
TSC22D2	XM_054348584.1	3	1	153159594	153180952	TSC22D2	mRNA
SERP1	NM_014445.4	3	-1	153293254	153297751	SERP1	mRNA
EIF2A	NM_032025.5	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	XM_054348067.1	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	NM_001319046.2	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	NM_001319044.2	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	NM_001319045.2	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	NM_001319043.2	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	XM_054348068.1	3	1	153298042	153337277	EIF2A	mRNA
EIF2A	XM_054348069.1	3	1	153315646	153337277	EIF2A	mRNA
SELENOT	NM_016275.5	3	1	153354557	153381680	SELENOT	mRNA
ERICH6	NM_001308234.2	3	-1	153411110	153455167	ERICH6	mRNA
ERICH6	XM_054345232.1	3	-1	153411110	153455167	ERICH6	mRNA
ERICH6	NM_152394.5	3	-1	153411110	153455167	ERICH6	mRNA
ERICH6-AS1	NR_121675.1	3	1	153454811	153471374	ERICH6-AS1	lnc_RNA
ERICH6-AS1	NR_121674.1	3	1	153455222	153471374	ERICH6-AS1	lnc_RNA
LOC101928105	NR_121657.1	3	-1	153485682	153490196	LOC101928105	lnc_RNA
SIAH2	NM_005067.7	3	-1	153492334	153514363	SIAH2	mRNA
SIAH2-AS1	NR_187305.1	3	1	153513131	153519869	SIAH2-AS1	lnc_RNA
SIAH2-AS1	NR_187306.1	3	1	153513131	153519869	SIAH2-AS1	lnc_RNA
MINDY4B	NM_001351281.2	3	-1	153621470	153656526	MINDY4B	mRNA
CLRN1	NM_052995.2	3	-1	153677250	153695335	CLRN1	mRNA
CLRN1	NR_046380.3	3	-1	153677654	153723811	CLRN1	transcript
CLRN1	NM_001195794.1	3	-1	153677654	153724083	CLRN1	mRNA
CLRN1	NM_174878.3	3	-1	153677654	153723811	CLRN1	mRNA
CLRN1	NM_001256819.2	3	-1	153677654	153723811	CLRN1	mRNA
CLRN1-AS1	NR_024066.2	3	1	153723762	153831789	CLRN1-AS1	lnc_RNA
MED12L	XM_054345142.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	NM_001393769.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345147.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345144.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345146.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	NM_053002.6	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345151.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345150.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345152.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345155.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345157.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345159.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345156.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345158.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345153.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345160.1	3	1	153836722	154193673	MED12L	mRNA
MED12L	XM_054345161.1	3	1	153836722	154147301	MED12L	mRNA
MED12L	XM_054345162.1	3	1	153836722	154135146	MED12L	mRNA
MED12L	XM_054345163.1	3	1	153836722	154123104	MED12L	mRNA
MED12L	XM_054345143.1	3	1	153837215	154193673	MED12L	mRNA
MED12L	XM_054345145.1	3	1	153837215	154193673	MED12L	mRNA
MED12L	XM_054345154.1	3	1	153837215	154193673	MED12L	mRNA
MED12L	XM_054345148.1	3	1	153837544	154193673	MED12L	mRNA
MED12L	XM_054345149.1	3	1	153837544	154193673	MED12L	mRNA
GPR171	XM_054346389.1	3	-1	153948805	153954267	GPR171	mRNA
GPR171	XM_054346385.1	3	-1	153948883	153954267	GPR171	mRNA
GPR171	NM_013308.4	3	-1	153948883	153954267	GPR171	mRNA
GPR171	XM_054346386.1	3	-1	153948883	153954267	GPR171	mRNA
GPR171	XM_054346388.1	3	-1	153948883	153954135	GPR171	mRNA
GPR171	XM_054346387.1	3	-1	153948883	153953491	GPR171	mRNA
P2RY14	XM_054348645.1	3	-1	153963174	154029607	P2RY14	mRNA
P2RY14	NM_014879.4	3	-1	153963174	154029607	P2RY14	mRNA
P2RY14	XM_054348643.1	3	-1	153963174	154029607	P2RY14	mRNA
P2RY14	XM_054348644.1	3	-1	153963174	154029607	P2RY14	mRNA
P2RY14	XM_054348646.1	3	-1	153963174	154000058	P2RY14	mRNA
P2RY14	NM_001081455.2	3	-1	153963174	154000058	P2RY14	mRNA
GPR87	NM_023915.4	3	-1	154045086	154067827	GPR87	mRNA
P2RY13	XM_054346899.1	3	-1	154077312	154080550	P2RY13	mRNA
P2RY13	NM_176894.3	3	-1	154077312	154080550	P2RY13	mRNA
P2RY12	NM_022788.5	3	-1	154087845	154135691	P2RY12	mRNA
P2RY12	NM_176876.3	3	-1	154087845	154091823	P2RY12	mRNA
IGSF10	XM_054346298.1	3	-1	154193223	154376990	IGSF10	mRNA
IGSF10	XM_054346297.1	3	-1	154193223	154376990	IGSF10	mRNA
IGSF10	NM_001385061.1	3	-1	154193223	154296319	IGSF10	mRNA
IGSF10	NM_001385060.1	3	-1	154193223	154296319	IGSF10	mRNA
IGSF10	NM_001385062.1	3	-1	154193223	154296319	IGSF10	mRNA
IGSF10	NM_001385063.1	3	-1	154193223	154296319	IGSF10	mRNA
IGSF10	NM_178822.5	3	-1	154193223	154218097	IGSF10	mRNA
IGSF10	XM_054346299.1	3	-1	154193223	154200738	IGSF10	mRNA
IGSF10	NM_001178146.3	3	-1	154193223	154197802	IGSF10	mRNA
IGSF10	NM_001178145.3	3	-1	154193223	154197802	IGSF10	mRNA
LINC02066	NR_183765.1	3	1	154309156	154415069	LINC02066	lnc_RNA
MIR5186	NR_049818.1	3	-1	154322941	154323060	MIR5186	primary_transcript
MIR5186	unassigned_transcript_770	3	-1	154322969	154322989	MIR5186	miRNA
LOC105374157	XR_007073922.1	3	1	154376994	154382671	LOC105374157	lnc_RNA
AADACL2	NM_207365.4	3	1	154501570	154528988	AADACL2	mRNA
AADACL2-AS1	NR_110203.1	3	-1	154518826	154696034	AADACL2-AS1	lnc_RNA
AADACL2-AS1	NR_110202.1	3	-1	154518826	154696034	AADACL2-AS1	lnc_RNA
AADACP1	NR_026915.1	3	1	154538111	154552552	AADACP1	transcript
AADAC	XM_054345181.1	3	1	154563474	154596308	AADAC	mRNA
AADAC	XM_054345180.1	3	1	154563932	154596308	AADAC	mRNA
AADAC	XM_054345182.1	3	1	154563932	154596308	AADAC	mRNA
AADAC	NM_001086.3	3	1	154581767	154596308	AADAC	mRNA
SUCNR1	NM_033050.6	3	1	154641482	154652443	SUCNR1	mRNA
LOC105374159	XR_007073925.1	3	1	154662076	154670661	LOC105374159	lnc_RNA
LOC107986047	XR_007073926.1	3	-1	154698407	154737385	LOC107986047	lnc_RNA
LINC02917	NR_186000.1	3	-1	154883585	154973332	LINC02917	lnc_RNA
LOC101928166	NR_136178.1	3	-1	154927344	154973334	LOC101928166	lnc_RNA
MBNL1	XM_054346543.1	3	1	155011321	155233681	MBNL1	mRNA
MBNL1	NR_170697.1	3	1	155011513	155233681	MBNL1	transcript
MBNL1	NM_001376819.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001387781.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001387785.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	XM_054346548.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	XM_054346545.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001376826.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001387792.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	XM_054346546.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001387788.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	XM_054346549.1	3	1	155011513	155233681	MBNL1	mRNA
MBNL1	NM_001387801.1	3	1	155011513	155233681	MBNL1	mRNA
