LOC124905300_1	XM_047442785.1_1	X	-1	103469	105172	LOC124905300
UTP14A	NM_001166221.2	X	1	128224954	128248543	UTP14A
UTP14A	NM_006649.4	X	1	128224954	128248543	UTP14A
LOC105373335	XR_001755964.2	X	-1	128226653	128252564	LOC105373335
LOC105373335	XR_007068331.1	X	-1	128226705	128250321	LOC105373335
LOC105373335	XR_007068329.1	X	-1	128226705	128276413	LOC105373335
UTP14A	XM_047441790.1	X	1	128231370	128248543	UTP14A
UTP14A	XM_047441791.1	X	1	128239594	128248543	UTP14A
BCORL1	XM_005262453.5	X	1	128299105	128376871	BCORL1
BCORL1	XM_006724777.4	X	1	128299105	128376871	BCORL1
BCORL1	XM_047442344.1	X	1	128299105	128376871	BCORL1
BCORL1	NM_001184772.3	X	1	128299771	128376871	BCORL1
BCORL1	XM_005262456.5	X	1	128299771	128376871	BCORL1
BCORL1	XM_006724776.4	X	1	128299771	128376871	BCORL1
BCORL1	XM_017029721.2	X	1	128299771	128376871	BCORL1
BCORL1	XM_047442340.1	X	1	128299771	128376871	BCORL1
BCORL1	XM_047442341.1	X	1	128299771	128376871	BCORL1
BCORL1	XM_047442343.1	X	1	128299771	128376871	BCORL1
BCORL1	XM_047442345.1	X	1	128299771	128376871	BCORL1
BCORL1	NM_001379450.1	X	1	128301427	128376871	BCORL1
BCORL1	NM_001379451.1	X	1	128301427	128376871	BCORL1
BCORL1	NM_021946.5	X	1	128301427	128376871	BCORL1
BCORL1	XM_047442342.1	X	1	128301427	128376871	BCORL1
BCORL1	XM_005262455.5	X	1	128303151	128376871	BCORL1
BCORL1	XM_047442339.1	X	1	128303192	128376871	BCORL1
BCORL1	XM_017029722.2	X	1	128312836	128376871	BCORL1
BCORL1	XM_047442347.1	X	1	128323987	128376871	BCORL1
BCORL1	XM_047442346.1	X	1	128329362	128376871	BCORL1
LOC124905216	XR_007068333.1	X	-1	128341698	128342898	LOC124905216
ELF4	XM_011531308.4	X	-1	128382755	128393466	ELF4
ELF4	XM_005262389.4	X	-1	128382755	128405732	ELF4
ELF4	NM_001421.4	X	-1	128382755	128429300	ELF4
ELF4	XM_047441900.1	X	-1	128382755	128430731	ELF4
ELF4	NM_001127197.2	X	-1	128383674	128429695	ELF4
RAB33A	XM_017029963.3	X	1	128429426	128503675	RAB33A
AIFM1	NM_001130846.4	X	-1	128448167	128456846	AIFM1
AIFM1	NM_001130847.4	X	-1	128448167	128484647	AIFM1
AIFM1	NM_004208.4	X	-1	128448167	128484647	AIFM1
AIFM1	NM_145812.3	X	-1	128448167	128484647	AIFM1
AIFM1	NR_132647.2	X	-1	128448167	128484647	AIFM1
RAB33A	NM_004794.3	X	1	128490768	128503675	RAB33A
ZNF280C	NM_017666.5	X	-1	128521512	128587700	ZNF280C
ZNF280C	XM_006724765.4	X	-1	128521512	128587700	ZNF280C
LOC112268303	XR_007068358.1	X	1	128646498	128649954	LOC112268303
SLC25A14	XR_007068205.1	X	1	128658734	128677540	SLC25A14
SLC25A14	XM_047442615.1	X	1	128658734	128678505	SLC25A14
SLC25A14	XM_047442616.1	X	1	128658734	128678505	SLC25A14
SLC25A14	XM_047442617.1	X	1	128658734	128684455	SLC25A14
SLC25A14	NM_001282195.2	X	1	128658734	128692156	SLC25A14
SLC25A14	NM_001282196.2	X	1	128658734	128692156	SLC25A14
SLC25A14	NM_001282197.2	X	1	128658734	128692156	SLC25A14
SLC25A14	NM_001282198.2	X	1	128658734	128692156	SLC25A14
SLC25A14	NR_104107.2	X	1	128658734	128692156	SLC25A14
SLC25A14	XM_005262489.6	X	1	128658734	128692156	SLC25A14
SLC25A14	XM_011531402.3	X	1	128658734	128692156	SLC25A14
GPR119	NM_178471.3	X	-1	128698231	128704458	GPR119
RBMX2	NM_016024.4	X	1	128721817	128733484	RBMX2
DENND10P1	NR_027141.2	X	1	128814765	128817272	DENND10P1
LOC105373336	XR_938584.2	X	-1	128847127	128849925	LOC105373336
ENOX2	XM_011531249.3	X	-1	128942086	129035318	ENOX2
ENOX2	XM_047441773.1	X	-1	128942086	129040264	ENOX2
ENOX2	XM_047441772.1	X	-1	128942086	129049673	ENOX2
ENOX2	XM_047441766.1	X	-1	128942086	129207319	ENOX2
ENOX2	XM_047441770.1	X	-1	128942086	129207319	ENOX2
ENOX2	XM_047441771.1	X	-1	128942086	129207319	ENOX2
ENOX2	NM_001281736.2	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382516.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382517.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382518.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382519.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382520.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382521.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_001382522.1	X	-1	128942086	129222979	ENOX2
ENOX2	NM_006375.4	X	-1	128942086	129222979	ENOX2
ENOX2	NM_182314.3	X	-1	128942086	129222979	ENOX2
ENOX2	XM_011531245.3	X	-1	128942086	129222979	ENOX2
ENOX2	XM_047441767.1	X	-1	128942086	129222979	ENOX2
ENOX2	XM_047441768.1	X	-1	128942086	129222979	ENOX2
ENOX2	XM_047441769.1	X	-1	128942086	129222979	ENOX2
ENOX2-AS1	NR_135655.1	X	1	129122412	129126174	ENOX2-AS1
LOC124905217	XR_007068334.1	X	1	129147653	129155994	LOC124905217
LINC01201	NR_126350.1	X	-1	129336284	129377962	LINC01201
ARHGAP36	NM_001282607.2	X	1	129378162	129409672	ARHGAP36
ARHGAP36	NM_144967.4	X	1	129378162	129409672	ARHGAP36
ARHGAP36	NM_001330651.1	X	1	129402222	129409672	ARHGAP36
ARHGAP36	XM_011531280.2	X	1	129402272	129409672	ARHGAP36
IGSF1	NM_001170961.2	X	-1	129597609	129613409	IGSF1
IGSF1	NM_001170962.2	X	-1	129597609	129613409	IGSF1
IGSF1	NM_001555.5	X	-1	129597609	129613409	IGSF1
IGSF1	XM_011531333.3	X	-1	129597609	129613409	IGSF1
IGSF1	XM_011531334.3	X	-1	129597609	129613409	IGSF1
IGSF1	XM_047442088.1	X	-1	129597609	129613409	IGSF1
IGSF1	XM_047442085.1	X	-1	129597609	129613543	IGSF1
IGSF1	XM_047442087.1	X	-1	129597609	129613558	IGSF1
IGSF1	XM_047442086.1	X	-1	129597609	129613560	IGSF1
IGSF1	XM_011531330.2	X	-1	129597609	129613567	IGSF1
IGSF1	NM_001170963.2	X	-1	129608269	129613164	IGSF1
IGSF1	NM_205833.4	X	-1	129608269	129613409	IGSF1
LOC102723546	XR_938589.3	X	-1	129685277	129723904	LOC102723546
LOC102723546	XR_001755966.2	X	-1	129685277	129723920	LOC102723546
LOC102723546	XR_938590.3	X	-1	129685277	129726158	LOC102723546
LOC107985705	XR_007068335.1	X	1	129699429	129720604	LOC107985705
LOC107985705	XR_001755967.2	X	1	129713249	129732344	LOC107985705
OR13H1	NM_001004486.1	X	1	129868257	129869183	OR13H1
LOC124905218	XR_007068336.1	X	1	129911733	129936077	LOC124905218
FIRRE	NR_152876.1	X	-1	130015761	130154851	FIRRE
FIRRE	NR_026975.2	X	-1	130026887	130154851	FIRRE
STK26	NM_001042453.2	X	1	130347539	130400176	STK26
STK26	NM_016542.4	X	1	130347539	130400176	STK26
STK26	XM_047442155.1	X	1	130347539	130400176	STK26
STK26	NM_001042452.2	X	1	130347826	130400176	STK26
STK26	XM_047442156.1	X	1	130347826	130400176	STK26
FRMD7	XM_017029949.3	X	-1	130401223	130418766	FRMD7
FRMD7	XM_017029947.3	X	-1	130401223	130426118	FRMD7
FRMD7	NM_001306193.2	X	-1	130401223	130452253	FRMD7
FRMD7	NM_194277.3	X	-1	130401223	130452253	FRMD7
FRMD7	XM_017029948.3	X	-1	130401223	130452253	FRMD7
RAP2C	NM_021183.5	X	-1	130527262	130542250	RAP2C
RAP2C	NM_001271186.2	X	-1	130527262	130543665	RAP2C
RAP2C	NM_001271187.2	X	-1	130527262	130543665	RAP2C
RAP2C	NR_073150.2	X	-1	130527262	130543665	RAP2C
RAP2C	XM_006724775.3	X	-1	130527262	130543665	RAP2C
RAP2C	XM_011531376.2	X	-1	130527262	130543665	RAP2C
RAP2C	XM_047442289.1	X	-1	130527262	130543665	RAP2C
RAP2C	XM_047442290.1	X	-1	130527262	130543665	RAP2C
RAP2C	XR_430548.2	X	-1	130527262	130543665	RAP2C
RAP2C-AS1	NR_110410.1	X	1	130542725	130757484	RAP2C-AS1
MBNL3	XM_047442250.1	X	-1	130693540	130735927	MBNL3
MBNL3	XM_024452403.2	X	-1	130693540	130736055	MBNL3
MBNL3	NM_001170703.2	X	-1	130693540	130738283	MBNL3
MBNL3	NM_001386900.1	X	-1	130693540	130738283	MBNL3
MBNL3	NM_133486.4	X	-1	130693540	130764932	MBNL3
MBNL3	NM_001386889.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386891.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386896.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386897.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386899.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386902.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386907.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386911.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386912.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386913.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001386914.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_018388.4	X	-1	130693540	130813707	MBNL3
MBNL3	XM_047442251.1	X	-1	130693540	130813707	MBNL3
MBNL3	NM_001170704.2	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386892.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386894.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386898.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386901.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386909.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386910.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386915.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386916.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386917.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001386918.1	X	-1	130693540	130814705	MBNL3
MBNL3	NM_001170701.3	X	-1	130696224	130738283	MBNL3
MBNL3	NM_001170702.3	X	-1	130696224	130738283	MBNL3
HS6ST2	XM_011531406.2	X	-1	130950680	131282224	HS6ST2
HS6ST2	XM_017029945.2	X	-1	130950680	131282650	HS6ST2
HS6ST2	XM_017029946.2	X	-1	130950680	131282703	HS6ST2
HS6ST2	XM_047442619.1	X	-1	130950680	131282733	HS6ST2
HS6ST2	NM_001394073.1	X	-1	130950680	131283343	HS6ST2
HS6ST2	NM_001394074.1	X	-1	130950680	131283343	HS6ST2
HS6ST2	NM_001077188.2	X	-1	130950680	131286084	HS6ST2
HS6ST2	NM_147175.4	X	-1	130950680	131286084	HS6ST2
HS6ST2	XM_047442618.1	X	-1	130950680	131286084	HS6ST2
HS6ST2-AS1	NR_046691.1	X	1	130992311	130994555	HS6ST2-AS1
HS6ST2	XM_047442620.1	X	-1	131079559	131286084	HS6ST2
LOC124905219	XR_007068338.1	X	1	131282149	131294836	LOC124905219
LOC124905219	XR_007068337.1	X	1	131282149	131313948	LOC124905219
USP26	NM_031907.3	X	-1	131347885	131421825	USP26
LOC124900495	XR_007068425.1	X	1	131477486	131477624	LOC124900495
TFDP3	NM_016521.3	X	-1	131541394	131543086	TFDP3
GPC4	NM_001448.3	X	-1	131624867	131740250	GPC4
GPC3	NM_001164617.2	X	-1	131860879	132310724	GPC3
GPC3	NM_001164618.2	X	-1	131860879	132310724	GPC3
GPC3	NM_001164619.2	X	-1	131860879	132310724	GPC3
GPC3	NM_004484.4	X	-1	131860879	132310724	GPC3
GPC3	XM_017029413.3	X	-1	132000054	132310724	GPC3
GPC3-AS1	NR_148713.1	X	1	132222569	132223047	GPC3-AS1
LOC124905220	XR_007068339.1	X	-1	132287271	132301838	LOC124905220
LOC124905221	XR_007068340.1	X	-1	132494297	132499235	LOC124905221
MIR363	NR_029852.1	X	-1	132494525	132494599	MIR363
MIR363	unassigned_transcript_3801	X	-1	132494529	132494550	MIR363
MIR363	unassigned_transcript_3802	X	-1	132494572	132494593	MIR363
MIR92A2	NR_029509.1	X	-1	132494685	132494759	MIR92A2
MIR92A2	unassigned_transcript_3803	X	-1	132494691	132494712	MIR92A2
MIR92A2	unassigned_transcript_3804	X	-1	132494730	132494751	MIR92A2
MIR19B2	NR_029491.1	X	-1	132494818	132494913	MIR19B2
MIR19B2	unassigned_transcript_3805	X	-1	132494830	132494852	MIR19B2
MIR19B2	unassigned_transcript_3806	X	-1	132494874	132494895	MIR19B2
MIR20B	NR_029950.1	X	-1	132494956	132495024	MIR20B
MIR20B	unassigned_transcript_3807	X	-1	132494960	132494981	MIR20B
MIR20B	unassigned_transcript_3808	X	-1	132494997	132495019	MIR20B
MIR18B	NR_029949.1	X	-1	132495188	132495258	MIR18B
MIR18B	unassigned_transcript_3809	X	-1	132495189	132495210	MIR18B
MIR18B	unassigned_transcript_3810	X	-1	132495231	132495253	MIR18B
MIR106A	NR_029523.1	X	-1	132495345	132495425	MIR106A
MIR106A	unassigned_transcript_3811	X	-1	132495355	132495376	MIR106A
MIR106A	unassigned_transcript_3812	X	-1	132495391	132495413	MIR106A
CCDC160	NM_001101357.3	X	1	132562356	132571388	CCDC160
CCDC160	NM_001393996.1	X	1	132562356	132571388	CCDC160
CCDC160	NM_001353453.3	X	1	132562356	132572021	CCDC160
PHF6	NM_032335.3	X	1	132698463	132740443	PHF6
PHF6	NM_001015877.2	X	1	132698463	132753940	PHF6
PHF6	NM_032458.3	X	1	132698463	132753940	PHF6
HPRT1	NM_000194.3	X	1	132785328	132825827	HPRT1
MIR450B	NR_030587.1	X	-1	132865384	132865461	MIR450B
MIR450B	unassigned_transcript_3813	X	-1	132865393	132865414	MIR450B
MIR450B	unassigned_transcript_3814	X	-1	132865430	132865451	MIR450B
MIR450A1	NR_029962.1	X	-1	132865540	132865630	MIR450A1
MIR450A1	unassigned_transcript_3815	X	-1	132865557	132865578	MIR450A1
MIR450A1	unassigned_transcript_3816	X	-1	132865592	132865613	MIR450A1
MIR450A2	NR_030227.1	X	-1	132865707	132865806	MIR450A2
MIR450A2	unassigned_transcript_3817	X	-1	132865728	132865749	MIR450A2
MIR450A2	unassigned_transcript_3818	X	-1	132865763	132865784	MIR450A2
MIR542	NR_030399.1	X	-1	132866540	132866636	MIR542
MIR542	unassigned_transcript_3819	X	-1	132866563	132866584	MIR542
MIR542	unassigned_transcript_3820	X	-1	132866599	132866621	MIR542
MIR503HG	NR_024607.1	X	-1	132868562	132871818	MIR503HG
MIR503	NR_030228.1	X	-1	132871516	132871586	MIR503
MIR503	unassigned_transcript_3821	X	-1	132871519	132871541	MIR503
MIR503	unassigned_transcript_3822	X	-1	132871559	132871581	MIR503
MIR424	NR_029946.1	X	-1	132871802	132871899	MIR424
MIR424	unassigned_transcript_3823	X	-1	132871832	132871852	MIR424
MIR424	unassigned_transcript_3824	X	-1	132871868	132871889	MIR424
LINC00629	NR_038998.1	X	1	132875212	132885572	LINC00629
PLAC1	NM_001316889.2	X	-1	132891012	132983676	PLAC1
PLAC1	NM_021796.4	X	-1	132891012	132983676	PLAC1
PLAC1	XM_011531260.3	X	-1	132891012	133039129	PLAC1
PLAC1	NM_001316888.2	X	-1	132891012	133058815	PLAC1
PLAC1	NM_001316887.2	X	-1	132891012	133089435	PLAC1
PLAC1	XM_011531257.3	X	-1	132891012	133089435	PLAC1
PLAC1	XM_047441789.1	X	-1	132891012	133089435	PLAC1
PABIR2	NM_001166599.3	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001170756.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331088.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331089.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331090.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331091.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331092.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331093.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001331094.1	X	-1	133094679	133121419	PABIR2
PABIR2	NM_145284.5	X	-1	133094679	133121419	PABIR2
PABIR2	NM_001166600.3	X	-1	133094679	133122269	PABIR2
PABIR2	NM_001170757.2	X	-1	133094679	133122269	PABIR2
PABIR2	NM_001387468.1	X	-1	133094679	133122269	PABIR2
PABIR2	NM_001387469.1	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531282.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531283.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531284.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531285.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531286.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531288.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531290.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_011531292.3	X	-1	133094679	133122269	PABIR2
PABIR2	XM_047441873.1	X	-1	133094679	133122269	PABIR2
PABIR2	XM_047441874.1	X	-1	133094679	133122269	PABIR2
PABIR2	XM_047441875.1	X	-1	133094679	133122269	PABIR2
PABIR2	XM_047441876.1	X	-1	133094679	133122269	PABIR2
PABIR3	NM_001365743.2	X	1	133121428	133136247	PABIR3
PABIR3	NM_001388444.1	X	1	133121428	133136247	PABIR3
PABIR3	NM_001170780.3	X	1	133121428	133148321	PABIR3
PABIR3	NM_001388441.1	X	1	133121428	133148321	PABIR3
PABIR3	NM_001388442.1	X	1	133121428	133148321	PABIR3
PABIR3	NM_001365744.3	X	1	133121428	133158255	PABIR3
PABIR3	NM_001388446.1	X	1	133121428	133158255	PABIR3
PABIR3	NR_170982.1	X	1	133121428	133165558	PABIR3
PABIR3	NM_001388445.1	X	1	133121841	133136247	PABIR3
PABIR3	NM_001388443.1	X	1	133121841	133148321	PABIR3
PABIR3	XM_047441880.1	X	1	133121841	133158255	PABIR3
PABIR3	XM_047441879.1	X	1	133121841	133177961	PABIR3
PABIR3	XM_017029308.2	X	1	133121841	133177962	PABIR3
PABIR3	XM_005262382.2	X	1	133121841	133179907	PABIR3
PABIR3	XM_005262383.3	X	1	133121841	133179907	PABIR3
PABIR3	XM_005262384.5	X	1	133121841	133179907	PABIR3
PABIR3	XM_005262386.4	X	1	133121841	133179907	PABIR3
PABIR3	XM_011531295.2	X	1	133121841	133179907	PABIR3
PABIR3	XM_011531296.3	X	1	133121841	133179907	PABIR3
PABIR3	XM_024452343.2	X	1	133121841	133179907	PABIR3
PABIR3	XM_047441877.1	X	1	133121841	133179907	PABIR3
PABIR3	XM_047441878.1	X	1	133121841	133179907	PABIR3
PABIR3	NR_158603.2	X	1	133129186	133179907	PABIR3
PABIR3	NM_001170781.2	X	1	133132301	133136247	PABIR3
PABIR3	NM_001365746.1	X	1	133132301	133136247	PABIR3
PABIR3	NM_001170782.2	X	1	133132301	133148052	PABIR3
PABIR3	NM_001170783.2	X	1	133132301	133148052	PABIR3
PABIR3	NM_001170784.2	X	1	133132301	133148052	PABIR3
PABIR3	NM_001365747.2	X	1	133132301	133158255	PABIR3
PABIR3	XM_047441881.1	X	1	133132301	133158255	PABIR3
PABIR3	NM_001170779.3	X	1	133132301	133179907	PABIR3
PABIR3	NM_001365745.2	X	1	133132301	133179907	PABIR3
PABIR3	NM_001365748.2	X	1	133132301	133179907	PABIR3
PABIR3	NM_001388440.1	X	1	133132301	133179907	PABIR3
PABIR3	NM_001388447.1	X	1	133132301	133179907	PABIR3
PABIR3	NM_001388448.1	X	1	133132301	133179907	PABIR3
PABIR3	NM_138819.5	X	1	133132301	133179907	PABIR3
PABIR3	NR_158606.2	X	1	133132301	133179907	PABIR3
PABIR3	NM_001388449.1	X	1	133132301	133189846	PABIR3
PABIR3	XM_011531302.3	X	1	133162377	133179907	PABIR3
PABIR3	XM_011531299.2	X	1	133164554	133179907	PABIR3
PABIR3	XM_011531301.3	X	1	133164601	133179907	PABIR3
MOSPD1	XM_011531366.3	X	-1	133212706	133229957	MOSPD1
MOSPD1	XM_017029654.2	X	-1	133212706	133229959	MOSPD1
MOSPD1	NM_001306188.2	X	-1	133212706	133240365	MOSPD1
MOSPD1	NM_019556.3	X	-1	133212706	133240365	MOSPD1
MOSPD1	XM_017029653.2	X	-1	133212706	133240365	MOSPD1
MOSPD1	XM_047442258.1	X	-1	133212706	133240365	MOSPD1
LINC02243	NR_134925.1	X	1	133274653	133278481	LINC02243
SMIM10	NM_001163438.2	X	1	133316358	133317840	SMIM10
RTL8B	NM_001078173.2	X	-1	133345880	133347909	RTL8B
RTL8C	NM_001078171.2	X	1	133357722	133358913	RTL8C
RTL8A	NM_001078172.2	X	-1	133376299	133377502	RTL8A
RTL8A	NM_001134321.2	X	-1	133376299	133377502	RTL8A
SMIM10L2B	NM_001348255.2	X	-1	133420353	133424080	SMIM10L2B
ETDB	XM_024452315.2	X	-1	133444747	133445668	ETDB
ETDB	NM_001355519.1	X	-1	133444747	133446318	ETDB
SMIM10L2B-AS1	NR_103770.1	X	1	133446413	133449393	SMIM10L2B-AS1
CT55	NM_017863.2	X	-1	133482335	133497625	CT55
CT55	NM_001031705.3	X	-1	133482339	133497196	CT55
ZNF75D	NR_110381.2	X	-1	133574408	133669916	ZNF75D
ETDA	XM_024452324.2	X	1	133577680	133579403	ETDA
ETDA	NM_001355522.1	X	1	133577880	133579402	ETDA
ZNF75D	NM_001185063.2	X	-1	133611607	133621853	ZNF75D
ZNF75D	XM_005262471.4	X	-1	133611611	133618184	ZNF75D
ZNF75D	NM_007131.5	X	-1	133611611	133669916	ZNF75D
ZNF75D	XM_011531397.4	X	-1	133611611	133669916	ZNF75D
ZNF75D	XM_047442485.1	X	-1	133611611	133669916	ZNF75D
ZNF75D	XM_047442486.1	X	-1	133611611	133669916	ZNF75D
ZNF75D	XM_047442487.1	X	-1	133611611	133669916	ZNF75D
ETDC	NM_001358449.1	X	1	133635289	133635468	ETDC
LOC105373342	XR_007068341.1	X	1	133653253	133656321	LOC105373342
LOC105373342	XR_007068342.1	X	1	133653253	133656321	LOC105373342
LOC105373342	XR_007068343.1	X	1	133653253	133656321	LOC105373342
ZNF449	NM_152695.6	X	1	133670603	133689215	ZNF449
ZNF449	XM_017029351.2	X	1	133670603	133689215	ZNF449
ZNF449	XM_047441914.1	X	1	133670603	133689215	ZNF449
ZNF449	XM_047441915.1	X	1	133670603	133689215	ZNF449
LOC100506790	NR_104652.1	X	1	133722176	133723496	LOC100506790
SMIM10L2A	NM_203306.3	X	1	133747687	133753818	SMIM10L2A
INTS6L-AS1	NR_046740.1	X	-1	133845839	133846430	INTS6L-AS1
INTS6L	XM_017029349.2	X	1	133846416	133872228	INTS6L
INTS6L	XR_001755666.2	X	1	133846416	133895149	INTS6L
INTS6L	XR_001755668.2	X	1	133846416	133896212	INTS6L
INTS6L	XM_047441912.1	X	1	133846416	133896328	INTS6L
INTS6L	XM_011531311.3	X	1	133846416	133897335	INTS6L
INTS6L	XM_047441913.1	X	1	133846416	133897335	INTS6L
INTS6L	XR_007068183.1	X	1	133846416	133898649	INTS6L
INTS6L	XM_017029346.2	X	1	133846416	133899421	INTS6L
INTS6L	XM_047441910.1	X	1	133846416	133905735	INTS6L
INTS6L	NM_001351601.3	X	1	133846416	133908261	INTS6L
INTS6L	NM_001351603.3	X	1	133846416	133908261	INTS6L
INTS6L	NM_001351604.3	X	1	133846416	133908261	INTS6L
INTS6L	NM_001351605.3	X	1	133846416	133908261	INTS6L
INTS6L	NM_001351606.3	X	1	133846416	133908261	INTS6L
INTS6L	NM_182540.7	X	1	133846416	133908261	INTS6L
INTS6L	NR_147256.3	X	1	133846416	133908261	INTS6L
INTS6L	XM_006724740.3	X	1	133846416	133908261	INTS6L
INTS6L	XM_006724741.5	X	1	133846416	133908261	INTS6L
INTS6L	XM_024452350.2	X	1	133846416	133908261	INTS6L
INTS6L	XM_047441909.1	X	1	133847650	133908261	INTS6L
INTS6L	XM_047441905.1	X	1	133847699	133908261	INTS6L
INTS6L	XM_047441907.1	X	1	133847699	133908261	INTS6L
INTS6L	XM_047441908.1	X	1	133847706	133908261	INTS6L
INTS6L	XM_047441904.1	X	1	133847717	133908261	INTS6L
INTS6L	XM_047441906.1	X	1	133847718	133908261	INTS6L
INTS6L	XM_047441911.1	X	1	133872146	133908261	INTS6L
SAGE2P	NR_147090.1	X	-1	134004204	134011632	SAGE2P
CT45A1	XM_011531352.2	X	1	134033898	134048782	CT45A1
CT45A1	XM_005278141.5	X	1	134038973	134048782	CT45A1
CT45A1	NM_001017417.3	X	1	134039164	134048782	CT45A1
CT45A1	XM_047442173.1	X	1	134039164	134048782	CT45A1
CT45A8	XM_011531241.3	X	1	134057959	134066047	CT45A8
CT45A8	NM_001291535.1	X	1	134058013	134066047	CT45A8
CT45A8	XM_006724799.2	X	1	134058103	134066047	CT45A8
CT45A3	NM_001370148.2	X	-1	134103000	134111149	CT45A3
CT45A3	NM_001017435.2	X	-1	134103095	134110951	CT45A3
CT45A3	NM_001370149.1	X	-1	134103095	134110951	CT45A3
CT45A5	NM_001007551.6	X	-1	134118786	134128440	CT45A5
CT45A5	NM_001172288.2	X	-1	134120072	134128412	CT45A5
CT45A6	XM_005262425.5	X	-1	134137614	134145567	CT45A6
CT45A6	XM_011531351.3	X	-1	134137614	134145670	CT45A6
CT45A6	NM_001017438.3	X	-1	134137614	134145702	CT45A6
CT45A7	NM_001291543.2	X	-1	134154868	134162713	CT45A7
CT45A7	NM_001394668.1	X	-1	134154868	134162914	CT45A7
CT45A7	XM_011531229.3	X	-1	134154868	134162953	CT45A7
CT45A9	XM_006724796.3	X	-1	134171782	134180081	CT45A9
CT45A9	NM_001291540.2	X	-1	134171782	134180171	CT45A9
CT45A9	NM_001321271.1	X	-1	134171782	134180171	CT45A9
CT45A10	NM_001291527.2	X	-1	134189395	134197233	CT45A10
CT45A10	NM_001291528.2	X	-1	134189395	134197233	CT45A10
CT45A10	NM_001385220.1	X	-1	134189395	134197451	CT45A10
CT45A10	NM_001291529.2	X	-1	134189395	134201774	CT45A10
CT45A10	NM_001291530.2	X	-1	134189395	134201774	CT45A10
CT45A10	NM_001385219.1	X	-1	134189395	134201774	CT45A10
SAGE1	XR_001755708.2	X	1	134202046	134219994	SAGE1
SAGE1	NM_001381902.1	X	1	134202046	134221779	SAGE1
SAGE1	NM_018666.3	X	1	134202046	134221779	SAGE1
SAGE1	XM_017029622.2	X	1	134202046	134221779	SAGE1
SAGE1	XM_017029623.2	X	1	134202046	134221779	SAGE1
SAGE1	XM_017029625.2	X	1	134202046	134221779	SAGE1
SAGE1	XM_047442246.1	X	1	134202046	134221779	SAGE1
SAGE1	XM_017029627.2	X	1	134213731	134221779	SAGE1
SAGE1	XM_017029626.2	X	1	134215370	134221779	SAGE1
MMGT1	NM_001330000.2	X	-1	134269310	134282721	MMGT1
MMGT1	NM_173470.3	X	-1	134269310	134282721	MMGT1
SLC9A6	NM_001400909.1	X	1	134282570	134355980	SLC9A6
SLC9A6	NM_001400910.1	X	1	134283305	134355980	SLC9A6
SLC9A6	NM_001400911.1	X	1	134292428	134355980	SLC9A6
SLC9A6	NM_001042537.2	X	1	134294143	134355980	SLC9A6
SLC9A6	NM_001177651.2	X	1	134294143	134355980	SLC9A6
