LOC107987170	XR_001748946.2	12	1	23417	30413	LOC107987170
TCTN1	NM_001082537.3	12	1	110591820	110627124	TCTN1
TCTN1	NM_001082538.3	12	1	110591820	110627124	TCTN1
TCTN1	NM_001173975.3	12	1	110591820	110627124	TCTN1
TCTN1	NM_001173976.2	12	1	110591820	110627124	TCTN1
TCTN1	NM_001319680.2	12	1	110591820	110627124	TCTN1
TCTN1	NM_001319681.2	12	1	110591820	110627124	TCTN1
TCTN1	NM_024549.6	12	1	110591820	110627124	TCTN1
TCTN1	NR_135088.2	12	1	110591820	110627124	TCTN1
TCTN1	XM_005253934.5	12	1	110591820	110627124	TCTN1
TCTN1	XM_005253935.5	12	1	110591820	110627124	TCTN1
TCTN1	XM_006719594.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_006719595.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_006719597.5	12	1	110591820	110627124	TCTN1
TCTN1	XM_011538733.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_011538734.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_011538735.3	12	1	110591820	110627124	TCTN1
TCTN1	XM_011538737.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_011538738.4	12	1	110591820	110627124	TCTN1
TCTN1	XM_017019964.2	12	1	110591820	110627124	TCTN1
TCTN1	XM_047429536.1	12	1	110591820	110627124	TCTN1
TCTN1	XM_047429538.1	12	1	110591820	110627124	TCTN1
TCTN1	XM_047429539.1	12	1	110591820	110627124	TCTN1
TCTN1	XM_047429542.1	12	1	110591820	110627124	TCTN1
TCTN1	XM_047429544.1	12	1	110591820	110627124	TCTN1
TCTN1	XM_006719600.4	12	1	110604075	110627124	TCTN1
TCTN1	XM_006719598.4	12	1	110604095	110627124	TCTN1
HVCN1	NM_032369.4	12	-1	110626380	110666808	HVCN1
HVCN1	XM_011538838.3	12	-1	110626380	110666808	HVCN1
HVCN1	XM_047429669.1	12	-1	110626380	110666808	HVCN1
HVCN1	XM_047429670.1	12	-1	110626380	110666808	HVCN1
HVCN1	XM_011538841.3	12	-1	110626380	110667102	HVCN1
HVCN1	XM_011538844.3	12	-1	110626380	110667102	HVCN1
HVCN1	XM_011538845.3	12	-1	110626380	110667102	HVCN1
HVCN1	XM_017020027.2	12	-1	110626380	110667102	HVCN1
HVCN1	NM_001040107.2	12	-1	110626380	110667470	HVCN1
HVCN1	NM_001256413.2	12	-1	110626380	110667470	HVCN1
HVCN1	XM_005253948.3	12	-1	110626380	110667470	HVCN1
HVCN1	XM_011538839.3	12	-1	110626380	110667470	HVCN1
HVCN1	XM_011538840.4	12	-1	110626380	110667470	HVCN1
HVCN1	XM_011538842.3	12	-1	110626380	110676413	HVCN1
HVCN1	XM_024449225.2	12	-1	110626380	110676413	HVCN1
HVCN1	XM_011538847.2	12	-1	110626380	110676994	HVCN1
HVCN1	XM_017020026.3	12	-1	110626380	110680089	HVCN1
HVCN1	XM_011538846.3	12	-1	110626380	110682644	HVCN1
LOC124903017	XR_007063460.1	12	1	110640366	110650618	LOC124903017
PPP1CC	XM_011538504.4	12	-1	110686068	110720600	PPP1CC
PPP1CC	XM_011538505.4	12	-1	110686068	110720600	PPP1CC
PPP1CC	XR_007063094.1	12	-1	110686068	110720600	PPP1CC
PPP1CC	NM_002710.4	12	-1	110697385	110720600	PPP1CC
PPP1CC	NM_001244974.2	12	-1	110697516	110720600	PPP1CC
CCDC63	XM_011538001.3	12	1	110822299	110886718	CCDC63
CCDC63	NM_001286243.2	12	1	110824799	110886718	CCDC63
CCDC63	NM_001286244.2	12	1	110824799	110886718	CCDC63
CCDC63	NM_152591.3	12	1	110824799	110886718	CCDC63
CCDC63	XM_006719263.3	12	1	110824799	110886718	CCDC63
CCDC63	XM_011537999.2	12	1	110824799	110886718	CCDC63
CCDC63	XM_047428443.1	12	1	110824799	110886718	CCDC63
CCDC63	XM_047428442.1	12	1	110830296	110886718	CCDC63
MYL2	NM_000432.4	12	-1	110890028	110899762	MYL2
LINC01405	NR_036513.1	12	1	110915785	110916631	LINC01405
LINC01404	NR_135001.1	12	-1	110930866	110937001	LINC01404
LINC01404	NR_135002.1	12	-1	110930866	110937001	LINC01404
LOC105369981	XR_945339.2	12	-1	110991575	111003154	LOC105369981
LOC105369981	XR_945338.2	12	-1	110991575	111004883	LOC105369981
CUX2	NM_015267.4	12	1	111013350	111331050	CUX2
CUX2	XM_017019081.2	12	1	111013350	111331050	CUX2
CUX2	XM_011538069.3	12	1	111013990	111331050	CUX2
CUX2	XM_011538070.3	12	1	111053890	111331050	CUX2
CUX2	XM_017019080.2	12	1	111053890	111331050	CUX2
CUX2	NM_001370598.1	12	1	111079179	111331050	CUX2
CUX2	XM_011538063.4	12	1	111079179	111331050	CUX2
LOC124903018	XR_007063461.1	12	1	111168408	111179542	LOC124903018
LOC105369983	XR_945341.2	12	-1	111264880	111299814	LOC105369983
MIR6760	NR_106818.1	12	1	111283793	111283860	MIR6760
MIR6760	unassigned_transcript_2066	12	1	111283798	111283820	MIR6760
MIR6760	unassigned_transcript_2067	12	1	111283840	111283860	MIR6760
PHETA1	XM_011537976.3	12	-1	111341175	111346052	PHETA1
PHETA1	NM_001177996.3	12	-1	111341175	111349591	PHETA1
PHETA1	NM_001177997.3	12	-1	111341175	111349591	PHETA1
PHETA1	NM_144671.6	12	-1	111341175	111349591	PHETA1
PHETA1	XM_006719257.4	12	-1	111341175	111349591	PHETA1
PHETA1	XM_017018883.2	12	-1	111341175	111349591	PHETA1
LINC02356	XR_945342.2	12	1	111377388	111383868	LINC02356
SH2B3	XM_011537720.4	12	1	111385288	111432181	SH2B3
SH2B3	XM_047428025.1	12	1	111385288	111432181	SH2B3
SH2B3	XM_047428026.1	12	1	111385288	111432181	SH2B3
SH2B3	XM_047428027.1	12	1	111386481	111427592	SH2B3
SH2B3	NM_005475.3	12	1	111386481	111432181	SH2B3
SH2B3	XM_005253818.5	12	1	111386481	111432181	SH2B3
SH2B3	XM_005253819.5	12	1	111386481	111432181	SH2B3
SH2B3	XM_011537719.3	12	1	111386481	111432181	SH2B3
SH2B3	XM_047428028.1	12	1	111399415	111432181	SH2B3
LOC124903019	XR_007063462.1	12	-1	111413042	111425303	LOC124903019
SH2B3	NM_001291424.1	12	1	111415420	111432181	SH2B3
SH2B3	XM_006719180.5	12	1	111425586	111432181	SH2B3
ATXN2	NM_001372574.1	12	-1	111432772	111576236	ATXN2
ATXN2	NM_002973.4	12	-1	111432772	111576236	ATXN2
ATXN2	NR_132311.2	12	-1	111432772	111576236	ATXN2
ATXN2	NM_001310121.1	12	-1	111432772	111576594	ATXN2
ATXN2	NM_001310123.1	12	-1	111432772	111576594	ATXN2
LOC124903094	XR_007063618.1	12	-1	111541750	111541812	LOC124903094
ATXN2-AS	NR_146497.1	12	1	111576419	111577176	ATXN2-AS
BRAP	XM_047429623.1	12	-1	111619068	111649696	BRAP
BRAP	XM_047429622.1	12	-1	111619068	111660130	BRAP
BRAP	NM_006768.5	12	-1	111619068	111662877	BRAP
BRAP	XM_005253944.5	12	-1	111619068	111662877	BRAP
BRAP	XM_017019992.2	12	-1	111619068	111662877	BRAP
LOC124903020	XR_007063463.1	12	1	111625880	111626758	LOC124903020
ACAD10	NM_001136538.2	12	1	111662974	111734020	ACAD10
ACAD10	NM_025247.6	12	1	111662974	111734020	ACAD10
ALDH2	NM_000690.4	12	1	111743846	111794443	ALDH2
ALDH2	NM_001204889.2	12	1	111743846	111794443	ALDH2
MIR6761	NR_106819.1	12	1	111776745	111776816	MIR6761
MIR6761	unassigned_transcript_2068	12	1	111776750	111776770	MIR6761
MIR6761	unassigned_transcript_2069	12	1	111776793	111776814	MIR6761
MAPKAPK5-AS1	NR_152605.1	12	-1	111816678	111818841	MAPKAPK5-AS1
MAPKAPK5-AS1	NR_152606.1	12	-1	111816678	111818841	MAPKAPK5-AS1
MAPKAPK5-AS1	NR_152607.1	12	-1	111816678	111818841	MAPKAPK5-AS1
MAPKAPK5-AS1	NR_152608.1	12	-1	111816678	111818841	MAPKAPK5-AS1
MAPKAPK5-AS1	NR_015404.2	12	-1	111816678	111819916	MAPKAPK5-AS1
MAPKAPK5	NM_001371479.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371480.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371481.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371482.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371483.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371484.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371485.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371486.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_001371487.1	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_003668.4	12	1	111819139	111879131	MAPKAPK5
MAPKAPK5	NM_139078.3	12	1	111819139	111879131	MAPKAPK5
TMEM116	XM_047429838.1	12	-1	111869985	111990070	TMEM116
TMEM116	XM_047429835.1	12	-1	111908187	111942633	TMEM116
TMEM116	XM_047429841.1	12	-1	111908187	111942633	TMEM116
TMEM116	XM_047429837.1	12	-1	111908187	111968757	TMEM116
TMEM116	XM_006719678.4	12	-1	111908187	111982962	TMEM116
TMEM116	XM_011538949.3	12	-1	111908187	111982962	TMEM116
TMEM116	XM_024449257.2	12	-1	111908187	111982962	TMEM116
TMEM116	XM_024449258.2	12	-1	111908187	111982962	TMEM116
TMEM116	XM_024449259.2	12	-1	111908187	111982962	TMEM116
TMEM116	XM_024449260.2	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429829.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429830.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429831.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429832.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429833.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_047429839.1	12	-1	111908187	111982962	TMEM116
TMEM116	XM_024449262.2	12	-1	111908187	111990070	TMEM116
TMEM116	XM_047429840.1	12	-1	111908187	111990070	TMEM116
TMEM116	NR_122119.1	12	-1	111908187	111990124	TMEM116
TMEM116	NM_001193453.2	12	-1	111908203	111990070	TMEM116
TMEM116	NM_001193531.2	12	-1	111908203	111990070	TMEM116
TMEM116	NM_001294314.2	12	-1	111908203	111990070	TMEM116
TMEM116	NM_138341.3	12	-1	111908203	111990070	TMEM116
TMEM116	XM_047429834.1	12	-1	111909569	111982962	TMEM116
TMEM116	XM_047429842.1	12	-1	111910800	111982962	TMEM116
ERP29	NM_001034025.2	12	1	111990331	112000354	ERP29
ERP29	NM_006817.4	12	1	111990331	112000354	ERP29
LOC124903021	XR_007063464.1	12	-1	111995704	111999055	LOC124903021
NAA25	XM_047429557.1	12	-1	112003594	112067716	NAA25
NAA25	XM_006719606.3	12	-1	112003594	112074272	NAA25
NAA25	NM_024953.4	12	-1	112003594	112085687	NAA25
MIR3657	NR_037430.1	12	-1	112014501	112014617	MIR3657
MIR3657	unassigned_transcript_2070	12	-1	112014529	112014549	MIR3657
LOC124903022	XR_007063465.1	12	1	112021555	112033812	LOC124903022
NAA25	XR_944730.4	12	-1	112025243	112085687	NAA25
NAA25	XR_243023.5	12	-1	112025257	112085687	NAA25
NAA25	XR_944731.4	12	-1	112025257	112085687	NAA25
TRAFD1	NM_001143906.2	12	1	112102466	112130510	TRAFD1
TRAFD1	NM_006700.3	12	1	112102466	112130510	TRAFD1
HECTD4	NM_001109662.4	12	-1	112137101	112359329	HECTD4
HECTD4	NM_001388303.1	12	-1	112137101	112359329	HECTD4
MIR6861	NR_106921.1	12	-1	112140164	112140227	MIR6861
MIR6861	unassigned_transcript_2071	12	-1	112140171	112140188	MIR6861
MIR6861	unassigned_transcript_2072	12	-1	112140201	112140222	MIR6861
RPL6	NM_001320142.1	12	-1	112382081	112388344	RPL6
RPL6	XM_047429302.1	12	-1	112382081	112395737	RPL6
RPL6	XM_047429303.1	12	-1	112382081	112395737	RPL6
RPL6	XM_047429304.1	12	-1	112382081	112395737	RPL6
RPL6	NM_001320138.2	12	-1	112382089	112386185	RPL6
RPL6	NM_001320139.2	12	-1	112382089	112386185	RPL6
RPL6	NM_001320140.2	12	-1	112382089	112386185	RPL6
RPL6	NM_000970.6	12	-1	112382089	112386505	RPL6
RPL6	NM_001024662.3	12	-1	112382089	112386514	RPL6
RPL6	NM_001320137.2	12	-1	112382089	112386514	RPL6
RPL6	NM_001320141.2	12	-1	112382089	112395737	RPL6
PTPN11	NM_080601.3	12	1	112395849	112463825	PTPN11
PTPN11	NM_001330437.2	12	1	112395849	112486820	PTPN11
PTPN11	NM_001374625.1	12	1	112395849	112486820	PTPN11
PTPN11	NM_002834.5	12	1	112395849	112486820	PTPN11
PTPN11	XM_011538613.3	12	1	112395849	112486820	PTPN11
LOC124903023	XR_007063466.1	12	-1	112434652	112447147	LOC124903023
LOC124903024	XR_007063467.1	12	1	112466086	112468326	LOC124903024
RPH3A	NM_001347952.2	12	1	112552138	112875587	RPH3A
MIR1302-1	NR_031631.1	12	-1	112671680	112671822	MIR1302-1
MIR1302-1	unassigned_transcript_2073	12	-1	112671728	112671748	MIR1302-1
RPH3A	NM_001347953.1	12	1	112768141	112875587	RPH3A
RPH3A	XM_047428540.1	12	1	112768141	112875587	RPH3A
RPH3A	NM_001143854.2	12	1	112768351	112875587	RPH3A
RPH3A	NM_001347954.2	12	1	112768351	112875587	RPH3A
RPH3A	NM_001347955.2	12	1	112768351	112875587	RPH3A
RPH3A	NM_014954.4	12	1	112768351	112875587	RPH3A
RPH3A	NR_145126.2	12	1	112768351	112875587	RPH3A
RPH3A	NR_145127.2	12	1	112768351	112875587	RPH3A
RPH3A	XM_017019034.3	12	1	112849274	112875587	RPH3A
OAS1	XM_047428904.1	12	1	112883649	112893424	OAS1
OAS1	XM_047428905.1	12	1	112883649	112893424	OAS1
OAS1	NM_002534.4	12	1	112883649	112894717	OAS1
OAS1	NM_001032409.3	12	1	112883649	112896589	OAS1
OAS1	NM_016816.4	12	1	112883649	112896589	OAS1
OAS1	XM_006719434.3	12	1	112883649	112896589	OAS1
OAS1	XM_011538413.3	12	1	112883649	112896589	OAS1
OAS1	XM_017019361.3	12	1	112883649	112896589	OAS1
OAS1	XM_047428902.1	12	1	112883649	112896589	OAS1
OAS1	NM_001320151.2	12	1	112883649	112909905	OAS1
OAS1	XM_047428903.1	12	1	112883649	112909905	OAS1
OAS1	XM_017019362.2	12	1	112885423	112896589	OAS1
OAS3	NM_006187.4	12	1	112915123	112949876	OAS3
OAS3	XM_047428906.1	12	1	112915123	112949876	OAS3
OAS2	NM_001032731.2	12	1	112955143	112965428	OAS2
OAS2	NM_002535.3	12	1	112955143	112988347	OAS2
OAS2	NM_016817.3	12	1	112955143	112988347	OAS2
DTX1	NM_004416.3	12	1	113033383	113074667	DTX1
RASAL1	XM_011538854.3	12	-1	113075920	113091910	RASAL1
RASAL1	NM_001193521.3	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001301202.2	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394081.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394085.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394086.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394087.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394088.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394089.1	12	-1	113075920	113112404	RASAL1
RASAL1	XM_006719642.4	12	-1	113075920	113112404	RASAL1
RASAL1	XM_047429677.1	12	-1	113075920	113112404	RASAL1
RASAL1	NM_001394084.1	12	-1	113075920	113112545	RASAL1
RASAL1	XM_006719641.4	12	-1	113075920	113112545	RASAL1
RASAL1	NM_001193520.2	12	-1	113075920	113112882	RASAL1
RASAL1	NM_001394082.1	12	-1	113075920	113112882	RASAL1
RASAL1	NM_001394083.1	12	-1	113075920	113112882	RASAL1
RASAL1	NM_004658.3	12	-1	113075920	113112882	RASAL1
RASAL1	XM_005253950.5	12	-1	113075920	113112882	RASAL1
RASAL1	XM_047429676.1	12	-1	113075920	113113399	RASAL1
RASAL1	XM_047429678.1	12	-1	113078536	113112404	RASAL1
RASAL1	XM_047429679.1	12	-1	113078536	113112882	RASAL1
RASAL1	XR_007063139.1	12	-1	113078563	113112404	RASAL1
CFAP73	XM_011538327.3	12	1	113126368	113135168	CFAP73
CFAP73	NM_001144872.3	12	1	113126368	113135920	CFAP73
DDX54	NM_001111322.2	12	-1	113133817	113162122	DDX54
DDX54	NM_024072.4	12	-1	113133817	113162122	DDX54
MIR7106	unassigned_transcript_2074	12	-1	113135757	113135779	MIR7106
MIR7106	NR_106956.1	12	-1	113135757	113135821	MIR7106
MIR7106	unassigned_transcript_2075	12	-1	113135797	113135816	MIR7106
RITA1	NM_001286215.2	12	1	113162366	113168991	RITA1
RITA1	NM_032848.3	12	1	113162366	113168991	RITA1
IQCD	NM_001330452.2	12	-1	113172069	113197717	IQCD
IQCD	NM_138451.3	12	-1	113172069	113197717	IQCD
IQCD	XM_005253833.5	12	-1	113172069	113197717	IQCD
IQCD	XM_005253834.5	12	-1	113172069	113197717	IQCD
IQCD	XM_011537864.3	12	-1	113172069	113197717	IQCD
IQCD	XM_047428258.1	12	-1	113172069	113197717	IQCD
IQCD	XM_047428259.1	12	-1	113172069	113197717	IQCD
IQCD	XM_047428260.1	12	-1	113172069	113197717	IQCD
IQCD	XM_047428262.1	12	-1	113172069	113197717	IQCD
IQCD	XM_047428263.1	12	-1	113172069	113197717	IQCD
IQCD	XM_047428264.1	12	-1	113172069	113197717	IQCD
TPCN1	NM_001143819.3	12	1	113198087	113275213	TPCN1
TPCN1	NM_001351346.2	12	1	113198087	113275213	TPCN1
TPCN1	NM_017901.6	12	1	113198087	113275213	TPCN1
TPCN1	XM_011538492.3	12	1	113198087	113275213	TPCN1
TPCN1	XM_011538493.3	12	1	113198087	113275213	TPCN1
TPCN1	XM_017019480.3	12	1	113198087	113275213	TPCN1
TPCN1	XM_047429011.1	12	1	113198087	113275213	TPCN1
TPCN1	XR_001748766.3	12	1	113203351	113265287	TPCN1
TPCN1	XM_047429016.1	12	1	113203351	113265451	TPCN1
TPCN1	NM_001301214.2	12	1	113220886	113275213	TPCN1
TPCN1	NM_001351347.1	12	1	113220993	113275213	TPCN1
TPCN1	XM_047429015.1	12	1	113220993	113275213	TPCN1
TPCN1	XM_047429013.1	12	1	113221289	113275213	TPCN1
TPCN1	XM_047429012.1	12	1	113236605	113275213	TPCN1
TPCN1	XM_047429014.1	12	1	113236605	113275213	TPCN1
MIR6762	NR_106820.1	12	1	113268151	113268236	MIR6762
MIR6762	unassigned_transcript_2076	12	1	113268156	113268178	MIR6762
MIR6762	unassigned_transcript_2077	12	1	113268214	113268236	MIR6762
SLC8B1	NM_001330466.2	12	-1	113275399	113311727	SLC8B1
SLC8B1	NM_001358345.2	12	-1	113275399	113311727	SLC8B1
SLC8B1	NM_024959.4	12	-1	113275399	113311727	SLC8B1
SLC8B1	NR_152403.2	12	-1	113275399	113311727	SLC8B1
LOC105369989	XR_945346.3	12	-1	113330067	113336133	LOC105369989
PLBD2	NM_001159727.2	12	1	113335210	113368256	PLBD2
PLBD2	NM_173542.4	12	1	113335210	113368256	PLBD2
PLBD2	XM_017018977.2	12	1	113335210	113368256	PLBD2
PLBD2	XM_011538023.3	12	1	113347696	113368256	PLBD2
SDS	NM_006843.3	12	-1	113369072	113380515	SDS
SDSL	NM_001304993.2	12	1	113399004	113414868	SDSL
SDSL	NM_138432.4	12	1	113399004	113414868	SDSL
SDSL	XM_017018763.2	12	1	113402521	113414868	SDSL
SDSL	XM_005253831.6	12	1	113402527	113414868	SDSL
LHX5	NM_022363.3	12	-1	113438040	113447878	LHX5
LHX5-AS1	NR_126425.1	12	1	113448010	113456488	LHX5-AS1
LOC105369990	XR_945348.1	12	1	113614942	113620338	LOC105369990
LOC105369990	XR_945347.1	12	1	113618572	113620338	LOC105369990
LOC105369991	XR_945349.2	12	1	113629457	113631821	LOC105369991
LINC01234	NR_110025.1	12	-1	113720398	113749505	LINC01234
LINC01234	NR_110026.1	12	-1	113720398	113749505	LINC01234
RBM19	NM_001146699.2	12	-1	113792564	113942186	RBM19
RBM19	XR_001748932.2	12	-1	113792564	113942186	RBM19
RBM19	XR_944848.3	12	-1	113792564	113942186	RBM19
RBM19	NM_001146698.2	12	-1	113797883	113942186	RBM19
RBM19	NM_016196.4	12	-1	113797883	113942186	RBM19
RBM19	XM_017020281.2	12	-1	113797883	113942186	RBM19
RBM19	XM_047429936.1	12	-1	113797883	113942186	RBM19
LOC124903025	XR_007063468.1	12	1	113837816	113843486	LOC124903025
LOC105369993	XR_945351.2	12	1	113986929	114007901	LOC105369993
LOC105369993	XR_945352.2	12	1	113986932	114007901	LOC105369993
LOC105369993	XR_945353.2	12	1	113986932	114007901	LOC105369993
LOC105369993	XR_945354.2	12	1	113986933	113998759	LOC105369993
LOC105369993	XR_945356.2	12	1	113986933	113998760	LOC105369993
LOC105369993	XR_945355.2	12	1	113986933	114007901	LOC105369993
LOC105369994	XR_945358.2	12	-1	114049872	114053697	LOC105369994
LOC105369994	XR_945359.2	12	-1	114049872	114053697	LOC105369994
LOC105369995	XR_945360.4	12	1	114053816	114090160	LOC105369995
LOC105369995	XR_945363.4	12	1	114053816	114090160	LOC105369995
LOC105369995	XR_945365.4	12	1	114053816	114090160	LOC105369995
LOC105369995	XR_945361.3	12	1	114053816	114090161	LOC105369995
LINC02459	NR_146536.1	12	-1	114215587	114218383	LINC02459
TBX5	NM_181486.4	12	-1	114330644	114382882	TBX5
TBX5	NM_080717.4	12	-1	114330644	114384750	TBX5
TBX5	XM_017019912.2	12	-1	114330644	114384750	TBX5
TBX5	NM_000192.3	12	-1	114330663	114385180	TBX5
TBX5-AS1	NR_038440.1	12	1	114384933	114389570	TBX5-AS1
LOC105369998	XR_007063469.1	12	-1	114391095	114425317	LOC105369998
LOC105369998	XR_945376.3	12	-1	114391095	114425317	LOC105369998
LOC105369998	XR_945377.3	12	-1	114422545	114425317	LOC105369998
LOC124903026	XR_007063470.1	12	1	114598339	114599866	LOC124903026
TBX3	NM_005996.4	12	-1	114647343	114661251	TBX3
TBX3	NM_016569.4	12	-1	114647343	114661251	TBX3
TBX3-AS1	XR_007063471.1	12	1	114680791	114815530	TBX3-AS1
LOC105369999	XR_945379.3	12	-1	114710829	114711829	LOC105369999
LOC124900329	XR_007063632.1	12	1	114714776	114714870	LOC124900329
LOC124903079	XR_007063586.1	12	-1	114906167	114911676	LOC124903079
LOC124903080	XR_007063587.1	12	1	114926262	114947975	LOC124903080
LOC102723639	XR_429190.3	12	1	114991251	115012098	LOC102723639
LOC102723639	XR_001749331.2	12	1	114991934	115012098	LOC102723639
LOC102723639	XR_001749334.2	12	1	114991935	115055809	LOC102723639
LOC102723639	XR_001749332.1	12	1	114991950	115015062	LOC102723639
LOC102723639	XR_007063588.1	12	1	115017840	115083476	LOC102723639
LOC124903081	XR_007063589.1	12	1	115128449	115149129	LOC124903081
LOC124903082	XR_007063601.1	12	-1	115248378	115299464	LOC124903082
LOC124903082	XR_007063599.1	12	-1	115277927	115298306	LOC124903082
LOC124903082	XR_007063598.1	12	-1	115277927	115298477	LOC124903082
LOC124903082	XR_007063600.1	12	-1	115277927	115299169	LOC124903082
LOC124903082	XR_007063591.1	12	-1	115277927	115299464	LOC124903082
LOC124903082	XR_007063594.1	12	-1	115277927	115299464	LOC124903082
LOC124903082	XR_007063593.1	12	-1	115277927	115315863	LOC124903082
LOC124903082	XR_007063595.1	12	-1	115277927	115315863	LOC124903082
LOC124903082	XR_007063596.1	12	-1	115277927	115315863	LOC124903082
LOC124903082	XR_007063597.1	12	-1	115277927	115315863	LOC124903082
LOC124903082	XR_007063590.1	12	-1	115277927	115316141	LOC124903082
LOC124903082	XR_007063592.1	12	-1	115277927	115333418	LOC124903082
LOC105370003	XR_945389.3	12	-1	115351891	115743044	LOC105370003
LOC105370003	XR_945388.3	12	-1	115385660	115743044	LOC105370003
LOC105370002	XR_945386.2	12	-1	115576225	115620335	LOC105370002
LOC105370002	XR_945387.2	12	-1	115576225	115620338	LOC105370002
LOC105370002	XR_001749336.1	12	-1	115609422	115620336	LOC105370002
LINC02463	XR_001749337.2	12	-1	115786984	115867226	LINC02463
LOC124900323	XR_007063626.1	12	-1	115833611	115833681	LOC124900323
MED13L	XM_047428610.1	12	-1	115939568	116100768	MED13L
MED13L	XM_047428611.1	12	-1	115939568	116100768	MED13L
MED13L	XM_047428609.1	12	-1	115939568	116231001	MED13L
MED13L	XM_047428605.1	12	-1	115939568	116257634	MED13L
MED13L	XM_047428607.1	12	-1	115939568	116257634	MED13L
MED13L	NM_015335.5	12	-1	115939568	116258754	MED13L
MED13L	XM_017019090.2	12	-1	115939568	116258754	MED13L
MED13L	XM_047428608.1	12	-1	115939568	116258754	MED13L
MIR620	NR_030351.1	12	-1	116129563	116129653	MIR620
MIR620	unassigned_transcript_2078	12	-1	116129578	116129597	MIR620
LOC105370005	XR_945392.2	12	-1	116321370	116331800	LOC105370005
MIR4472-2	NR_039683.1	12	-1	116409455	116409520	MIR4472-2
MIR4472-2	unassigned_transcript_2079	12	-1	116409497	116409513	MIR4472-2
LOC105370007	XR_007063472.1	12	-1	116465602	116470212	LOC105370007
LOC105370007	XR_945394.3	12	-1	116465602	116472155	LOC105370007
LOC105370008	XR_945395.3	12	-1	116486213	116489617	LOC105370008
LINC02457	XR_001749339.3	12	1	116497037	116503132	LINC02457
LINC00173	NR_027345.1	12	1	116514655	116516754	LINC00173
LINC00173	NR_027346.1	12	1	116514668	116517747	LINC00173
MAP1LC3B2	NM_001085481.3	12	1	116540616	116557802	MAP1LC3B2
LOC124903028	XR_007063474.1	12	-1	116638798	116644012	LOC124903028
LOC124903027	XR_007063473.1	12	1	116642727	116679342	LOC124903027
SPRING1	NM_001353623.2	12	-1	116691314	116719214	SPRING1
SPRING1	NM_001353624.2	12	-1	116691314	116719214	SPRING1
SPRING1	NM_001353625.2	12	-1	116691314	116719214	SPRING1
SPRING1	NM_024738.4	12	-1	116691314	116719214	SPRING1
SPRING1	XM_024449189.2	12	-1	116691314	116719214	SPRING1
RNFT2	XM_047429747.1	12	1	116719460	116815108	RNFT2
RNFT2	XM_047429746.1	12	1	116719460	116825733	RNFT2
RNFT2	NM_001109903.2	12	1	116719460	116834773	RNFT2
RNFT2	NM_001382266.1	12	1	116719460	116834773	RNFT2
RNFT2	NM_032814.4	12	1	116719460	116834773	RNFT2
RNFT2	XM_047429745.1	12	1	116719460	116834773	RNFT2
HRK	NM_003806.4	12	-1	116837255	116862509	HRK
HRK	NR_073189.3	12	-1	116837255	116862509	HRK
FBXW8	XR_001748654.1	12	1	116892024	116991469	FBXW8
FBXW8	XR_007063065.1	12	1	116892024	116991469	FBXW8
FBXW8	NM_012174.2	12	1	116892024	117012205	FBXW8
FBXW8	NM_153348.3	12	1	116892024	117012205	FBXW8
FBXW8	XM_017019176.2	12	1	116892024	117012205	FBXW8
FBXW8	XM_024448937.2	12	1	116892024	117012205	FBXW8
FBXW8	XM_017019175.3	12	1	116899618	117012205	FBXW8
FBXW8	XM_047428699.1	12	1	116926417	117012205	FBXW8
LOC100506551	NR_103809.1	12	-1	116958495	116968391	LOC100506551
TESC	XM_011538503.1	12	-1	117019980	117074736	TESC
TESC	NM_001168325.2	12	-1	117019980	117080464	TESC
TESC	NM_017899.4	12	-1	117019980	117080464	TESC
TESC	NR_031766.3	12	-1	117019980	117080464	TESC
TESC	XM_017019532.2	12	-1	117019980	117080464	TESC
