RPL23AP53	NR_003572.2	8	-1	5121	29123	RPL23AP53	transcript
ZFAT	XM_054360944.1	8	-1	135596520	135814390	ZFAT	mRNA
ZFAT	XM_054360939.1	8	-1	135619650	135775559	ZFAT	mRNA
ZFAT	XR_008487868.1	8	-1	135638690	135775559	ZFAT	transcript
ZFAT-AS1	NR_002438.1	8	1	135715891	135718509	ZFAT-AS1	antisense_RNA
LOC124902071	XM_047445325.1	8	1	135874290	135885155	LOC124902071	mRNA
LOC124902071	XM_047445326.1	8	1	135874381	135883110	LOC124902071	mRNA
MIR30B	NR_029666.1	8	-1	135918411	135918498	MIR30B	primary_transcript
MIR30B	unassigned_transcript_1621	8	-1	135918423	135918444	MIR30B	miRNA
MIR30B	unassigned_transcript_1622	8	-1	135918461	135918482	MIR30B	miRNA
MIR30D	NR_029599.1	8	-1	135922767	135922836	MIR30D	primary_transcript
MIR30D	unassigned_transcript_1623	8	-1	135922770	135922791	MIR30D	miRNA
MIR30D	unassigned_transcript_1624	8	-1	135922810	135922831	MIR30D	miRNA
NCRNA00250	NR_126028.1	8	1	135955970	135960538	NCRNA00250	lnc_RNA
LOC101927845	NR_125427.1	8	1	135967838	135999784	LOC101927845	lnc_RNA
LINC01591	NR_026706.2	8	1	136351926	136417523	LINC01591	lnc_RNA
LINC01591	NR_120395.1	8	1	136351926	136417523	LINC01591	lnc_RNA
LINC01591	NR_120396.1	8	1	136351926	136417523	LINC01591	lnc_RNA
LOC101927872	XR_007078886.1	8	-1	136522206	136575822	LOC101927872	lnc_RNA
LOC101927872	XR_007078888.1	8	-1	136557124	136575822	LOC101927872	lnc_RNA
LOC101927872	XR_007078884.1	8	-1	136568357	136575903	LOC101927872	lnc_RNA
LOC101927872	XR_007078885.1	8	-1	136568357	136575183	LOC101927872	lnc_RNA
LOC101927872	XR_007078887.1	8	-1	136568357	136575183	LOC101927872	lnc_RNA
LOC101927872	XR_007078883.1	8	-1	136568357	136575183	LOC101927872	lnc_RNA
LOC101927872	XR_007078889.1	8	-1	136568357	136572910	LOC101927872	lnc_RNA
KHDRBS3	XR_008487793.1	8	1	136575311	136774451	KHDRBS3	transcript
KHDRBS3	XR_008487798.1	8	1	136575311	136774451	KHDRBS3	transcript
KHDRBS3	XR_008487797.1	8	1	136575311	136774451	KHDRBS3	transcript
KHDRBS3	XR_008487794.1	8	1	136575311	136767859	KHDRBS3	transcript
KHDRBS3	XM_054359589.1	8	1	136575311	136765545	KHDRBS3	mRNA
KHDRBS3	NM_006558.3	8	1	136575311	136765545	KHDRBS3	mRNA
KHDRBS3	XM_054359593.1	8	1	136575311	136765545	KHDRBS3	mRNA
KHDRBS3	XM_054359592.1	8	1	136575311	136765545	KHDRBS3	mRNA
KHDRBS3	XM_054359595.1	8	1	136575311	136678733	KHDRBS3	mRNA
KHDRBS3	XR_008487796.1	8	1	136575802	136774451	KHDRBS3	transcript
KHDRBS3	XM_054359591.1	8	1	136575857	136765545	KHDRBS3	mRNA
KHDRBS3	XM_054359594.1	8	1	136575857	136765545	KHDRBS3	mRNA
KHDRBS3	XR_008487795.1	8	1	136576399	136774451	KHDRBS3	transcript
KHDRBS3	XM_054359590.1	8	1	136576399	136765545	KHDRBS3	mRNA
LOC107986978	XR_007078890.1	8	-1	137107597	137123154	LOC107986978	lnc_RNA
LOC107986979	XR_007078891.1	8	1	137278607	137282339	LOC107986979	lnc_RNA
LOC105375775	XR_007078892.1	8	-1	137353363	137355165	LOC105375775	lnc_RNA
LOC124900255	XR_007078893.1	8	1	137605526	137636394	LOC124900255	lnc_RNA
LINC02055	NR_147196.1	8	1	137646895	138013382	LINC02055	lnc_RNA
LOC107986905	XR_007078894.1	8	1	138255991	138289133	LOC107986905	lnc_RNA
LOC101927915	NR_125428.1	8	-1	138523508	138530991	LOC101927915	lnc_RNA
LOC105375776	XR_007078895.1	8	1	138878779	138898777	LOC105375776	lnc_RNA
LOC401478	NR_161374.1	8	-1	138926321	139199802	LOC401478	lnc_RNA
FAM135B	NM_001362965.2	8	-1	139246275	139615726	FAM135B	mRNA
FAM135B	NM_015912.4	8	-1	139246275	139615257	FAM135B	mRNA
FAM135B	XM_054360536.1	8	-1	139246275	139615257	FAM135B	mRNA
FAM135B	XM_054360541.1	8	-1	139246275	139615257	FAM135B	mRNA
FAM135B	XM_054360542.1	8	-1	139246275	139596124	FAM135B	mRNA
FAM135B	XM_054360540.1	8	-1	139246275	139596124	FAM135B	mRNA
FAM135B	XM_054360539.1	8	-1	139246275	139596124	FAM135B	mRNA
FAM135B	XM_054360544.1	8	-1	139246275	139596124	FAM135B	mRNA
FAM135B	XM_054360538.1	8	-1	139246275	139596124	FAM135B	mRNA
FAM135B	XM_054360537.1	8	-1	139246275	139543920	FAM135B	mRNA
FAM135B	XM_054360543.1	8	-1	139246275	139486005	FAM135B	mRNA
FAM135B	XM_054360546.1	8	-1	139246275	139361731	FAM135B	mRNA
FAM135B	XM_054360549.1	8	-1	139246275	139335454	FAM135B	mRNA
FAM135B	XM_054360550.1	8	-1	139246275	139314670	FAM135B	mRNA
FAM135B	XM_054360551.1	8	-1	139246275	139313697	FAM135B	mRNA
FAM135B	XM_054360545.1	8	-1	139253519	139596126	FAM135B	mRNA
FAM135B	XM_054360547.1	8	-1	139257514	139596128	FAM135B	mRNA
FAM135B	XM_054360548.1	8	-1	139257514	139596127	FAM135B	mRNA
COL22A1	XM_054359877.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	XM_054359876.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	XM_054359874.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	XM_054359878.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	XM_054359875.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	XM_054359873.1	8	-1	139706248	140033632	COL22A1	mRNA
COL22A1	NM_152888.3	8	-1	139706248	140033584	COL22A1	mRNA
COL22A1	XM_054359879.1	8	-1	139706248	139947602	COL22A1	mRNA
COL22A1	XM_054359880.1	8	-1	139706248	139946903	COL22A1	mRNA
COL22A1	XM_054359883.1	8	-1	139706248	139909549	COL22A1	mRNA
COL22A1	XM_054359882.1	8	-1	139748773	140033632	COL22A1	mRNA
COL22A1	XM_054359881.1	8	-1	139748774	140033632	COL22A1	mRNA
COL22A1	XR_008487817.1	8	-1	139822139	140033632	COL22A1	transcript
KCNK9	NR_104210.2	8	-1	140720918	140823244	KCNK9	transcript
KCNK9	NM_001282534.2	8	-1	140737219	140823244	KCNK9	mRNA
TRAPPC9	NR_164662.1	8	-1	140847842	141577907	TRAPPC9	transcript
TRAPPC9	XM_054361328.1	8	-1	140847842	141578742	TRAPPC9	mRNA
TRAPPC9	NM_031466.8	8	-1	140847842	141578742	TRAPPC9	mRNA
TRAPPC9	NM_001321646.2	8	-1	140847842	141577907	TRAPPC9	mRNA
TRAPPC9	NM_001374684.1	8	-1	140847842	141577907	TRAPPC9	mRNA
TRAPPC9	NM_001374683.1	8	-1	140847842	141577907	TRAPPC9	mRNA
TRAPPC9	NM_001160372.4	8	-1	140847842	141577907	TRAPPC9	mRNA
TRAPPC9	NM_001374682.1	8	-1	140847842	141577907	TRAPPC9	mRNA
TRAPPC9	XM_054361337.1	8	-1	140847842	141488556	TRAPPC9	mRNA
TRAPPC9	XM_054361338.1	8	-1	140847842	141467784	TRAPPC9	mRNA
TRAPPC9	XM_054361331.1	8	-1	140923760	141577907	TRAPPC9	mRNA
TRAPPC9	XM_054361330.1	8	-1	140952415	141578742	TRAPPC9	mRNA
TRAPPC9	XM_054361329.1	8	-1	140952415	141578742	TRAPPC9	mRNA
TRAPPC9	XM_054361333.1	8	-1	140952415	141577907	TRAPPC9	mRNA
TRAPPC9	XM_054361332.1	8	-1	140952415	141577907	TRAPPC9	mRNA
LOC105375781	NR_188082.1	8	1	141031171	141036552	LOC105375781	lnc_RNA
C8orf17	NR_172942.1	8	1	141051303	141053826	C8orf17	lnc_RNA
TRAPPC9	XM_054361335.1	8	-1	141202066	141578742	TRAPPC9	mRNA
PEG13	NR_144431.1	8	-1	141214976	141220617	PEG13	lnc_RNA
TRAPPC9	XM_054361334.1	8	-1	141293367	141578742	TRAPPC9	mRNA
TRAPPC9	XM_054361336.1	8	-1	141293367	141577907	TRAPPC9	mRNA
LOC105375779	XR_007079463.1	8	1	141388765	141402134	LOC105375779	lnc_RNA
LOC105375779	XR_007079464.1	8	1	141390685	141402792	LOC105375779	lnc_RNA
LOC105375782	XR_007079465.1	8	1	141585035	141586558	LOC105375782	lnc_RNA
LOC105375782	XR_007079466.1	8	1	141585035	141586558	LOC105375782	lnc_RNA
CHRAC1	NR_023360.3	8	1	141631678	141637508	CHRAC1	transcript
CHRAC1	NM_017444.6	8	1	141631678	141637508	CHRAC1	mRNA
CHRAC1	NR_040712.2	8	1	141632352	141637508	CHRAC1	transcript
AGO2	XM_054360301.1	8	-1	141640512	141762332	AGO2	mRNA
AGO2	NM_001164623.3	8	-1	141640512	141755648	AGO2	mRNA
AGO2	NM_012154.5	8	-1	141640512	141755648	AGO2	mRNA
AGO2	XM_054360300.1	8	-1	141640512	141755648	AGO2	mRNA
AGO2	XM_054360298.1	8	-1	141640512	141724837	AGO2	mRNA
AGO2	XM_054360297.1	8	-1	141640512	141724834	AGO2	mRNA
AGO2	XM_054360299.1	8	-1	141640512	141714667	AGO2	mRNA
ERICD	NR_170171.1	8	1	141754250	141758298	ERICD	lnc_RNA
PTK2	NR_148039.2	8	-1	141777902	142121353	PTK2	transcript
PTK2	NR_148038.2	8	-1	141777902	142121353	PTK2	transcript
PTK2	NR_148036.2	8	-1	141777902	142121353	PTK2	transcript
PTK2	NR_148037.2	8	-1	141777902	142121353	PTK2	transcript
PTK2	NM_001352699.2	8	-1	141777902	142122150	PTK2	mRNA
PTK2	NM_001352746.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352742.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352745.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352744.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352741.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352738.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001316342.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352733.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352734.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352732.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352730.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352728.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352729.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352711.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352694.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352720.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352713.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352715.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352727.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352721.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352706.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352747.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352700.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360920.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352736.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352740.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352743.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352696.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352731.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352726.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352716.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_153831.4	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352718.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001199649.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352714.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352717.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352723.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352724.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352709.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352695.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352704.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352702.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352701.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352735.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360924.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360922.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360921.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352719.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352722.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352708.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360908.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360916.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360914.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360917.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360912.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360898.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360913.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360911.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360903.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360901.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360909.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360899.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360895.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360910.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360900.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360896.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360906.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360892.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360891.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360893.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360888.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360885.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360890.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360889.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360884.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360883.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352725.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360918.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360905.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360904.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360902.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360897.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360894.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360886.1	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352739.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352707.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352703.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352712.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352737.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_005607.5	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352697.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352705.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	NM_001352698.2	8	-1	141777902	142121353	PTK2	mRNA
PTK2	XM_054360923.1	8	-1	141777902	142121075	PTK2	mRNA
PTK2	NM_001352710.2	8	-1	141777902	142121075	PTK2	mRNA
PTK2	XM_054360915.1	8	-1	141777902	142104202	PTK2	mRNA
PTK2	XM_054360887.1	8	-1	141777902	142103973	PTK2	mRNA
PTK2	XM_054360907.1	8	-1	141777902	142032107	PTK2	mRNA
PTK2	XM_054360919.1	8	-1	141777902	142010745	PTK2	mRNA
PTK2	NM_001352752.2	8	-1	141777902	141838551	PTK2	mRNA
PTK2	NM_001352751.2	8	-1	141777902	141838551	PTK2	mRNA
PTK2	NM_001352750.2	8	-1	141777902	141838551	PTK2	mRNA
PTK2	NM_001352749.2	8	-1	141777902	141838551	PTK2	mRNA
PTK2	NR_170671.1	8	-1	141778404	142121353	PTK2	transcript
PTK2	NR_170672.1	8	-1	141778404	142121353	PTK2	transcript
PTK2	NR_170673.1	8	-1	141778404	142121353	PTK2	transcript
PTK2	NM_001387584.1	8	-1	141778404	142122150	PTK2	mRNA
PTK2	NM_001387585.1	8	-1	141778404	142122150	PTK2	mRNA
PTK2	NM_001387586.1	8	-1	141778404	142122150	PTK2	mRNA
PTK2	NM_001387587.1	8	-1	141778404	142122150	PTK2	mRNA
PTK2	NM_001387592.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387604.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387590.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387591.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387603.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387605.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387606.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387607.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387610.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387616.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387615.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387624.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387614.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387622.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387630.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387612.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387613.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387629.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387619.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387625.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387627.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387634.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387643.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387617.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387623.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387637.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387638.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387639.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387640.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387648.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387649.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387608.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387609.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387611.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387621.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387631.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387628.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387618.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387632.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387636.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387633.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387646.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387620.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387641.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387644.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387635.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387642.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387650.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387647.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387645.1	8	-1	141778404	142121353	PTK2	mRNA
PTK2	NM_001387652.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387653.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387655.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387654.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387656.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387657.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387660.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387658.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387659.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387661.1	8	-1	141778404	142121075	PTK2	mRNA
PTK2	NM_001387662.1	8	-1	141778404	142121075	PTK2	mRNA
MIR151A	NR_029892.1	8	-1	141852546	141852635	MIR151A	primary_transcript
MIR151A	unassigned_transcript_1625	8	-1	141852569	141852589	MIR151A	miRNA
MIR151A	unassigned_transcript_1626	8	-1	141852605	141852625	MIR151A	miRNA
PTK2	NM_001352748.2	8	-1	141870183	142121353	PTK2	mRNA
PTK2	NM_001387588.1	8	-1	141997847	142121353	PTK2	mRNA
PTK2	NM_001387589.1	8	-1	141997847	142121353	PTK2	mRNA
PTK2	NM_001387651.1	8	-1	141997847	142121075	PTK2	mRNA
PTK2	NR_170670.1	8	-1	142103837	142121353	PTK2	transcript
LOC105375783	XR_007079467.1	8	1	142143629	142153086	LOC105375783	lnc_RNA
LOC105375783	XR_007079468.1	8	1	142143631	142153086	LOC105375783	lnc_RNA
LOC105375784	XR_007079469.1	8	1	142178346	142182581	LOC105375784	lnc_RNA
DENND3-AS1	NR_183307.1	8	-1	142244802	142250265	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183310.1	8	-1	142244802	142250265	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183309.1	8	-1	142244802	142250265	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183308.1	8	-1	142244802	142250265	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183306.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183299.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183298.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183305.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183302.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183303.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183300.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183301.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3-AS1	NR_183304.1	8	-1	142244802	142248434	DENND3-AS1	lnc_RNA
DENND3	NR_148197.3	8	1	142248713	142315919	DENND3	transcript
DENND3	XR_008487823.1	8	1	142248713	142305317	DENND3	transcript
DENND3	XR_008487824.1	8	1	142248713	142305317	DENND3	transcript
DENND3	XR_008487825.1	8	1	142248713	142295375	DENND3	transcript
DENND3	XR_008487827.1	8	1	142248713	142295375	DENND3	transcript
DENND3	XR_008487826.1	8	1	142248713	142295375	DENND3	transcript
DENND3	NM_001362798.2	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360146.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360151.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	NM_001352890.3	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360148.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360155.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360149.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360152.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360158.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360153.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360157.1	8	1	142248713	142315919	DENND3	mRNA
DENND3	NM_014957.5	8	1	142248713	142315919	DENND3	mRNA
DENND3	XM_054360147.1	8	1	142248713	142313037	DENND3	mRNA
DENND3	XM_054360150.1	8	1	142248713	142313037	DENND3	mRNA
DENND3	XM_054360154.1	8	1	142248713	142313037	DENND3	mRNA
DENND3	XM_054360156.1	8	1	142248713	142312553	DENND3	mRNA
DENND3	XM_054360159.1	8	1	142248713	142312553	DENND3	mRNA
DENND3	XM_054360162.1	8	1	142248713	142309086	DENND3	mRNA
DENND3	NM_001352891.3	8	1	142248713	142263132	DENND3	mRNA
DENND3	XM_054360160.1	8	1	142261611	142313037	DENND3	mRNA
DENND3	XM_054360161.1	8	1	142270352	142313037	DENND3	mRNA
DENND3	XM_054360163.1	8	1	142278103	142313037	DENND3	mRNA
DENND3	XM_054360166.1	8	1	142278105	142315919	DENND3	mRNA
DENND3	XM_054360164.1	8	1	142280794	142313037	DENND3	mRNA
DENND3	XM_054360165.1	8	1	142283440	142313037	DENND3	mRNA
LOC105375785	XR_007079483.1	8	-1	142314983	142323398	LOC105375785	lnc_RNA
LOC105375785	XR_007079481.1	8	-1	142314983	142323398	LOC105375785	lnc_RNA
LOC105375785	XR_007079482.1	8	-1	142314983	142323173	LOC105375785	lnc_RNA
SLC45A4	XM_054360881.1	8	-1	142328543	142429759	SLC45A4	mRNA
SLC45A4	NM_001286646.2	8	-1	142328543	142429759	SLC45A4	mRNA
SLC45A4	XM_054360865.1	8	-1	142328543	142427452	SLC45A4	mRNA
SLC45A4	XM_054360866.1	8	-1	142328543	142422966	SLC45A4	mRNA
SLC45A4	XM_054360864.1	8	-1	142328543	142401489	SLC45A4	mRNA
SLC45A4	NM_001080431.3	8	-1	142328543	142349936	SLC45A4	mRNA
SLC45A4	XM_054360876.1	8	-1	142328543	142349936	SLC45A4	mRNA
SLC45A4	XM_054360882.1	8	-1	142333314	142429759	SLC45A4	mRNA
SLC45A4	XM_054360877.1	8	-1	142333314	142429759	SLC45A4	mRNA
SLC45A4	XM_054360859.1	8	-1	142333314	142429759	SLC45A4	mRNA
